EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,Fouls,Loose Ball Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,ShortMidRangeFGA,FtPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,FTDefRebounds,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyTsPct,DefFTReboundPct,ShortMidRangeFrequency,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,ShootingFouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,BlocksRecoveredPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceOffPoss,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2A,PtsUnassisted3s,Fg2aBlocked,LongMidRangeAssists,OffThreePtRebounds,OffRebounds,Steals,LostBallSteals,SecondChanceTurnovers,PenaltyTurnovers,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,ShortMidRangeFGM,PtsUnassisted2s,ShortMidRangeAssists,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,OffTwoPtRebounds,3SecondViolations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,BadPassSteals,BlockedAtRim,SecondChanceFtPoints,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,OffAtRimReboundPct,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SelfOReb,SecondChanceFg3Pct,SelfORebPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BadPassOutOfBoundsTurnovers,Offensive Fouls,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Blocked3s,BlockedCorner3,BlockedArc3,OffShortMidRangeReboundPct,Technical Free Throw Trips,BlockedLongMidRange,ShortMidRangePctBlocked,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,DefensiveGoaltends,SecondChanceCorner3FGM,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Travels,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,LongMidRangePctBlocked,team_id,year,season,team_vs
109-1731-1904-2058-216,1610612747,"Robert Horry, Tyronn Lue, Devean George, Mark Madsen, Brian Shaw","Horry, Lue, George, Madsen, Shaw",109-1731-1904-2058-216,LAL,330.0,2,6.0,5.0,11.0,11.0,22.0,1.0,2.0,,,1.0,2.0,4.0,6.0,1.0,2.0,13.0,8.0,4.0,,2.0,1.0,2.0,,2.0,,,1.0,4.0,3.0,3.0,6.0,8.0,1.0,3.0,2.0,,9.0,0.5,0.5,,0.5,0.5,0.6666666666666666,0.6875,0.7222222222222222,0.25,0.6,1.0,0.75,,1.0,0.5,1.0,,96.0,12.545454545454545,17.454545454545453,12.0,16.727272727272727,0.25,0.5,1.0,1.0,,,,,0.25,0.5,0.5,,0.5,0.5,0.48128125,25.85,5.0,6.0,,2.0,1.0,,5.0,,2.0,,5.0,5.0,1.0,1.25,,,0.420925,0.38461538461538464,12.033333333333333,0.45454545454545453,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,1.25,,,,,,0.5,1.0,0.1111111111111111,0.14285714285714285,2.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,0.16666666666666666,0.5,1.0,1.0,,0.5,0.75,0.75,0.3333333333333333,1.0,,4.0,,,,,1.0,1.0,4.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,,0.3076923076923077,,,2.0,2.0,2.0,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,False
109-1731-1904-216-965,1610612747,"Robert Horry, Tyronn Lue, Devean George, Brian Shaw, Derek Fisher","Horry, Lue, George, Shaw, Fisher",109-1731-1904-216-965,LAL,3.0,1,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,False
109-1731-1904-296-406,1610612747,"Robert Horry, Tyronn Lue, Devean George, Rick Fox, Shaquille O'Neal","Horry, Lue, George, Fox, O'Neal",109-1731-1904-296-406,LAL,53.0,1,1.0,-4.0,2.0,2.0,4.0,,,,,,,,1.0,,,,4.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,108.67924528301887,20.5,6.0,20.5,6.0,,,,,,,,,,,,,,,0.3945,,,,1.0,,,,,,,,,,,,,1.0,,,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,False
109-1731-2058-216-977,1610612747,"Robert Horry, Tyronn Lue, Mark Madsen, Brian Shaw, Kobe Bryant","Horry, Lue, Madsen, Shaw, Bryant",109-1731-2058-216-977,LAL,161.0,3,3.0,4.0,6.0,6.0,12.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,1.0,3.0,9.0,5.0,2.0,3.0,1.0,,1.0,1.0,2.0,,1.0,1.0,5.0,2.0,2.0,4.0,5.0,,1.0,2.0,,7.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.7,0.75,0.6,1.0,1.0,1.0,,1.0,,1.0,,107.32919254658385,16.333333333333332,10.5,15.5,10.5,0.2,1.0,1.0,1.0,0.4,0.5,0.5,1.0,0.2,,,,0.8,,0.5273100000000001,24.0,2.0,3.0,,2.0,1.0,2.0,4.0,,2.0,,4.0,2.0,1.0,1.0,,,0.3682,0.4444444444444444,7.35,0.3333333333333333,,,,,,,1.0,,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,0.16666666666666666,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,0.5,0.5,,0.2,1.0,1.0,,1.0,,2.0,,,,,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,1.0,,0.2222222222222222,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,False
109-1731-2058-296-977,1610612747,"Robert Horry, Tyronn Lue, Mark Madsen, Rick Fox, Kobe Bryant","Horry, Lue, Madsen, Fox, Bryant",109-1731-2058-296-977,LAL,5.0,1,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,,5.0,,5.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,False
109-1731-216-270-296,1610612747,"Robert Horry, Tyronn Lue, Brian Shaw, Horace Grant, Rick Fox","Horry, Lue, Shaw, Grant, Fox",109-1731-216-270-296,LAL,80.0,1,1.0,-2.0,3.0,4.0,7.0,1.0,1.0,,,,,1.0,3.0,,,2.0,4.0,2.0,,,,1.0,,1.0,,,1.0,2.0,1.0,1.0,2.0,2.0,,,1.0,,2.0,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,1.0,1.0,1.0,,1.0,,1.0,,126.0,12.0,11.0,12.0,11.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,0.3333333333333333,,0.48396666666666666,,,4.0,1.0,,,,,,,,,,,,,0.3333333333333333,,,9.733333333333333,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,False
109-1731-216-270-977,1610612747,"Robert Horry, Tyronn Lue, Brian Shaw, Horace Grant, Kobe Bryant","Horry, Lue, Shaw, Grant, Bryant",109-1731-216-270-977,LAL,523.0,3,9.0,2.0,12.0,14.0,26.0,1.0,5.0,,,1.0,3.0,6.0,14.0,1.0,3.0,15.0,13.0,4.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,,1.0,7.0,1.0,2.0,4.0,10.0,1.0,1.0,4.0,,8.0,0.3333333333333333,0.4,1.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.4411764705882353,0.4411764705882353,0.17647058823529413,0.25,0.5,0.3,,,1.0,0.5,,71.58699808795411,23.333333333333332,17.357142857142858,21.25,16.214285714285715,0.29411764705882354,0.2,0.3333333333333333,1.0,,,,,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.47058823529411764,0.3333333333333333,0.44614705882352945,26.3,1.0,2.0,2.0,,2.0,,2.0,1.0,,,2.0,1.0,,0.5,1.0,0.11764705882352941,0.28175,0.13333333333333333,10.707142857142857,0.08333333333333333,,1.0,,,,,1.0,,,4.0,,,2.0,2.0,2.0,,,0.5,0.5,,0.5,,,,,,,,4.0,1.0,4.0,7.0,4.0,,2.0,1.0,1.0,6.0,2.0,1.0,,,0.14285714285714285,0.4,0.5,0.6,,0.4117647058823529,0.5714285714285714,0.5714285714285714,0.25,0.2,1.0,8.0,,0.5,0.5,,,2.0,7.0,2.0,5.0,,0.5,0.7,0.7,0.625,0.6666666666666666,,0.4444,0.4666666666666667,1.0,,,,,,0.75,0.5,,1.0,1.0,1.0,1.0,1.0,1.0,0.125,0.2,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,False
109-1731-216-296-406,1610612747,"Robert Horry, Tyronn Lue, Brian Shaw, Rick Fox, Shaquille O'Neal","Horry, Lue, Shaw, Fox, O'Neal",109-1731-216-296-406,LAL,450.0,6,8.0,-1.0,19.0,18.0,37.0,5.0,7.0,1.0,1.0,,,5.0,9.0,1.0,1.0,18.0,19.0,6.0,3.0,,,3.0,1.0,4.0,,1.0,3.0,9.0,2.0,2.0,6.0,6.0,2.0,3.0,6.0,,18.0,0.6,0.6,1.0,1.0,1.0,0.5555555555555556,0.65,0.6428571428571429,0.1,0.4,0.6666666666666666,0.5,,1.0,0.5,0.6666666666666666,,118.4,9.631578947368421,14.833333333333334,9.631578947368421,13.833333333333334,0.7,0.7142857142857143,0.7142857142857143,0.6,0.1,1.0,1.0,1.0,,,,,0.8,,0.565205,23.9,11.0,13.0,2.0,5.0,5.0,2.0,13.0,2.0,9.0,1.0,13.0,11.0,1.0,0.8125,1.0,0.2,0.6123583333333333,0.7222222222222222,1.8888888888888888,0.5789473684210527,4.0,5.0,1.0,1.0,,,4.0,1.0,1.0,3.0,1.0,4.0,,,,,1.0,0.8,0.9166666666666666,,0.8333333333333334,0.8,0.16666666666666666,1.0,,,0.3076923076923077,0.3333333333333333,,,,,,,,,,,3.0,2.0,,1.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,False
109-1731-216-296-977,1610612747,"Robert Horry, Tyronn Lue, Brian Shaw, Rick Fox, Kobe Bryant","Horry, Lue, Shaw, Fox, Bryant",109-1731-216-296-977,LAL,141.0,1,2.0,3.0,5.0,6.0,11.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,10.0,7.0,,3.0,,,,1.0,1.0,,1.0,,3.0,1.0,1.0,2.0,2.0,,,3.0,,10.0,,,1.0,1.0,1.0,1.0,1.25,1.0,0.5,0.5,0.3333333333333333,0.4,0.5,,,0.3333333333333333,,112.34042553191489,10.8,14.5,10.8,13.0,,,,,0.5,1.0,1.0,1.0,,,,,0.5,,0.40605,24.3,5.0,6.0,1.0,5.0,1.0,5.0,10.0,,6.0,2.0,10.0,5.0,,1.0,,0.5,0.40605,1.0,10.9,1.0,,,1.0,1.0,,,1.0,1.0,1.0,3.0,,1.0,,,,,1.0,1.0,1.25,,,,0.5,1.0,,,0.3333333333333333,0.5,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,False
109-1731-216-406-977,1610612747,"Robert Horry, Tyronn Lue, Brian Shaw, Shaquille O'Neal, Kobe Bryant","Horry, Lue, Shaw, O'Neal, Bryant",109-1731-216-406-977,LAL,1523.0,7,25.0,-16.0,44.0,45.0,89.0,9.0,13.0,1.0,1.0,3.0,6.0,14.0,25.0,4.0,7.0,44.0,60.0,20.0,12.0,6.0,3.0,10.0,4.0,14.0,3.0,1.0,7.0,32.0,2.0,5.0,7.0,11.0,4.0,12.0,10.0,1.0,41.0,0.7142857142857143,0.7692307692307693,1.0,0.5714285714285714,0.5714285714285714,0.56,0.625,0.6111111111111112,0.21875,0.35714285714285715,0.6666666666666666,0.4117647058823529,0.3333333333333333,0.4,0.3333333333333333,0.5,1.0,84.14970453053185,17.40909090909091,16.822222222222223,16.795454545454547,16.444444444444443,0.40625,0.6923076923076923,1.0,0.7777777777777778,0.03125,1.0,1.0,1.0,0.1875,0.5,0.5,1.0,0.625,0.5,0.5103796875,24.97142857142857,3.0,3.0,7.0,4.0,,2.0,2.0,,9.0,,2.0,3.0,1.0,1.0,,0.21875,,0.045454545454545456,6.12,0.06818181818181818,,,,,,,,,,5.0,1.0,5.0,2.0,2.0,3.0,1.0,,,,0.3333333333333333,,,,,,,0.1388888888888889,0.1724137931034483,5.0,2.0,2.0,5.0,2.0,,4.0,1.0,,4.0,7.0,2.0,1.0,2.0,0.16,0.3076923076923077,,0.2857142857142857,,0.15625,0.4,0.4,0.5,0.6666666666666666,3.0,8.0,2.0,0.42857142857142855,0.42857142857142855,0.6666666666666666,1.0,1.0,3.0,2.0,4.0,1.0,0.5,0.3333333333333333,0.375,0.36363636363636365,0.6666666666666666,0.5,0.6267333333333334,0.06818181818181818,5.0,,1.0,8.0,5.0,0.6666666666666666,0.5,,,,1.0,,1.0,,,,0.3333333333333333,,,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,False
109-1731-270-296-977,1610612747,"Robert Horry, Tyronn Lue, Horace Grant, Rick Fox, Kobe Bryant","Horry, Lue, Grant, Fox, Bryant",109-1731-270-296-977,LAL,208.0,3,3.0,4.0,7.0,8.0,15.0,2.0,5.0,,,,,4.0,10.0,,,8.0,4.0,4.0,,,,2.0,,2.0,,,1.0,4.0,,4.0,4.0,8.0,1.0,1.0,1.0,,6.0,0.5,0.6666666666666666,,,,0.4,0.4,0.4,,1.0,,1.0,1.0,,1.0,,,103.84615384615384,14.571428571428571,13.25,12.428571428571429,13.25,0.5,0.4,0.6666666666666666,0.5,,,,,,,,,0.5,,0.50413,,5.0,8.0,1.0,,8.0,,4.0,,,,4.0,5.0,1.0,0.25,,0.1,0.53795,0.5,9.22,0.7142857142857143,2.0,5.0,,,,,2.0,,,,,,,,1.0,,,0.25,0.25,,0.625,0.4,,,,,,,2.0,2.0,2.0,4.0,3.0,,2.0,1.0,,4.0,,,1.0,1.0,0.2,0.4,,0.6666666666666666,,0.4,0.5,0.5,0.5,0.6666666666666666,,4.0,,,,,1.0,1.0,2.0,2.0,4.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,,0.5,0.4968333333333333,0.25,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,False
109-1731-296-406-965,1610612747,"Robert Horry, Tyronn Lue, Rick Fox, Shaquille O'Neal, Derek Fisher","Horry, Lue, Fox, O'Neal, Fisher",109-1731-296-406-965,LAL,19.0,1,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,0.4023,25.0,,,,,,,,,,,,,,,,,0.4023,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,False
109-1731-296-406-977,1610612747,"Robert Horry, Tyronn Lue, Rick Fox, Shaquille O'Neal, Kobe Bryant","Horry, Lue, Fox, O'Neal, Bryant",109-1731-296-406-977,LAL,1835.0,8,31.0,14.0,58.0,56.0,114.0,15.0,21.0,,3.0,,4.0,22.0,43.0,,7.0,64.0,50.0,30.0,,4.0,,15.0,,15.0,,,12.0,30.0,3.0,18.0,23.0,37.0,6.0,7.0,17.0,2.0,44.0,0.6818181818181818,0.7894736842105263,,,,0.5116279069767442,0.44,0.5,0.14,0.782608695652174,1.0,0.8076923076923077,0.6666666666666666,0.7,0.9,1.0,,89.46049046321527,15.362068965517242,16.857142857142858,14.672413793103448,15.928571428571429,0.42,0.7142857142857143,0.75,0.8,0.06,,,,0.08,,,,0.56,,0.477704,24.599999999999998,16.0,19.0,13.0,20.0,14.0,4.0,20.0,2.0,28.0,2.0,20.0,16.0,3.0,0.475,1.0,0.26,0.4703823529411765,0.3125,6.0162790697674415,0.27586206896551724,7.0,7.0,,1.0,,2.0,8.0,,3.0,6.0,1.0,12.0,5.0,2.0,5.0,4.0,,0.5714285714285714,0.47058823529411764,0.8,0.4117647058823529,1.0,0.058823529411764705,,0.11764705882352941,,0.19672131147540983,0.2222222222222222,14.0,5.0,2.0,9.0,8.0,,2.0,,6.0,14.0,4.0,,,1.0,0.046511627906976744,0.047619047619047616,0.8571428571428571,0.5,1.0,0.18,0.2222222222222222,0.2222222222222222,,0.625,5.0,14.0,3.0,0.38461538461538464,0.4166666666666667,0.6,5.0,6.0,20.0,6.0,8.0,,0.75,0.75,0.7307692307692307,0.38095238095238093,0.2857142857142857,1.0,0.5046,0.3125,4.0,2.0,8.0,1.0,1.0,0.14285714285714285,0.5,0.75,0.6,,,,,1.0,,0.038461538461538464,,,,1.0,4.0,1.0,,,,,0.375,1.0,1.0,0.07692307692307693,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,False
109-1731-296-965-977,1610612747,"Robert Horry, Tyronn Lue, Rick Fox, Derek Fisher, Kobe Bryant","Horry, Lue, Fox, Fisher, Bryant",109-1731-296-965-977,LAL,20.0,1,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.5,,,,,,,,,,72.0,20.0,,20.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,2.0,,1.0,1.0,,0.5,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,False
109-1731-406-965-977,1610612747,"Robert Horry, Tyronn Lue, Shaquille O'Neal, Derek Fisher, Kobe Bryant","Horry, Lue, O'Neal, Fisher, Bryant",109-1731-406-965-977,LAL,1.0,1,,2.0,1.0,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,1440.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,2.0,,2.0,2.0,,2.0,1.0,2.0,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,False
109-1904-2058-216-965,1610612747,"Robert Horry, Devean George, Mark Madsen, Brian Shaw, Derek Fisher","Horry, George, Madsen, Shaw, Fisher",109-1904-2058-216-965,LAL,83.0,1,1.0,-2.0,2.0,3.0,5.0,,,,,,1.0,,1.0,,1.0,,2.0,,,1.0,,,,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,1.0,,,1.0,,86.74698795180723,26.0,10.333333333333334,26.0,10.333333333333334,,,,,,,,,0.5,,,,0.5,,0.33955,26.4,2.0,3.0,,,1.0,,,,,,,2.0,,,,,0.33955,,18.7,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,False
109-1904-216-406-965,1610612747,"Robert Horry, Devean George, Brian Shaw, Shaquille O'Neal, Derek Fisher","Horry, George, Shaw, O'Neal, Fisher",109-1904-216-406-965,LAL,11.0,1,,-2.0,,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,130.9090909090909,,11.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,False
109-1904-216-406-977,1610612747,"Robert Horry, Devean George, Brian Shaw, Shaquille O'Neal, Kobe Bryant","Horry, George, Shaw, O'Neal, Bryant",109-1904-216-406-977,LAL,229.0,2,4.0,-7.0,7.0,6.0,13.0,1.0,2.0,,1.0,,2.0,1.0,3.0,,3.0,2.0,9.0,2.0,,2.0,,1.0,,1.0,,,1.0,2.0,1.0,,1.0,2.0,1.0,2.0,3.0,,2.0,1.0,1.0,,,,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,,0.5,0.3333333333333333,,,,0.5,,81.7467248908297,19.142857142857142,15.833333333333334,14.0,15.166666666666666,0.3333333333333333,0.5,1.0,1.0,0.16666666666666666,,,,0.3333333333333333,,,,0.8333333333333334,,0.5294083333333334,23.96666666666667,1.0,3.0,,,1.0,,,,,,,1.0,1.0,,,,0.4021,,7.133333333333333,0.14285714285714285,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,,1.0,,1.0,1.0,,,,,0.3333333333333333,0.5,0.3333333333333333,0.2,,0.16666666666666666,,,,,,,,,,,,,,,,1.0,,,,,,,0.5763,,,,,1.0,1.0,0.5,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,1610612747,2001,2000-01,False
109-2058-216-296-965,1610612747,"Robert Horry, Mark Madsen, Brian Shaw, Rick Fox, Derek Fisher","Horry, Madsen, Shaw, Fox, Fisher",109-2058-216-296-965,LAL,187.0,1,3.0,,6.0,7.0,13.0,1.0,1.0,1.0,1.0,,,3.0,4.0,1.0,1.0,9.0,9.0,4.0,,,,2.0,,2.0,,,1.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,9.0,0.6666666666666666,0.6666666666666666,,1.0,1.0,0.75,0.9,0.9,0.2,0.3333333333333333,1.0,0.5,,,1.0,1.0,,100.10695187165776,14.166666666666666,14.571428571428571,14.166666666666666,14.571428571428571,0.2,1.0,1.0,1.0,0.2,1.0,1.0,,,,,,0.4,,0.41273,23.7,6.0,7.0,1.0,,4.0,,9.0,,1.0,,9.0,6.0,1.0,0.9,,0.2,0.41273,1.0,12.375,1.0,1.0,1.0,1.0,1.0,,,3.0,1.0,1.0,,1.0,1.0,,,,,1.0,0.75,0.9,,0.2,1.0,0.2,1.0,,,0.2,0.25,,,1.0,2.0,,3.0,,1.0,,,,,,2.0,,,,,,0.4,0.5,0.5,1.0,,1.0,2.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,False
