EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,Offensive Fouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,FG2M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,AtRimAssists,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,SecondChanceTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyArc3FGA,PenaltyFG3A,Fg2aBlocked,OffThreePtRebounds,Blocked2s,BlockedAtRim,Blocks,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,PenaltyArc3Frequency,ShortMidRangeFGA,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,DefThreePtRebounds,NonShootingFoulsDrawn,PenaltyFg3Pct,ShortMidRangePctBlocked,DefThreePtReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,PenaltyArc3Accuracy,LongMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,LongMidRangeAssists,FTOffRebounds,Technical Free Throw Trips,OffFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,PenaltyCorner3Frequency,ShortMidRangeFGM,LostBallTurnovers,OffShortMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,SelfOReb,LostBallOutOfBoundsTurnovers,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,Loose Ball Fouls,BadPassOutOfBoundsTurnovers,ShortMidRangeAssists,ShortMidRangePctAssisted,PtsUnassisted3s,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,Travels,BlockedLongMidRange,SecondChanceCorner3FGA,SecondChanceFG3A,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGA,SecondChanceArc3Frequency,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,DefensiveGoaltends,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,Clear Path Fouls,3pt And 1 Free Throw Trips,Corner3PctBlocked,OffensiveGoaltends,team_id,year,season,team_vs
1110-145-1505-1711-89,1610612743,"Mark Strickland, Tracy Murray, Tariq Abdul-Wahad, Raef LaFrentz, Nick Van Exel","Strickland, Murray, Abdul-Wahad, LaFrentz, Van Exel",1110-145-1505-1711-89,DEN,85.0,1,1.0,1.0,3.0,3.0,3.0,,6.0,,,2.0,1.0,1.0,,2.0,1.0,1.0,,,2.0,,,1.0,3.0,0.125,0.125,101.6470588235294,12.666666666666666,15.666666666666666,12.666666666666666,11.0,,,0.3333333333333333,0.41124999999999995,0.41124999999999995,,,1.0,1.0,2.0,,1.0,,1.0,,1.0,,,,,,1.0,,1.0,2.0,,,,,,,,,,,0.3333333333333333,,,0.5,0.5,,0.6666666666666666,0.3333333333333333,,,,,15.75,26.6,1.0,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,0.5,0.5,0.3333333333333333,,0.5,,0.5,,,,,,,,1.0,1.0,1.0,,,,,,,,,,0.3333333333333333,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2001,2000-01,False
1110-145-45-686-89,1610612743,"Mark Strickland, Tracy Murray, George McCloud, Antonio McDyess, Nick Van Exel","Strickland, Murray, McCloud, McDyess, Van Exel",1110-145-45-686-89,DEN,80.0,1,1.0,-5.0,2.0,3.0,2.0,1.0,5.0,,,1.0,2.0,2.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,,2.0,2.0,2.0,0.5,0.5,90.0,17.5,15.0,17.5,15.0,,,,0.3291,0.3291,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2001,2000-01,False
1110-1505-1711-1763-924,1610612743,"Mark Strickland, Tariq Abdul-Wahad, Raef LaFrentz, Ryan Bowen, Anthony Goldwire","Strickland, Abdul-Wahad, LaFrentz, Bowen, Goldwire",1110-1505-1711-1763-924,DEN,512.0,1,9.0,1.0,18.0,17.0,10.0,1.0,35.0,7.0,4.0,15.0,4.0,20.0,19.0,9.0,3.0,13.0,1.0,1.0,7.0,3.0,12.0,13.0,10.0,0.47619047619047616,0.5909090909090909,98.4375,13.5,15.823529411764707,13.166666666666666,15.0,0.3684210526315789,0.4,0.5789473684210527,0.49403421052631574,0.489555,0.15,0.1875,0.65,0.5555555555555556,3.0,,3.0,,4.0,,3.0,,,3.0,,6.0,5.0,,6.0,11.0,2.0,,,2.0,,,,,,0.42105263157894735,0.21052631578947367,1.0,,0.625,0.6666666666666666,0.3333333333333333,0.15789473684210525,0.15789473684210525,,,,,6.073333333333333,25.1,5.0,7.0,4.0,4.0,4.0,8.0,4.0,4.0,8.0,5.0,6.0,10.0,6.0,3.0,3.0,3.0,5.0,1.0,,1.0,,1.0,2.0,0.375,0.6,0.5333333333333333,1.0,0.5555555555555556,1.0,0.5,0.8,0.42857142857142855,0.45454545454545453,,0.5,0.6666666666666666,1.0,1.0,1.0,0.42857142857142855,1.0,1.0,1.0,0.5895666666666667,0.4,,1.0,3.0,2.0,5.0,2.0,5.0,0.2,,0.5,0.3333333333333333,,5.0,,,,1.0,1.0,,0.6,1.0,1.0,0.2631578947368421,,1.0,1.0,1.0,,,1.0,,0.3333333333333333,0.3333333333333333,,0.05263157894736842,0.1,,2.0,0.4,,,,2.0,2.0,0.4,,,,,,,,,,,,,,,,,,0.25,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612743,2001,2000-01,False
1110-1505-1711-1899-89,1610612743,"Mark Strickland, Tariq Abdul-Wahad, Raef LaFrentz, James Posey, Nick Van Exel","Strickland, Abdul-Wahad, LaFrentz, Posey, Van Exel",1110-1505-1711-1899-89,DEN,381.0,2,6.0,,12.0,12.0,6.0,4.0,24.0,3.0,2.0,11.0,1.0,11.0,11.0,7.0,,6.0,1.0,3.0,2.0,,10.0,6.0,6.0,0.39285714285714285,0.42857142857142855,90.70866141732284,16.5,15.25,15.583333333333334,14.833333333333334,0.23076923076923078,0.2857142857142857,0.38461538461538464,0.46435,0.46694285714285716,,,0.5454545454545454,0.5,6.0,,2.0,,2.0,,2.0,,,1.0,,2.0,1.0,1.0,3.0,5.0,,,,,,,,,,0.38461538461538464,0.15384615384615385,,1.0,0.5,0.6666666666666666,0.5,0.46153846153846156,0.15384615384615385,,,,,11.645454545454545,26.05,2.0,3.0,,,2.0,5.0,,1.0,1.0,3.0,2.0,8.0,,1.0,1.0,2.0,2.0,2.0,2.0,,,,,0.2,0.2,0.45454545454545453,,0.42857142857142855,,0.42857142857142855,0.25,0.3333333333333333,0.25,,0.4,,,1.0,1.0,0.3333333333333333,,,1.0,0.4045,0.09090909090909091,,,1.0,,,,,0.09090909090909091,,,,,2.0,,1.0,,1.0,1.0,,0.5,1.0,1.0,0.15384615384615385,,1.0,,,,,,,0.16666666666666666,0.16666666666666666,,,,1.0,,,,0.5,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2001,2000-01,False
1110-1505-1711-45-924,1610612743,"Mark Strickland, Tariq Abdul-Wahad, Raef LaFrentz, George McCloud, Anthony Goldwire","Strickland, Abdul-Wahad, LaFrentz, McCloud, Goldwire",1110-1505-1711-45-924,DEN,208.0,1,3.0,-3.0,7.0,7.0,,,14.0,2.0,,6.0,1.0,7.0,10.0,,,,2.0,3.0,3.0,1.0,5.0,,,0.42857142857142855,,96.92307692307692,16.142857142857142,13.571428571428571,16.142857142857142,13.571428571428571,0.3333333333333333,,0.3333333333333333,0.4478,,0.14285714285714285,0.14285714285714285,,,3.0,,,,,,,,,,,,1.0,,1.0,2.0,1.0,1.0,,1.0,,,,,,0.5,,1.0,,0.3333333333333333,0.3333333333333333,,0.5,,,,,,10.266666666666667,,1.0,2.0,1.0,1.0,,3.0,1.0,1.0,2.0,,,6.0,2.0,,,1.0,1.0,,,,,,,,,0.5,1.0,,1.0,,1.0,0.3333333333333333,0.3333333333333333,,,1.0,,1.0,1.0,,1.0,1.0,,0.5714,0.2857142857142857,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,0.16666666666666666,,1.0,,,,,1.0,,0.3333333333333333,0.3333333333333333,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2001,2000-01,False
1110-1505-1721-1763-89,1610612743,"Mark Strickland, Tariq Abdul-Wahad, Keon Clark, Ryan Bowen, Nick Van Exel","Strickland, Abdul-Wahad, Clark, Bowen, Van Exel",1110-1505-1721-1763-89,DEN,180.0,1,3.0,3.0,5.0,5.0,5.0,1.0,10.0,2.0,2.0,5.0,1.0,5.0,2.0,5.0,1.0,5.0,,1.0,2.0,,4.0,5.0,5.0,0.35714285714285715,0.35714285714285715,80.0,16.2,19.8,15.2,15.0,0.3333333333333333,0.3333333333333333,0.5,0.46220833333333333,0.46220833333333333,,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,1.0,,2.0,3.0,,3.0,5.0,,,,,,,,,,0.3333333333333333,0.16666666666666666,,,1.0,0.75,,0.16666666666666666,0.16666666666666666,,,,,6.5,25.4,1.0,2.0,,,2.0,2.0,,1.0,1.0,2.0,2.0,2.0,,1.0,1.0,2.0,2.0,,,,,,,0.5,0.5,0.4,,0.4,,0.3333333333333333,0.25,0.6666666666666666,0.5,,1.0,1.0,1.0,1.0,1.0,0.5,,,1.0,0.4197,0.2,1.0,1.0,,,1.0,1.0,1.0,,,,,0.16666666666666666,2.0,,1.0,,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,0.5,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2001,2000-01,False
1110-1505-1721-45-89,1610612743,"Mark Strickland, Tariq Abdul-Wahad, Keon Clark, George McCloud, Nick Van Exel","Strickland, Abdul-Wahad, Clark, McCloud, Van Exel",1110-1505-1721-45-89,DEN,107.0,1,2.0,-3.0,3.0,3.0,,,6.0,,,1.0,,2.0,5.0,,,,1.0,2.0,,,2.0,,,1.0,,80.74766355140187,20.0,15.666666666666666,20.0,14.666666666666666,,,,0.3812,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,2.0,,,,,,1.0,,0.5,,0.3333333333333333,0.3333333333333333,,1.0,,,,,,19.2,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2001,2000-01,False
1110-1505-1763-788-924,1610612743,"Mark Strickland, Tariq Abdul-Wahad, Ryan Bowen, Kevin Willis, Anthony Goldwire","Strickland, Abdul-Wahad, Bowen, Willis, Goldwire",1110-1505-1763-788-924,DEN,338.0,1,6.0,-2.0,13.0,13.0,4.0,13.0,26.0,1.0,,11.0,3.0,15.0,17.0,5.0,1.0,7.0,3.0,5.0,3.0,2.0,9.0,7.0,4.0,0.5357142857142857,0.7,110.76923076923076,14.384615384615385,11.615384615384615,13.846153846153847,11.384615384615385,0.07692307692307693,,0.23076923076923078,0.40111153846153846,0.35104,0.14285714285714285,0.16666666666666666,0.4666666666666667,0.3076923076923077,7.0,,1.0,,2.0,,1.0,,,,,,1.0,,1.0,4.0,2.0,1.0,,2.0,,2.0,,,,0.46153846153846156,0.15384615384615385,1.0,,0.3333333333333333,0.3333333333333333,0.5,0.5384615384615384,0.07692307692307693,,,,,13.918181818181818,23.7,3.0,1.0,1.0,1.0,,6.0,3.0,3.0,6.0,3.0,,12.0,4.0,,,2.0,3.0,2.0,2.0,,,,1.0,,,0.5454545454545454,1.0,0.6,1.0,0.6,1.0,0.4,0.42857142857142855,,0.25,,,1.0,1.0,,0.3333333333333333,1.0,,0.3978,0.4,,,,1.0,,,,,,0.5,1.0,,3.0,,,,,,,,,,0.23076923076923078,,3.0,1.0,,,,,,0.42857142857142855,0.42857142857142855,,0.07692307692307693,,2.0,1.0,1.0,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2001,2000-01,False
1110-1505-1899-426-89,1610612743,"Mark Strickland, Tariq Abdul-Wahad, James Posey, Terry Davis, Nick Van Exel","Strickland, Abdul-Wahad, Posey, Davis, Van Exel",1110-1505-1899-426-89,DEN,155.0,1,3.0,-1.0,5.0,6.0,1.0,5.0,11.0,1.0,,2.0,2.0,4.0,5.0,,1.0,1.0,1.0,2.0,4.0,2.0,4.0,1.0,1.0,0.4,0.5,102.19354838709677,11.6,16.166666666666668,11.6,15.5,0.3333333333333333,,0.6666666666666666,0.4636166666666666,,0.4,0.5,0.25,0.2,,,1.0,,1.0,,1.0,,,1.0,,2.0,1.0,,2.0,2.0,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,0.5,0.6666666666666666,0.5,,0.3333333333333333,,,,,4.6,24.2,,1.0,,,,1.0,,,,,2.0,,,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,0.5,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,1.0,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2001,2000-01,False
1110-1505-1899-686-89,1610612743,"Mark Strickland, Tariq Abdul-Wahad, James Posey, Antonio McDyess, Nick Van Exel","Strickland, Abdul-Wahad, Posey, McDyess, Van Exel",1110-1505-1899-686-89,DEN,193.0,1,3.0,-3.0,7.0,7.0,7.0,7.0,14.0,1.0,1.0,7.0,,4.0,7.0,7.0,,4.0,1.0,1.0,,,4.0,4.0,7.0,0.2857142857142857,0.2857142857142857,104.4559585492228,16.285714285714285,11.285714285714286,14.0,10.857142857142858,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.4034,0.4034,,,1.0,1.0,5.0,,,,,,,,,2.0,,4.0,3.0,,3.0,5.0,1.0,1.0,1.0,2.0,,,,,,0.2857142857142857,,0.5,,1.0,0.75,1.0,0.7142857142857143,,,,,,14.814285714285715,,2.0,,,1.0,,2.0,,1.0,,2.0,4.0,,,2.0,,2.0,2.0,,,,1.0,2.0,,1.0,1.0,0.2857142857142857,,0.2857142857142857,,0.2857142857142857,,0.5,0.5,,0.5,,1.0,,,,1.0,,,0.5612,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,0.14285714285714285,,2.0,,,2.0,,,,0.4,0.4,1.0,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2001,2000-01,False
1110-1505-1899-788-924,1610612743,"Mark Strickland, Tariq Abdul-Wahad, James Posey, Kevin Willis, Anthony Goldwire","Strickland, Abdul-Wahad, Posey, Willis, Goldwire",1110-1505-1899-788-924,DEN,87.0,1,1.0,-1.0,3.0,3.0,,2.0,6.0,1.0,,3.0,1.0,1.0,2.0,,,,,2.0,2.0,1.0,1.0,,,0.125,,99.3103448275862,12.0,17.0,10.0,17.0,0.3333333333333333,,0.3333333333333333,0.43923333333333336,,0.25,0.25,,,,,,,,,,,,,,,,,1.0,3.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,3.4333333333333336,,1.0,,,,,,,2.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,0.3669,,,,1.0,,,,,0.3333333333333333,,,,,2.0,,,,1.0,,,0.5,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2001,2000-01,False
1110-1505-45-686-89,1610612743,"Mark Strickland, Tariq Abdul-Wahad, George McCloud, Antonio McDyess, Nick Van Exel","Strickland, Abdul-Wahad, McCloud, McDyess, Van Exel",1110-1505-45-686-89,DEN,290.0,2,5.0,2.0,10.0,9.0,7.0,7.0,19.0,1.0,,8.0,6.0,14.0,12.0,5.0,4.0,8.0,,1.0,6.0,2.0,10.0,8.0,7.0,0.6363636363636364,0.5714285714285714,94.3448275862069,14.1,16.555555555555557,14.1,16.333333333333332,0.125,,0.125,0.4216125,0.39594,0.2,0.2,0.5714285714285714,0.7,4.0,,,,,,,,,3.0,,6.0,1.0,1.0,3.0,5.0,1.0,1.0,,1.0,,1.0,,,,0.5,,1.0,1.0,0.5,0.6666666666666666,,0.5,,,,,,12.875,,2.0,1.0,1.0,1.0,,4.0,1.0,1.0,4.0,2.0,6.0,2.0,2.0,3.0,,2.0,2.0,2.0,2.0,,,1.0,,0.75,1.0,0.5,1.0,0.4,1.0,0.4,1.0,0.5,0.5,,0.5,,1.0,1.0,1.0,,1.0,1.0,,0.5654,0.2857142857142857,,,1.0,,,,,0.125,,,,,3.0,,2.0,,1.0,1.0,,0.3333333333333333,1.0,1.0,0.375,,2.0,,,2.0,,,,0.5,0.5,1.0,,,1.0,,0.5,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2001,2000-01,False
1110-1505-45-702-788,1610612743,"Mark Strickland, Tariq Abdul-Wahad, George McCloud, Voshon Lenard, Kevin Willis","Strickland, Abdul-Wahad, McCloud, Lenard, Willis",1110-1505-45-702-788,DEN,26.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.49425,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,24.6,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2001,2000-01,False
1110-1711-1763-1899-45,1610612743,"Mark Strickland, Raef LaFrentz, Ryan Bowen, James Posey, George McCloud","Strickland, LaFrentz, Bowen, Posey, McCloud",1110-1711-1763-1899-45,DEN,99.0,1,2.0,-4.0,2.0,3.0,,1.0,5.0,,,1.0,,2.0,6.0,,,,,1.0,,,2.0,,,1.0,,72.72727272727273,22.0,18.333333333333332,22.0,18.333333333333332,,,,0.372,,,,,,1.0,,,,,,,,,1.0,,2.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,,15.1,,,,,,,1.0,,,,,2.0,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2001,2000-01,False
1110-1711-1763-45-89,1610612743,"Mark Strickland, Raef LaFrentz, Ryan Bowen, George McCloud, Nick Van Exel","Strickland, LaFrentz, Bowen, McCloud, Van Exel",1110-1711-1763-45-89,DEN,198.0,3,3.0,-5.0,8.0,6.0,,5.0,14.0,2.0,,4.0,1.0,5.0,10.0,,,,2.0,3.0,1.0,1.0,5.0,,,0.4166666666666667,,101.81818181818183,13.875,14.5,13.875,14.5,0.3333333333333333,,0.6666666666666666,0.5133166666666666,,0.16666666666666666,0.25,,,,,1.0,,2.0,,1.0,,,1.0,,2.0,,,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,,,,0.3333333333333333,0.3333333333333333,0.5,,,0.5,,,0.16666666666666666,,,,,4.75,23.5,,1.0,,,,2.0,,,,,2.0,2.0,,1.0,,,,1.0,1.0,,,,1.0,0.5,0.5,0.5,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,0.5,0.5,0.3333333333333333,,,1.0,,,,,,,,,0.16666666666666666,,1.0,,,,0.5,0.5,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2001,2000-01,False
1110-1711-1899-45-89,1610612743,"Mark Strickland, Raef LaFrentz, James Posey, George McCloud, Nick Van Exel","Strickland, LaFrentz, Posey, McCloud, Van Exel",1110-1711-1899-45-89,DEN,252.0,2,4.0,5.0,7.0,8.0,,,15.0,1.0,,4.0,,5.0,,,,,,2.0,,,5.0,,,0.5,,85.71428571428571,15.714285714285714,17.75,15.714285714285714,16.375,0.2,,0.4,0.43014,,,,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,7.0,7.0,,,2.0,2.0,,,1.0,1.0,1.0,0.5,0.2,,1.0,0.8333333333333334,0.8571428571428571,0.8,0.2,0.2,1.0,1.0,1.0,1.0,11.075,25.3,,1.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,0.25,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,1.0,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2001,2000-01,False
1110-1711-1899-702-89,1610612743,"Mark Strickland, Raef LaFrentz, James Posey, Voshon Lenard, Nick Van Exel","Strickland, LaFrentz, Posey, Lenard, Van Exel",1110-1711-1899-702-89,DEN,750.0,3,12.0,11.0,28.0,27.0,3.0,7.0,55.0,7.0,,20.0,4.0,27.0,16.0,3.0,,2.0,,2.0,5.0,3.0,25.0,2.0,3.0,0.5,0.3333333333333333,105.6,13.607142857142858,13.666666666666666,13.607142857142858,13.481481481481481,0.28,,0.48,0.498504,0.3926,0.1111111111111111,0.13636363636363635,0.07407407407407407,0.10714285714285714,7.0,1.0,3.0,1.0,5.0,3.0,3.0,1.0,1.0,5.0,1.0,11.0,11.0,,15.0,17.0,2.0,1.0,1.0,3.0,,1.0,1.0,0.2,0.2,0.46,0.2,0.6666666666666666,,0.9166666666666666,0.9375,1.0,0.28,0.12,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,9.135,24.919999999999998,2.0,5.0,1.0,1.0,,10.0,1.0,1.0,2.0,1.0,8.0,12.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,1.0,0.4,0.4444444444444444,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.2,0.14285714285714285,0.5,,0.75,1.0,0.7142857142857143,0.7142857142857143,0.4,1.0,1.0,,0.5628,0.07407407407407407,,,,,5.0,3.0,6.0,,,,,,6.0,,,,4.0,,,,1.0,1.0,0.24,,3.0,2.0,,1.0,,,,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.08,,2.0,1.0,0.25,,0.3333333333333333,0.3333333333333333,2.0,5.0,0.8333333333333334,,,,2.0,,0.14285714285714285,,,,,,,1.0,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1610612743,2001,2000-01,False
