EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Fouls,Loose Ball Fouls,FTA,Technical Free Throw Trips,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,DefTwoPtRebounds,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsPutbacks,Fg2aBlocked,ShootingFouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Blocked2s,BlockedAtRim,Blocks,LiveBallTurnoverPct,AtRimAssists,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,DefLongMidRangeReboundPct,AtRimPctAssisted,LongMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,ThreePtAssists,Corner3Assists,LongMidRangeAssists,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefAtRimReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,FTDefRebounds,BadPassTurnovers,ThreePtShootingFoulsDrawn,AtRimPctBlocked,DefFTReboundPct,ThreePtShootingFoulsDrawnPct,Arc3FGM,PenaltyArc3FGM,NonHeaveArc3FGM,Arc3Assists,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsUnassisted3s,OffThreePtRebounds,SelfOReb,RecoveredBlocks,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,Steals,BadPassSteals,HeaveAttempts,DefCorner3ReboundPct,SecondChanceTurnovers,Offensive Fouls,SecondChanceArc3FGA,SecondChanceArc3Frequency,Fg3aBlocked,LostBallSteals,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,BadPassOutOfBoundsTurnovers,BlockedShortMidRange,DefensiveGoaltends,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,SecondChanceFg3Pct,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,Travels,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffCorner3ReboundPct,Blocked3s,BlockedArc3,BlockedLongMidRange,3SecondViolations,team_id,year,season,team_vs
109-1731-1904-2058-216,1610612747,"Robert Horry, Tyronn Lue, Devean George, Mark Madsen, Brian Shaw","Horry, Lue, George, Madsen, Shaw",109-1731-1904-2058-216,LAL,330.0,2,6.0,-5.0,11.0,11.0,2.0,22.0,1.0,,1.0,4.0,1.0,,3.0,1.0,6.0,4.0,3.0,8.0,13.0,,,3.0,,1.0,,3.0,2.0,,1.0,2.0,3.0,1.0,,3.0,,6.0,,,0.16666666666666666,0.25,0.36363636363636365,0.4,0.4,,,0.25,,,96.0,17.454545454545453,12.545454545454545,16.727272727272727,12.0,0.1,0.1,,,,0.4,0.1,0.3,,0.5,0.438565,0.3406,13.216666666666667,24.625,6.0,5.0,1.0,,,,4.0,5.0,2.0,,1.0,5.0,6.0,,,0.25,0.35714285714285715,,,1.0,1.0,,,0.40510833333333335,0.625,0.5454545454545454,,,,1.0,2.0,2.0,2.0,,,1.0,1.0,1.0,,,0.5,,,,,,0.1,0.16666666666666666,0.25,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,,1.0,0.25,0.5,0.25,,,,,1.0,1.0,1.0,0.16666666666666666,1.0,0.16666666666666666,1.0,,,,1.0,,,,,,,,,,,,,,,,0.5,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,True
109-1731-1904-216-965,1610612747,"Robert Horry, Tyronn Lue, Devean George, Brian Shaw, Derek Fisher","Horry, Lue, George, Shaw, Fisher",109-1731-1904-216-965,LAL,3.0,1,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,3.0,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,True
109-1731-1904-296-406,1610612747,"Robert Horry, Tyronn Lue, Devean George, Rick Fox, Shaquille O'Neal","Horry, Lue, George, Fox, O'Neal",109-1731-1904-296-406,LAL,53.0,1,1.0,4.0,2.0,2.0,,4.0,1.0,1.0,1.0,,,,,2.0,2.0,,,4.0,,,,,,,,,,,1.0,,1.0,,,,,4.0,,,1.0,1.0,1.0,,,,1.0,,,,108.67924528301887,6.0,20.5,6.0,20.5,0.5,0.5,1.0,1.0,,,,,,0.5,0.6013,,3.25,,,,1.0,,,,,,4.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,True
109-1731-2058-216-977,1610612747,"Robert Horry, Tyronn Lue, Mark Madsen, Brian Shaw, Kobe Bryant","Horry, Lue, Madsen, Shaw, Bryant",109-1731-2058-216-977,LAL,161.0,3,3.0,-4.0,6.0,6.0,,12.0,,1.0,3.0,,,,3.0,1.0,3.0,3.0,3.0,5.0,9.0,,,2.0,,,,,,1.0,1.0,,1.0,1.0,,3.0,,5.0,,,0.3333333333333333,0.16666666666666666,0.35714285714285715,0.5,,0.5,0.5,,,,107.32919254658385,10.5,16.333333333333332,10.5,15.5,,0.5,0.3333333333333333,0.3333333333333333,,,,0.5,,0.5,0.43634000000000006,,8.966666666666667,36.03333333333333,3.0,2.0,,,,,1.0,2.0,2.0,,1.0,2.0,3.0,,,,0.25,,,,,,,0.4082,0.4,0.5,,,,,,,2.0,,,1.0,1.0,1.0,,,,,,,,,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,True
109-1731-2058-296-977,1610612747,"Robert Horry, Tyronn Lue, Mark Madsen, Rick Fox, Kobe Bryant","Horry, Lue, Madsen, Fox, Bryant",109-1731-2058-296-977,LAL,5.0,1,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,5.0,,5.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,True
109-1731-216-270-296,1610612747,"Robert Horry, Tyronn Lue, Brian Shaw, Horace Grant, Rick Fox","Horry, Lue, Shaw, Grant, Fox",109-1731-216-270-296,LAL,80.0,1,1.0,2.0,4.0,3.0,,7.0,,,1.0,1.0,,,1.0,1.0,2.0,1.0,2.0,4.0,2.0,,2.0,1.0,1.0,1.0,,2.0,,,2.0,,2.0,,,2.0,,4.0,1.0,1.0,0.5,0.3333333333333333,0.5,0.3333333333333333,,,1.0,,,,126.0,11.0,12.0,11.0,12.0,,0.3333333333333333,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,0.4637166666666667,,10.75,24.5,4.0,,,,,1.0,2.0,4.0,,2.0,,4.0,4.0,,0.5,0.3333333333333333,0.5,1.0,1.0,,,,,0.4637166666666667,1.0,1.0,,,,,,,2.0,,,,,1.0,,,,,,,,,0.25,0.3333333333333333,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,1.0,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,True
109-1731-216-270-977,1610612747,"Robert Horry, Tyronn Lue, Brian Shaw, Horace Grant, Kobe Bryant","Horry, Lue, Shaw, Grant, Bryant",109-1731-216-270-977,LAL,523.0,3,9.0,-2.0,14.0,12.0,6.0,26.0,3.0,1.0,5.0,3.0,,,2.0,3.0,11.0,2.0,7.0,13.0,15.0,,4.0,2.0,2.0,2.0,1.0,4.0,6.0,1.0,4.0,7.0,11.0,3.0,,8.0,,6.0,0.6666666666666666,0.6666666666666666,0.2727272727272727,0.23076923076923078,0.38235294117647056,0.15384615384615385,0.75,0.5,0.4,0.7,1.0,0.5,71.58699808795411,17.357142857142858,23.333333333333332,16.214285714285715,21.25,0.23076923076923078,0.38461538461538464,0.2,0.3333333333333333,1.0,0.23076923076923078,,0.15384615384615385,,0.38461538461538464,0.4263846153846154,0.4431,7.554545454545454,26.3,2.0,1.0,1.0,,,,3.0,2.0,2.0,3.0,,2.0,2.0,,,,0.25,0.375,1.0,0.3333333333333333,0.3333333333333333,,,0.40819999999999995,0.15384615384615385,0.14285714285714285,,,,1.0,7.0,7.0,2.0,,2.0,,,4.0,,,0.7,0.18181818181818182,0.4,1.0,,,0.23529411764705882,0.26666666666666666,0.5384615384615384,2.0,1.0,4.0,,2.0,2.0,2.0,0.5,1.0,2.0,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,0.25,0.3333333333333333,0.3333333333333333,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,3.0,1.0,0.5,,0.5,0.375,0.5,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,True
109-1731-216-296-406,1610612747,"Robert Horry, Tyronn Lue, Brian Shaw, Rick Fox, Shaquille O'Neal","Horry, Lue, Shaw, Fox, O'Neal",109-1731-216-296-406,LAL,450.0,6,8.0,1.0,18.0,19.0,4.0,37.0,4.0,2.0,3.0,5.0,,,3.0,6.0,12.0,3.0,7.0,19.0,18.0,,2.0,3.0,1.0,1.0,,2.0,3.0,,6.0,4.0,10.0,6.0,2.0,9.0,1.0,14.0,0.16666666666666666,0.2,0.5,0.4,0.47368421052631576,0.2,0.6,,1.0,0.5,,,118.4,14.833333333333334,9.631578947368421,13.833333333333334,9.631578947368421,0.26666666666666666,0.2,0.6666666666666666,0.6666666666666666,,0.3333333333333333,,0.2,,0.4666666666666667,0.42821,0.4906,10.058333333333334,25.5,13.0,11.0,2.0,1.0,2.0,3.0,7.0,12.0,10.0,4.0,1.0,12.0,13.0,1.0,0.42857142857142855,0.3,0.4230769230769231,1.0,1.0,0.5,0.5,0.2,0.5,0.426065,0.631578947368421,0.7222222222222222,1.0,1.0,2.0,3.0,1.0,5.0,6.0,2.0,,4.0,,3.0,0.6666666666666666,0.6666666666666666,0.625,,,1.0,0.3333333333333333,1.0,0.16666666666666666,0.2,0.2631578947368421,3.0,2.0,3.0,2.0,,,,1.0,1.0,,,,0.5,2.0,,,,3.0,,,3.0,,,,,,,,,1.0,0.4,0.4,,,,,,,0.3,2.0,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,,0.3333333333333333,0.5,0.3333333333333333,0.125,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,True
109-1731-216-296-977,1610612747,"Robert Horry, Tyronn Lue, Brian Shaw, Rick Fox, Kobe Bryant","Horry, Lue, Shaw, Fox, Bryant",109-1731-216-296-977,LAL,141.0,1,2.0,-3.0,6.0,5.0,2.0,11.0,3.0,,,,,,3.0,1.0,3.0,3.0,5.0,7.0,10.0,1.0,,3.0,,,,,1.0,,1.0,3.0,4.0,3.0,,6.0,,1.0,,,0.3333333333333333,0.16666666666666666,0.4375,0.5,0.5,,,0.6,,,112.34042553191489,14.5,10.8,13.0,10.8,0.5,,,,,,,0.5,,1.0,0.39794166666666664,0.42885,1.6666666666666667,29.2,6.0,5.0,1.0,1.0,3.0,1.0,3.0,7.0,2.0,,,7.0,6.0,2.0,0.3333333333333333,0.16666666666666666,0.4375,,,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.39794166666666664,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,5.0,2.0,,1.0,1.0,2.0,1.0,0.5,1.0,,,0.5,0.5,1.0,0.375,0.5,0.8571428571428571,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,3.0,,,3.0,,,,,,,,,,,,,,,,,,0.5,1.0,,1.0,,1.0,0.25,,,,,,,,,,,2.0,,,0.6666666666666666,,0.6666666666666666,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,True
109-1731-216-406-977,1610612747,"Robert Horry, Tyronn Lue, Brian Shaw, Shaquille O'Neal, Kobe Bryant","Horry, Lue, Shaw, O'Neal, Bryant",109-1731-216-406-977,LAL,1523.0,7,25.0,16.0,45.0,44.0,7.0,89.0,15.0,6.0,12.0,9.0,3.0,,4.0,21.0,36.0,7.0,9.0,60.0,44.0,1.0,20.0,4.0,10.0,13.0,4.0,29.0,9.0,3.0,12.0,10.0,22.0,13.0,,13.0,1.0,54.0,0.47619047619047616,0.5263157894736842,0.5833333333333334,0.5930232558139535,0.6020408163265306,0.16279069767441862,0.6428571428571429,1.0,0.7142857142857143,0.5882352941176471,0.6,1.0,84.14970453053185,16.822222222222223,17.40909090909091,16.444444444444443,16.795454545454547,0.3488372093023256,0.27906976744186046,0.5,0.6,0.6666666666666666,0.20930232558139536,0.06976744186046512,0.09302325581395349,,0.5116279069767442,0.4765058139534884,0.5173833333333333,7.191666666666666,24.97142857142857,3.0,3.0,9.0,,,,1.0,3.0,22.0,7.0,1.0,3.0,3.0,,,0.5,0.375,0.6363636363636364,1.0,0.6,0.6,,,0.4873,0.05,0.06666666666666667,2.0,4.0,2.0,5.0,2.0,6.0,,4.0,2.0,5.0,,5.0,0.4,0.3333333333333333,0.42857142857142855,0.05555555555555555,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.10416666666666667,0.12195121951219512,0.1,7.0,2.0,9.0,2.0,4.0,4.0,4.0,0.7777777777777778,4.0,2.0,,0.3333333333333333,0.4444444444444444,6.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,9.0,3.0,1.0,2.0,1.0,0.42857142857142855,0.5,0.42857142857142855,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,2.0,5.0,,,1.0,,2.0,,2.0,2.0,0.5,0.5,1.0,,0.5,,1.0,,2.0,0.3333333333333333,0.6666666666666666,0.5,,0.5,8.0,5.0,,,3.0,,1.0,0.16666666666666666,1.0,3.0,0.14285714285714285,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,True
109-1731-270-296-977,1610612747,"Robert Horry, Tyronn Lue, Horace Grant, Rick Fox, Kobe Bryant","Horry, Lue, Grant, Fox, Bryant",109-1731-270-296-977,LAL,208.0,3,3.0,-4.0,8.0,7.0,,15.0,2.0,,,3.0,,,1.0,1.0,5.0,1.0,2.0,4.0,8.0,,,1.0,,,,,,,2.0,,2.0,,,2.0,,4.0,,,0.2,0.16666666666666666,0.2857142857142857,0.16666666666666666,,,0.3333333333333333,,,,103.84615384615384,13.25,14.571428571428571,13.25,12.428571428571429,0.3333333333333333,,,,,0.5,,0.16666666666666666,,0.5,0.44555833333333333,,10.64,28.1,8.0,5.0,1.0,1.0,2.0,1.0,5.0,4.0,2.0,2.0,1.0,4.0,8.0,,0.2,0.16666666666666666,0.2857142857142857,0.3333333333333333,,0.5,0.5,0.3333333333333333,0.5,0.44555833333333333,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,2.0,,,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,True
109-1731-296-406-965,1610612747,"Robert Horry, Tyronn Lue, Rick Fox, Shaquille O'Neal, Derek Fisher","Horry, Lue, Fox, O'Neal, Fisher",109-1731-296-406-965,LAL,19.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,True
109-1731-296-406-977,1610612747,"Robert Horry, Tyronn Lue, Rick Fox, Shaquille O'Neal, Kobe Bryant","Horry, Lue, Fox, O'Neal, Bryant",109-1731-296-406-977,LAL,1835.0,8,31.0,-14.0,56.0,58.0,5.0,114.0,11.0,2.0,12.0,15.0,1.0,,6.0,15.0,38.0,7.0,11.0,50.0,64.0,,12.0,6.0,6.0,9.0,,21.0,5.0,1.0,17.0,5.0,22.0,20.0,2.0,16.0,,46.0,0.4,0.42857142857142855,0.39473684210526316,0.43333333333333335,0.4807692307692308,0.15555555555555556,0.21739130434782608,0.14285714285714285,0.5,0.19230769230769232,0.3,0.25,89.46049046321527,16.857142857142858,15.362068965517242,15.928571428571429,14.672413793103448,0.24444444444444444,0.26666666666666666,0.16666666666666666,0.2,,0.3333333333333333,0.022222222222222223,0.13333333333333333,,0.4,0.44076333333333334,0.46349999999999997,9.697368421052632,25.357142857142858,19.0,16.0,8.0,4.0,6.0,6.0,17.0,21.0,18.0,13.0,3.0,21.0,19.0,2.0,0.35294117647058826,0.39473684210526316,0.45652173913043476,0.6190476190476191,0.625,0.7272727272727273,0.8888888888888888,0.3157894736842105,0.6666666666666666,0.4191894736842105,0.42,0.3392857142857143,2.0,2.0,2.0,5.0,,4.0,6.0,2.0,5.0,12.0,2.0,6.0,0.4,0.4,0.3333333333333333,0.13157894736842105,0.16666666666666666,0.3333333333333333,0.4,1.0,0.12244897959183673,0.14285714285714285,0.08,4.0,,9.0,,2.0,1.0,2.0,0.4444444444444444,4.0,5.0,,0.7142857142857143,0.5,5.0,1.0,,,2.0,3.0,1.0,2.0,9.0,3.0,1.0,2.0,1.0,0.42857142857142855,0.5,0.42857142857142855,0.5,0.3333333333333333,0.35714285714285715,0.4,1.0,1.0,1.0,,,0.10526315789473684,3.0,4.0,,0.18181818181818182,1.0,,2.0,1.0,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,,,,,,0.1,,,,1.0,1.0,,,,2.0,,,,,,,,2.0,1.0,1.0,0.06666666666666667,0.5,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,True
109-1731-296-965-977,1610612747,"Robert Horry, Tyronn Lue, Rick Fox, Derek Fisher, Kobe Bryant","Horry, Lue, Fox, Fisher, Bryant",109-1731-296-965-977,LAL,20.0,1,,-1.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,72.0,,20.0,,20.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,True
109-1731-406-965-977,1610612747,"Robert Horry, Tyronn Lue, Shaquille O'Neal, Derek Fisher, Kobe Bryant","Horry, Lue, O'Neal, Fisher, Bryant",109-1731-406-965-977,LAL,1.0,1,,-2.0,,1.0,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1440.0,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,True
109-1904-2058-216-965,1610612747,"Robert Horry, Devean George, Mark Madsen, Brian Shaw, Derek Fisher","Horry, George, Madsen, Shaw, Fisher",109-1904-2058-216-965,LAL,83.0,1,1.0,2.0,3.0,2.0,,5.0,1.0,1.0,1.0,,,,1.0,1.0,2.0,1.0,,2.0,,,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,,2.0,,,,,2.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,1.0,1.0,,,1.0,86.74698795180723,10.333333333333334,26.0,10.333333333333334,26.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,0.3333333333333333,,0.6666666666666666,0.44811666666666666,,5.8,24.9,3.0,2.0,,,1.0,1.0,2.0,2.0,,1.0,,2.0,3.0,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,,0.44811666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,True
109-1904-216-406-965,1610612747,"Robert Horry, Devean George, Brian Shaw, Shaquille O'Neal, Derek Fisher","Horry, George, Shaw, O'Neal, Fisher",109-1904-216-406-965,LAL,11.0,1,,2.0,1.0,,,1.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,2.0,,2.0,,,,,1.0,,,,,,,,130.9090909090909,11.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,True
109-1904-216-406-977,1610612747,"Robert Horry, Devean George, Brian Shaw, Shaquille O'Neal, Kobe Bryant","Horry, George, Shaw, O'Neal, Bryant",109-1904-216-406-977,LAL,229.0,2,4.0,7.0,6.0,7.0,1.0,13.0,3.0,,,1.0,,,2.0,3.0,4.0,2.0,3.0,9.0,2.0,,4.0,2.0,2.0,2.0,,4.0,1.0,2.0,4.0,2.0,6.0,2.0,,5.0,,7.0,0.6666666666666666,1.0,0.75,0.5,0.5625,0.3333333333333333,1.0,0.6666666666666666,0.8,0.6666666666666666,,0.5,81.7467248908297,15.833333333333334,19.142857142857142,15.166666666666666,14.0,0.5,,,,,0.16666666666666666,,0.3333333333333333,,0.8333333333333334,0.55465,0.5778,5.0,26.1,3.0,1.0,2.0,2.0,3.0,3.0,4.0,7.0,2.0,2.0,1.0,7.0,3.0,,0.75,0.6,0.5833333333333334,1.0,,0.6666666666666666,0.6666666666666666,0.6,0.6666666666666666,0.55854,0.7777777777777778,0.5,1.0,2.0,1.0,2.0,,2.0,1.0,2.0,,,1.0,2.0,0.5,0.5,0.5,,,1.0,1.0,0.5,0.2857142857142857,0.4,0.2222222222222222,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,0.5,1.0,,,,1.0,,,1.0,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,0.2,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,,0.5,0.3333333333333333,1.0,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612747,2001,2000-01,True
