EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,NonShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2A,ShortMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,LiveBallTurnoverPct,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Fg2aBlocked,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,OffShortMidRangeReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,HeaveAttempts,Loose Ball Fouls,2pt And 1 Free Throw Trips,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,DefShortMidRangeReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,OffThreePtRebounds,FTDefRebounds,Defensive 3 Seconds Violations,SecondChanceFg2Pct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,LostBallSteals,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,ShortMidRangePctBlocked,Technical Free Throw Trips,OffCorner3ReboundPct,SecondChanceFtPoints,SecondChanceAtRimPctAssisted,Travels,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,FTOffRebounds,OffFTReboundPct,PtsUnassisted3s,LongMidRangePctBlocked,Blocked3s,BlockedArc3,Clear Path Fouls,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveMakes,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,BlockedCorner3,OffensiveGoaltends,team_id,year,season,team_vs
123-145-1711-686-89,1610612743,"Robert Pack, Tracy Murray, Raef LaFrentz, Antonio McDyess, Nick Van Exel","Pack, Murray, LaFrentz, McDyess, Van Exel",123-145-1711-686-89,DEN,263.0,1,4.0,,8.0,8.0,,,16.0,1.0,10.0,10.0,,,1.0,2.0,3.0,,,2.0,1.0,8.0,,,0.625,,1.0,1.0,,87.60456273764258,16.375,16.5,15.625,16.5,0.125,0.16666666666666666,,,1.0,1.0,3.0,,,,,,1.0,,,1.0,1.0,,,,,3.0,5.0,1.0,2.0,,,2.0,,,,,6.0,,3.0,1.0,1.0,3.0,1.0,4.0,1.0,,1.0,9.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,0.5,,,0.5,0.6,,0.6428571428571429,1.0,,1.0,0.2857142857142857,0.5,1.0,0.3333333333333333,0.5,,,,0.42857142857142855,0.3333333333333333,0.5,1.0,,,,0.14285714285714285,,,,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,,0.7142857142857143,1.0,0.5303357142857142,0.5836,,0.2,8.16,24.55,2.0,2.0,1.0,,1.0,1.0,,1.0,,1.0,,,0.2857142857142857,1.0,1.0,1.0,2.0,,,,,,,0.2,0.3333333333333333,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2001,2000-01,True
123-145-1721-1763-45,1610612743,"Robert Pack, Tracy Murray, Keon Clark, Ryan Bowen, George McCloud","Pack, Murray, Clark, Bowen, McCloud",123-145-1721-1763-45,DEN,47.0,1,1.0,4.0,2.0,1.0,,,3.0,,4.0,,,,1.0,1.0,1.0,,,,,4.0,,,1.0,,1.0,1.0,,91.91489361702128,8.5,30.0,8.5,30.0,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,4.0,,,,,2.0,,2.0,,,1.0,4.0,,,,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,1.0,,,0.5,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,0.5,,0.55855,,,,5.6,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2001,2000-01,True
123-145-1721-1763-686,1610612743,"Robert Pack, Tracy Murray, Keon Clark, Ryan Bowen, Antonio McDyess","Pack, Murray, Clark, Bowen, McDyess",123-145-1721-1763-686,DEN,201.0,1,3.0,-1.0,8.0,8.0,,,16.0,1.0,7.0,8.0,,,2.0,3.0,4.0,1.0,2.0,1.0,1.0,5.0,,,0.4375,,0.6666666666666666,0.6,,114.6268656716418,10.875,14.25,10.875,12.875,0.125,0.14285714285714285,,,1.0,2.0,2.0,,,1.0,3.0,,,,,,1.0,,,,,3.0,7.0,,1.0,,,2.0,,,,,4.0,2.0,,1.0,,2.0,,2.0,,,1.0,4.0,,1.0,1.0,,1.0,1.0,,0.6666666666666666,1.0,,,,,,0.42857142857142855,,0.375,1.0,,1.0,0.125,,0.5,0.2,,,0.5,,0.25,1.0,1.0,0.5,0.375,0.3333333333333333,0.5,,,,,0.125,,,,,,,,,,,,,0.375,,0.4927625,,,0.2857142857142857,8.72857142857143,26.6,,2.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,0.25,,,1.0,,,,1.0,,1.0,,0.14285714285714285,,,,,,1.0,1.0,1.0,,0.6666666666666666,1.0,1.0,1.0,2.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2001,2000-01,True
123-145-1721-1899-686,1610612743,"Robert Pack, Tracy Murray, Keon Clark, James Posey, Antonio McDyess","Pack, Murray, Clark, Posey, McDyess",123-145-1721-1899-686,DEN,104.0,1,2.0,-2.0,4.0,4.0,,4.0,8.0,,2.0,4.0,,,1.0,2.0,2.0,,1.0,,,2.0,,,0.5,,1.0,1.0,,110.76923076923076,13.0,13.0,13.0,13.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,2.0,,,,,1.0,,1.0,,,,2.0,,,,,,,,1.0,1.0,,,,,,0.5,,0.5,,,,,,,,,1.0,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.3711,,,,14.35,,,1.0,,1.0,,,,1.0,,,,1.0,0.5,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2001,2000-01,True
123-145-1721-426-702,1610612743,"Robert Pack, Tracy Murray, Keon Clark, Terry Davis, Voshon Lenard","Pack, Murray, Clark, Davis, Lenard",123-145-1721-426-702,DEN,188.0,2,3.0,3.0,6.0,6.0,4.0,4.0,12.0,3.0,9.0,6.0,3.0,5.0,3.0,4.0,4.0,1.0,2.0,4.0,,9.0,5.0,4.0,0.75,0.625,1.0,1.0,1.0,91.91489361702128,16.833333333333332,14.5,16.833333333333332,14.5,,,0.5555555555555556,0.6666666666666666,,2.0,2.0,,,,,,,,,,1.0,,,,1.0,3.0,3.0,,1.0,,,,1.0,1.0,,1.0,6.0,,,1.0,,3.0,,3.0,,,2.0,6.0,,1.0,,,,,2.0,1.0,1.0,,,,,,1.0,1.0,0.75,,0.5,,0.25,,1.0,,,1.0,1.0,,0.5,1.0,1.0,1.0,,,,,,,,0.25,,,,,,,,,,,0.5,,0.75,,0.4118375,,0.360725,,7.5,26.9,1.0,1.0,,,,,,,,,,,0.25,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2001,2000-01,True
123-145-1721-45-686,1610612743,"Robert Pack, Tracy Murray, Keon Clark, George McCloud, Antonio McDyess","Pack, Murray, Clark, McCloud, McDyess",123-145-1721-45-686,DEN,184.0,2,3.0,2.0,5.0,6.0,1.0,2.0,11.0,1.0,5.0,3.0,,2.0,2.0,3.0,6.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,0.3125,1.0,0.5,0.5,,86.08695652173913,19.0,14.833333333333334,11.6,14.333333333333334,0.125,0.14285714285714285,0.4,0.2,1.0,2.0,4.0,1.0,1.0,,,,,,,,1.0,,,,,2.0,6.0,,1.0,,,1.0,1.0,1.0,,,4.0,,,1.0,,2.0,,2.0,,,2.0,4.0,2.0,,3.0,,1.0,1.0,,1.0,1.0,,,,,,0.3333333333333333,1.0,0.2857142857142857,,1.0,0.16666666666666666,0.14285714285714285,0.5,,0.4,1.0,0.3333333333333333,,,0.5714285714285714,0.5,0.6666666666666666,1.0,,,,,,,,0.14285714285714285,,,,,,,1.0,1.0,,,,,0.7142857142857143,,0.5736214285714285,0.6574,0.459,0.2,6.766666666666667,25.0,,2.0,2.0,,,,,,,,,,0.2857142857142857,,,1.0,,,,,,,,0.16666666666666666,0.25,,,,,,,,,1.0,,1.0,,,,1.0,,,1.0,,,,0.5,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612743,2001,2000-01,True
123-145-1721-686-702,1610612743,"Robert Pack, Tracy Murray, Keon Clark, Antonio McDyess, Voshon Lenard","Pack, Murray, Clark, McDyess, Lenard",123-145-1721-686-702,DEN,40.0,1,1.0,2.0,3.0,2.0,3.0,2.0,5.0,2.0,4.0,2.0,2.0,4.0,,1.0,1.0,,1.0,2.0,,4.0,4.0,3.0,0.6666666666666666,0.6666666666666666,,1.0,,180.0,10.333333333333334,4.5,10.333333333333334,4.5,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,1.0,2.0,,,,,,1.0,2.0,,,2.0,,,,,1.0,,1.0,,,,2.0,,1.0,,,,,1.0,1.0,1.0,,,,,,0.5,0.5,0.5,,0.5,,,,1.0,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,0.5,,,,,,0.5,,0.5461,,0.5461,,9.1,,1.0,1.0,,,,,,,,,,,0.5,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2001,2000-01,True
123-145-426-686-702,1610612743,"Robert Pack, Tracy Murray, Terry Davis, Antonio McDyess, Voshon Lenard","Pack, Murray, Davis, McDyess, Lenard",123-145-426-686-702,DEN,112.0,1,2.0,-1.0,4.0,3.0,,,7.0,2.0,4.0,5.0,,,,1.0,2.0,,,2.0,1.0,4.0,,,0.5,,,1.0,,90.0,15.25,17.0,15.25,17.0,0.25,0.25,,,1.0,,,,,,2.0,,,,,,,,,,,1.0,3.0,,,,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,,,0.5,1.0,0.5,,,1.0,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,0.37129999999999996,,,,10.033333333333333,,1.0,1.0,,,,,,1.0,,,,,0.3333333333333333,1.0,1.0,1.0,,,1.0,,,,,0.3333333333333333,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2001,2000-01,True
123-1505-1711-1721-1899,1610612743,"Robert Pack, Tariq Abdul-Wahad, Raef LaFrentz, Keon Clark, James Posey","Pack, Abdul-Wahad, LaFrentz, Clark, Posey",123-1505-1711-1721-1899,DEN,94.0,1,2.0,,2.0,3.0,,,5.0,,2.0,2.0,,,1.0,1.0,3.0,,,,,,,,0.25,,1.0,1.0,,76.59574468085107,26.5,13.666666666666666,15.0,8.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,1.0,4.0,,,,,2.0,,,,,2.0,,,,,1.0,,1.0,,,,2.0,2.0,,2.0,,,,,1.0,1.0,,,,,,0.25,,0.25,0.5,,0.5,,0.6666666666666666,,0.6666666666666666,0.5,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.460475,0.40795,,1.0,10.75,,1.0,2.0,2.0,,,,,,,,1.0,,0.5,0.5,0.5,,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2001,2000-01,True
123-1505-1711-1721-45,1610612743,"Robert Pack, Tariq Abdul-Wahad, Raef LaFrentz, Keon Clark, George McCloud","Pack, Abdul-Wahad, LaFrentz, Clark, McCloud",123-1505-1711-1721-45,DEN,1798.0,8,30.0,30.0,58.0,56.0,1.0,5.0,114.0,14.0,71.0,41.0,,2.0,20.0,23.0,29.0,5.0,13.0,16.0,9.0,62.0,2.0,1.0,0.6339285714285714,1.0,0.625,0.6060606060606061,0.5,91.30144605116797,14.241379310344827,17.357142857142858,13.758620689655173,16.446428571428573,0.16071428571428573,0.1836734693877551,0.028169014084507043,0.017241379310344827,6.0,13.0,17.0,1.0,1.0,6.0,12.0,1.0,2.0,,,,5.0,,,,,27.0,42.0,1.0,7.0,,,9.0,1.0,1.0,,,30.0,24.0,3.0,5.0,,15.0,1.0,16.0,,1.0,8.0,33.0,5.0,,6.0,1.0,7.0,3.0,,0.5555555555555556,0.5555555555555556,1.0,0.14285714285714285,,,0.14285714285714285,0.6428571428571429,1.0,0.5816326530612245,0.6,1.0,0.75,0.14285714285714285,0.3333333333333333,,0.2857142857142857,0.25,0.5833333333333334,,0.05,0.3469387755102041,0.7647058823529411,0.8125,0.6153846153846154,0.24489795918367346,0.5,0.5,0.04081632653061224,0.5,0.5,1.0,0.10204081632653061,,,,,,,1.0,1.0,,,,,0.4897959183673469,,0.4914642857142857,0.488025,0.4394,0.1267605633802817,8.145238095238096,24.557142857142857,8.0,13.0,5.0,2.0,3.0,2.0,1.0,8.0,,0.375,0.2,0.3333333333333333,0.2653061224489796,0.6153846153846154,0.6153846153846154,1.0,5.0,,5.0,6.0,3.0,6.0,4.0,0.023809523809523808,0.058823529411764705,0.5,0.6666666666666666,0.625,,,2.0,3.0,,0.8,2.0,3.0,3.0,,1.0,3.0,,0.6,1.0,0.16666666666666666,0.2,,0.6,0.6666666666666666,4.0,2.0,,,,,,3.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612743,2001,2000-01,True
123-1505-1711-1899-686,1610612743,"Robert Pack, Tariq Abdul-Wahad, Raef LaFrentz, James Posey, Antonio McDyess","Pack, Abdul-Wahad, LaFrentz, Posey, McDyess",123-1505-1711-1899-686,DEN,143.0,2,2.0,-3.0,5.0,6.0,4.0,4.0,11.0,1.0,4.0,7.0,,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,4.0,0.4,0.375,1.0,1.0,1.0,110.76923076923077,15.6,10.833333333333334,15.6,10.0,0.2,0.25,0.75,0.8,,,,,,,3.0,,,,,1.0,1.0,,,1.0,1.0,,3.0,1.0,1.0,,,,,3.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,0.375,,0.375,,0.25,,,,,1.0,,,,,,,0.75,,,,,,,0.25,1.0,1.0,,,,,,,,,0.25,1.0,0.25,1.0,0.4472375,,0.4472375,,5.3,25.0,,,,,,,,1.0,1.0,,,,,,,2.0,,1.0,1.0,,,,,0.6666666666666666,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,1610612743,2001,2000-01,True
123-1505-1711-426-45,1610612743,"Robert Pack, Tariq Abdul-Wahad, Raef LaFrentz, Terry Davis, George McCloud","Pack, Abdul-Wahad, LaFrentz, Davis, McCloud",123-1505-1711-426-45,DEN,43.0,1,1.0,1.0,2.0,1.0,,,3.0,1.0,3.0,2.0,,,,,1.0,,,1.0,1.0,3.0,,,0.75,,,,,100.46511627906976,17.0,9.0,16.5,9.0,0.5,0.5,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,2.0,,,,,1.0,,1.0,,,1.0,2.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,0.5,,0.5,,,,,1.0,,1.0,,,,1.0,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,0.5,,0.4633,,,,2.9,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2001,2000-01,True
123-1505-1711-45-686,1610612743,"Robert Pack, Tariq Abdul-Wahad, Raef LaFrentz, George McCloud, Antonio McDyess","Pack, Abdul-Wahad, LaFrentz, McCloud, McDyess",123-1505-1711-45-686,DEN,674.0,4,11.0,15.0,21.0,18.0,,,39.0,4.0,30.0,15.0,,,5.0,6.0,9.0,,6.0,4.0,2.0,24.0,,,0.7142857142857143,,0.625,0.6666666666666666,0.5,83.32344213649853,16.476190476190474,18.22222222222222,15.380952380952381,17.72222222222222,0.09523809523809523,0.1111111111111111,,,4.0,6.0,9.0,,,,3.0,,1.0,,,2.0,2.0,,,,,10.0,16.0,2.0,3.0,,1.0,6.0,,,,,12.0,8.0,6.0,2.0,2.0,6.0,2.0,8.0,2.0,,3.0,18.0,3.0,1.0,3.0,,2.0,2.0,,0.6,0.6666666666666666,1.0,0.6666666666666666,,,0.6666666666666666,0.625,,0.6842105263157895,0.75,,0.75,0.15789473684210525,0.5,1.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,,0.47368421052631576,0.6666666666666666,0.6666666666666666,0.5,0.15789473684210525,,,0.05263157894736842,,,,0.10526315789473684,1.0,1.0,1.0,,,,,,,,,,0.631578947368421,1.0,0.5033236842105263,0.6034625,,0.2,6.5375,24.266666666666666,4.0,4.0,3.0,,,,,3.0,,,,,0.21052631578947367,1.0,1.0,,3.0,,3.0,2.0,1.0,2.0,1.0,,,0.3333333333333333,0.5,0.75,,,,1.0,,0.6666666666666666,3.0,3.0,3.0,2.0,,,,1.0,,,,,0.75,1.0,,,,2.0,,,,,0.6666666666666666,,,,,,,,,,,,,1.0,0.25,,,,,,,,,,,,1610612743,2001,2000-01,True
123-1505-1711-45-788,1610612743,"Robert Pack, Tariq Abdul-Wahad, Raef LaFrentz, George McCloud, Kevin Willis","Pack, Abdul-Wahad, LaFrentz, McCloud, Willis",123-1505-1711-45-788,DEN,17.0,1,,-2.0,1.0,1.0,,,2.0,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,169.41176470588235,13.0,4.0,13.0,4.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,0.53895,,,,,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2001,2000-01,True
123-1505-1721-426-45,1610612743,"Robert Pack, Tariq Abdul-Wahad, Keon Clark, Terry Davis, George McCloud","Pack, Abdul-Wahad, Clark, Davis, McCloud",123-1505-1721-426-45,DEN,313.0,3,5.0,4.0,10.0,9.0,8.0,4.0,19.0,2.0,8.0,4.0,,6.0,3.0,5.0,7.0,2.0,3.0,4.0,,6.0,6.0,8.0,0.36363636363636365,0.3333333333333333,0.375,0.5,0.5,87.41214057507987,11.7,21.77777777777778,11.0,17.333333333333332,,,0.75,0.8,2.0,2.0,4.0,2.0,4.0,,2.0,,,,,,,,,,,3.0,9.0,,,,,2.0,3.0,8.0,,,4.0,2.0,,,,2.0,,2.0,,,1.0,4.0,2.0,2.0,2.0,,1.0,1.0,2.0,0.6666666666666666,1.0,,,,,,0.3333333333333333,0.375,0.3333333333333333,1.0,0.375,1.0,,0.3333333333333333,1.0,0.3333333333333333,0.5,0.25,1.0,,0.4444444444444444,0.5,1.0,0.5,0.2222222222222222,,,,,,,,,,,,,,0.5,0.5,,,,,0.4444444444444444,,0.4842888888888889,0.5545,0.497175,0.25,8.366666666666667,,1.0,3.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,1.0,,,3.0,2.0,3.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,1.0,,1.0,,1.0,,0.5,1.0,1.0,1.0,2.0,,,,1.0,,,,1.0,1.0,1.0,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2001,2000-01,True
123-1505-1721-45-686,1610612743,"Robert Pack, Tariq Abdul-Wahad, Keon Clark, George McCloud, Antonio McDyess","Pack, Abdul-Wahad, Clark, McCloud, McDyess",123-1505-1721-45-686,DEN,1004.0,9,17.0,7.0,33.0,30.0,8.0,6.0,63.0,,24.0,17.0,,4.0,7.0,12.0,19.0,3.0,10.0,,,18.0,4.0,8.0,0.375,0.2857142857142857,0.5384615384615384,0.6470588235294118,0.3333333333333333,90.35856573705179,15.818181818181818,16.066666666666666,15.515151515151516,15.666666666666666,,,0.16666666666666666,0.24242424242424243,5.0,3.0,10.0,1.0,4.0,3.0,10.0,,,,,,2.0,,,,,12.0,30.0,,2.0,,,6.0,2.0,7.0,,,12.0,12.0,,2.0,,6.0,,6.0,,,1.0,12.0,6.0,4.0,7.0,,1.0,1.0,,0.5,0.5454545454545454,,,,,,0.4,0.2857142857142857,0.375,0.6,0.2857142857142857,0.6,0.0625,0.35294117647058826,1.0,0.3684210526315789,0.42857142857142855,0.6666666666666666,1.0,,0.3125,0.3,0.375,0.3333333333333333,0.3125,0.3,0.3333333333333333,,,,,0.0625,,,,,,,0.5714285714285714,0.25,,,,,0.375,,0.466153125,0.510725,0.4910285714285714,0.25,8.1,24.95,6.0,10.0,5.0,1.0,3.0,,3.0,8.0,2.0,0.375,,0.3333333333333333,0.3125,0.6,0.6,3.0,4.0,1.0,5.0,2.0,,2.0,,0.1,0.2,0.42857142857142855,,0.6666666666666666,,2.0,,2.0,,0.5,1.0,3.0,3.0,2.0,1.0,1.0,,0.6,1.0,0.5,0.5,1.0,0.6,0.3333333333333333,,1.0,1.0,2.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2001,2000-01,True
123-1505-1721-45-89,1610612743,"Robert Pack, Tariq Abdul-Wahad, Keon Clark, George McCloud, Nick Van Exel","Pack, Abdul-Wahad, Clark, McCloud, Van Exel",123-1505-1721-45-89,DEN,41.0,1,1.0,,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,,1.0,1.0,,,2.0,,2.0,2.0,2.0,1.0,1.0,,0.5,,140.4878048780488,10.0,10.5,10.0,10.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2001,2000-01,True
123-1505-426-45-686,1610612743,"Robert Pack, Tariq Abdul-Wahad, Terry Davis, George McCloud, Antonio McDyess","Pack, Abdul-Wahad, Davis, McCloud, McDyess",123-1505-426-45-686,DEN,165.0,1,3.0,,5.0,5.0,1.0,,10.0,2.0,4.0,4.0,2.0,2.0,,,,,,2.0,1.0,4.0,2.0,1.0,0.4,1.0,,,,87.27272727272727,19.0,14.0,19.0,14.0,0.2,0.25,0.5,0.2,,,,,,1.0,1.0,,,,,,1.0,,,,,1.0,3.0,,1.0,,,,,,,,2.0,,,1.0,,1.0,,1.0,,,,2.0,,,,,2.0,2.0,,1.0,1.0,,,,,,0.3333333333333333,,0.25,,,,0.25,,,,,,,,,,,,0.25,1.0,1.0,,,,,0.25,,,,,,,,,,,,,0.25,,0.40915,,,,13.933333333333332,25.9,,2.0,,1.0,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2001,2000-01,True
