EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Offensive Fouls Drawn,DeadBallTurnovers,Offensive Fouls,Corner3FGA,SecondChanceTurnovers,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffCorner3ReboundPct,Corner3Frequency,LostBallSteals,HeaveAttempts,FTDefRebounds,DefFTReboundPct,BadPassOutOfBoundsTurnovers,SecondChanceCorner3FGA,LostBallTurnovers,Blocked3s,BlockedCorner3,SecondChanceCorner3Frequency,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,NonShootingPenaltyNonTakeFouls,BlockingFouls,PenaltyCorner3FGA,PenaltyFtPoints,FTOffRebounds,Travels,PenaltyTurnovers,BlockedLongMidRange,OffFTReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceArc3FGM,SecondChanceFG3M,Charge Fouls,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Loose Ball Fouls Drawn,SecondChanceCorner3FGM,PenaltyCorner3FGM,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,DefensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,3SecondViolations,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Corner3PctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffensiveGoaltends,BlockedArc3,Clear Path Fouls,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1626209-201228-203912-203932-204014,1610612753,"Mario Hezonja, C.J. Watson, CJ Wilcox, Aaron Gordon, Damjan Rudez","Hezonja, Watson, Wilcox, Gordon, Rudez",1626209-201228-203912-203932-204014,ORL,285.0,2,5.0,-5.0,10.0,10.0,10.0,10.0,1.0,20.0,,2.0,,1.0,,2.0,,1.0,1.0,2.0,,2.0,,2.0,1.0,5.0,1.0,5.0,4.0,9.0,14.0,,1.0,,2.0,2.0,1.0,5.0,5.0,9.0,2.0,,3.0,,,2.0,,1.0,1.0,1.0,2.0,,,,1.0,5.0,,2.0,1.0,,2.0,2.0,4.0,1.0,,,,,,,2.0,,2.0,4.0,,1.0,,,,,,7.0,9.0,10.0,1.0,1.0,1.0,0.2,0.2,0.2,,0.2,0.25,,0.25,0.375,0.5,0.375,0.5,0.2,0.5,,,0.5,1.0,,0.2,0.25,0.5,1.0,,,,,1.0,,0.14285714285714285,101.05263157894737,,12.7,15.8,12.4,13.3,0.2,,,,0.1,,,,0.2,0.5,0.5,1.0,0.2,,,,1.0,,,0.2,,0.2,0.7,,0.507365,0.5284,0.507365,0.09090909090909091,0.16666666666666666,0.2222222222222222,1.0,9.940000000000001,24.32,1.0,,,,3.0,,,,,0.3,,,1.0,1.0,,,,,,,,1.0,0.2,,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,2.0,,3.0,4.0,,,,,,,0.3,1.0,1.0,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,1610612753,2017,2016-17,False
1626209-201571-201586-201975-202696,1610612753,"Mario Hezonja, D.J. Augustin, Serge Ibaka, Jodie Meeks, Nikola Vucevic","Hezonja, Augustin, Ibaka, Meeks, Vucevic",1626209-201571-201586-201975-202696,ORL,422.0,2,7.0,-6.0,14.0,15.0,,5.0,1.0,29.0,3.0,4.0,,,,,1.0,2.0,1.0,2.0,1.0,4.0,,,5.0,8.0,1.0,4.0,,13.0,19.0,,,,,,,,,,6.0,4.0,3.0,,,4.0,1.0,,3.0,1.0,4.0,1.0,2.0,1.0,,9.0,,1.0,5.0,1.0,6.0,1.0,7.0,,1.0,1.0,3.0,3.0,3.0,,,,1.0,,,,1.0,1.0,,1.0,,13.0,,,0.6,0.6,1.0,0.25,0.25,0.625,,,0.5416666666666666,,,0.5416666666666666,,,0.3333333333333333,,,1.0,0.5,0.3333333333333333,1.0,,0.8571428571428571,0.16666666666666666,1.0,,,,1.0,,1.0,,,98.95734597156398,,14.928571428571429,14.2,13.714285714285714,14.2,0.3333333333333333,0.75,0.75,0.6666666666666666,0.16666666666666666,0.5,0.5,1.0,0.16666666666666666,0.5,0.5,,0.3333333333333333,0.25,0.25,1.0,,,,,,,0.6666666666666666,0.25,0.5050791666666666,,,,,,,7.5125,24.975,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,False
1626209-201571-201586-202687-203095,1610612753,"Mario Hezonja, D.J. Augustin, Serge Ibaka, Bismack Biyombo, Evan Fournier","Hezonja, Augustin, Ibaka, Biyombo, Fournier",1626209-201571-201586-202687-203095,ORL,133.0,1,2.0,-4.0,5.0,5.0,,5.0,1.0,10.0,,1.0,,,,,,1.0,,,1.0,3.0,1.0,,,2.0,1.0,3.0,,3.0,7.0,,,1.0,,3.0,,,,,,,3.0,,,3.0,1.0,1.0,,1.0,1.0,1.0,,,,3.0,,,1.0,1.0,2.0,,2.0,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,0.3,1.5,,0.3,1.5,,0.6,0.5,,,1.0,,0.5,,0.6666666666666666,,,,,1.0,,,0.5,,,108.27067669172932,,12.8,13.8,11.2,13.0,0.2,,,,0.2,,,,,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,,1.0,,,,0.8,0.3333333333333333,0.4662,0.43155,,,,1.0,,4.4,25.133333333333336,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,False
1626209-201571-201586-202687-203901,1610612753,"Mario Hezonja, D.J. Augustin, Serge Ibaka, Bismack Biyombo, Elfrid Payton","Hezonja, Augustin, Ibaka, Biyombo, Payton",1626209-201571-201586-202687-203901,ORL,42.0,1,1.0,-2.0,1.0,1.0,,1.0,,2.0,,,,,,,,,,1.0,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.57142857142857,,27.0,15.0,27.0,9.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.4026,,,,,,,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,False
1626209-201571-201586-202687-203932,1610612753,"Mario Hezonja, D.J. Augustin, Serge Ibaka, Bismack Biyombo, Aaron Gordon","Hezonja, Augustin, Ibaka, Biyombo, Gordon",1626209-201571-201586-202687-203932,ORL,105.0,1,2.0,-10.0,4.0,4.0,,,,8.0,,1.0,,,,,,,,2.0,,,,,,3.0,,,,,10.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,109.71428571428571,,19.5,6.75,19.5,6.75,0.3333333333333333,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,0.3333333333333333,,0.3973333333333333,,,,,,,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,False
1626209-201571-201586-202696-203912,1610612753,"Mario Hezonja, D.J. Augustin, Serge Ibaka, Nikola Vucevic, CJ Wilcox","Hezonja, Augustin, Ibaka, Vucevic, Wilcox",1626209-201571-201586-202696-203912,ORL,64.0,1,1.0,-2.0,2.0,2.0,,,1.0,4.0,,1.0,,,,,1.0,1.0,,,,1.0,,,1.0,2.0,,1.0,,2.0,4.0,1.0,1.0,,,2.0,,,,,,2.0,,,2.0,1.0,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.5,1.0,,0.3333333333333333,1.0,,0.3333333333333333,1.0,,0.3333333333333333,,,,,,,1.0,,0.5,,,1.0,,,,,,,90.0,,17.0,15.0,16.0,15.0,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,,,,,,0.3333333333333333,,,,,,,,,,0.6666666666666666,,0.47141666666666665,,,,,1.0,,4.05,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,False
1626209-201571-201586-202696-203932,1610612753,"Mario Hezonja, D.J. Augustin, Serge Ibaka, Nikola Vucevic, Aaron Gordon","Hezonja, Augustin, Ibaka, Vucevic, Gordon",1626209-201571-201586-202696-203932,ORL,64.0,1,1.0,4.0,2.0,2.0,,,,4.0,1.0,1.0,,,,,1.0,1.0,,,,,,,2.0,2.0,,,,4.0,,,,,,,,,,,2.0,2.0,,,,,,,1.0,,1.0,,1.0,,,2.0,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,4.0,,,0.5,0.5,,,,1.0,,,1.0,,,1.0,,,,,,,,,0.5,,0.5,,,,,,,,,1.0,,90.0,,9.5,22.5,9.5,22.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,0.5,,0.4916,,,,,,,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,False
1626209-201571-201975-202687-203082,1610612753,"Mario Hezonja, D.J. Augustin, Jodie Meeks, Bismack Biyombo, Terrence Ross","Hezonja, Augustin, Meeks, Biyombo, Ross",1626209-201571-201975-202687-203082,ORL,871.0,5,15.0,-13.0,29.0,31.0,,,4.0,60.0,5.0,11.0,,1.0,,,2.0,5.0,2.0,3.0,,7.0,,,9.0,19.0,,8.0,4.0,22.0,35.0,2.0,3.0,,,4.0,,,,,10.0,8.0,,,2.0,7.0,,1.0,5.0,,5.0,,4.0,,1.0,10.0,2.0,2.0,3.0,7.0,11.0,4.0,15.0,,2.0,1.0,3.0,2.0,5.0,5.0,10.0,2.0,5.0,4.0,1.0,2.0,4.0,3.0,1.0,4.0,2.0,18.0,,,0.5555555555555556,0.625,,,,0.47368421052631576,0.6666666666666666,,0.3333333333333333,0.6666666666666666,,0.375,0.6666666666666666,,0.2962962962962963,0.05263157894736842,0.09090909090909091,0.6,0.5833333333333334,0.2,0.75,0.25,0.625,0.2222222222222222,,,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,1.0,,99.1963260619977,0.5,16.586206896551722,12.580645161290322,15.586206896551724,10.935483870967742,0.4074074074074074,0.45454545454545453,0.5,0.8,0.18518518518518517,0.4,0.4,,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.5,0.25925925925925924,,,,0.3333333333333333,,,,,,0.7037037037037037,,0.5200925925925927,0.4276,,0.07142857142857142,0.1,0.18181818181818182,,6.342105263157895,25.2375,,,2.0,1.0,1.0,1.0,,0.6666666666666666,,0.037037037037037035,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1610612753,2017,2016-17,False
1626209-201571-201975-202687-203095,1610612753,"Mario Hezonja, D.J. Augustin, Jodie Meeks, Bismack Biyombo, Evan Fournier","Hezonja, Augustin, Meeks, Biyombo, Fournier",1626209-201571-201975-202687-203095,ORL,983.0,4,16.0,-4.0,31.0,30.0,2.0,6.0,2.0,61.0,3.0,5.0,,,,,2.0,5.0,3.0,6.0,2.0,6.0,,1.0,8.0,16.0,4.0,9.0,4.0,32.0,36.0,,,1.0,,3.0,,1.0,1.0,3.0,8.0,8.0,12.0,,,6.0,2.0,,4.0,4.0,8.0,2.0,1.0,1.0,2.0,20.0,1.0,1.0,3.0,5.0,8.0,2.0,10.0,,3.0,1.0,5.0,3.0,6.0,1.0,2.0,,5.0,5.0,1.0,3.0,1.0,1.0,,1.0,,29.0,3.0,2.0,0.5,0.5,1.0,0.4444444444444444,0.4444444444444444,0.5,,,0.56,1.5,0.75,0.5925925925925926,1.5,0.75,0.36,,,0.8333333333333334,0.5,0.125,0.6,0.2,0.5333333333333333,0.15384615384615385,,,,0.3333333333333333,0.75,0.3333333333333333,0.5,1.0,,89.35910478128179,,16.322580645161292,15.9,15.67741935483871,14.3,0.2,0.6,0.6,0.3333333333333333,0.2,0.4,0.4,0.5,0.24,0.5,0.5,0.6666666666666666,0.24,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.5,0.56,0.3333333333333333,0.457946,0.5262,0.47835,0.1111111111111111,0.16666666666666666,0.09375,0.09375,10.25,25.211111111111112,0.06451612903225806,,1.0,,3.0,1.0,,0.3333333333333333,1.0,0.12,2.0,,,,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1610612753,2017,2016-17,False
1626209-201571-201975-202687-203932,1610612753,"Mario Hezonja, D.J. Augustin, Jodie Meeks, Bismack Biyombo, Aaron Gordon","Hezonja, Augustin, Meeks, Biyombo, Gordon",1626209-201571-201975-202687-203932,ORL,628.0,4,10.0,-11.0,20.0,24.0,9.0,7.0,1.0,44.0,4.0,5.0,,,1.0,2.0,,4.0,2.0,3.0,2.0,8.0,,4.0,6.0,12.0,2.0,8.0,,18.0,29.0,,1.0,,,,1.0,3.0,4.0,5.0,4.0,8.0,3.0,3.0,,6.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,,,7.0,1.0,,4.0,3.0,7.0,1.0,8.0,,2.0,2.0,3.0,3.0,3.0,2.0,3.0,,2.0,,,,,,,,,18.0,5.0,9.0,0.3333333333333333,0.3333333333333333,0.5,0.25,0.3333333333333333,0.5,,0.3333333333333333,0.45,,0.35714285714285715,0.45,,0.35714285714285715,0.4,0.08333333333333333,,1.0,0.6,,1.0,0.25,0.7777777777777778,0.1,,,0.25,,1.0,0.6666666666666666,1.0,,,100.89171974522293,,17.05,11.958333333333334,16.3,11.583333333333334,0.25,0.8,0.8,0.5,0.2,,,,0.15,0.6666666666666666,1.0,,0.4,0.25,0.25,0.5,,,,0.2857142857142857,0.5,0.5714285714285714,0.65,0.3333333333333333,0.4821833333333333,0.3636,0.4688142857142857,,,,0.2777777777777778,7.641666666666667,31.45,0.45,1.0,,,,,,,,,,2.0,,,,,,,,,1.0,1.0,0.25,0.25,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.3333333333333333,,,,,,1610612753,2017,2016-17,False
1626209-201571-201975-202696-203095,1610612753,"Mario Hezonja, D.J. Augustin, Jodie Meeks, Nikola Vucevic, Evan Fournier","Hezonja, Augustin, Meeks, Vucevic, Fournier",1626209-201571-201975-202696-203095,ORL,156.0,1,3.0,1.0,5.0,5.0,5.0,5.0,,10.0,,,,,,,,2.0,,,,,,,,2.0,1.0,1.0,2.0,5.0,4.0,,,,,,,2.0,1.0,5.0,,,3.0,,,,,,,1.0,1.0,,,,,3.0,,,2.0,,3.0,,3.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,2.0,,1.0,,,,,,5.0,5.0,5.0,,,1.0,1.0,1.0,,,,0.5,,0.5,0.625,,0.625,0.3333333333333333,,,1.0,,,0.6666666666666666,,0.6666666666666666,,,,,,,,0.6666666666666666,,,92.3076923076923,,17.6,13.6,17.6,11.6,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.4136333333333333,,0.4136333333333333,0.25,0.3333333333333333,,1.0,8.35,22.5,1.0,,,,1.0,,,,,0.3333333333333333,,,1.0,1.0,,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,2.0,,,1.0,,,,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1610612753,2017,2016-17,False
1626209-201571-201975-202696-203932,1610612753,"Mario Hezonja, D.J. Augustin, Jodie Meeks, Nikola Vucevic, Aaron Gordon","Hezonja, Augustin, Meeks, Vucevic, Gordon",1626209-201571-201975-202696-203932,ORL,187.0,2,3.0,,6.0,5.0,,2.0,,11.0,1.0,1.0,,,,,,,1.0,2.0,1.0,1.0,,,2.0,3.0,1.0,1.0,2.0,9.0,9.0,,,,,,,,,,,4.0,3.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,3.0,,,,,,,,,1.0,1.0,,,1.0,,1.0,,1.0,2.0,,1.0,,,,,,9.0,,,,,1.0,1.0,1.0,0.6666666666666666,,,0.875,,,0.9,,,0.25,,,,,,,,,,,,,,,,,,,84.70588235294117,,12.166666666666666,22.8,12.166666666666666,21.8,0.25,1.0,1.0,,,,,,0.5,0.5,0.5,,0.25,1.0,1.0,1.0,,,,,,,0.5,1.0,0.5747,,,0.2,0.25,,,12.733333333333334,26.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,False
1626209-201571-201975-203095-203932,1610612753,"Mario Hezonja, D.J. Augustin, Jodie Meeks, Evan Fournier, Aaron Gordon","Hezonja, Augustin, Meeks, Fournier, Gordon",1626209-201571-201975-203095-203932,ORL,13.0,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.76923076923076,,,13.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,False
1626209-201571-202620-203912-204014,1610612753,"Mario Hezonja, D.J. Augustin, Arinze Onuaku, CJ Wilcox, Damjan Rudez","Hezonja, Augustin, Onuaku, Wilcox, Rudez",1626209-201571-202620-203912-204014,ORL,87.0,1,1.0,-3.0,3.0,2.0,3.0,2.0,,5.0,,,,,,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,1.0,,2.0,5.0,,,,,,1.0,1.0,1.0,2.0,2.0,,,,,1.0,,,1.0,,1.0,,,1.0,,2.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,2.0,2.0,3.0,1.0,1.0,,,,1.0,,1.0,0.5,,0.5,0.5,,0.5,0.5,,,1.0,,,,,,,,,,,,,,,,82.75862068965517,,20.0,13.5,20.0,11.5,,,,,0.5,1.0,1.0,1.0,,,,,0.5,,,,,,,,,0.5,0.5,,0.38625,,0.38625,,,,1.0,6.2,25.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,False
1626209-201571-202687-202696-203082,1610612753,"Mario Hezonja, D.J. Augustin, Bismack Biyombo, Nikola Vucevic, Terrence Ross","Hezonja, Augustin, Biyombo, Vucevic, Ross",1626209-201571-202687-202696-203082,ORL,151.0,1,3.0,-6.0,5.0,5.0,,,,10.0,1.0,1.0,,,,,,,,,,1.0,,,1.0,1.0,,1.0,2.0,4.0,10.0,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,1.0,3.0,,1.0,,,,,,4.0,,,,,,,,1.0,,,0.5,,,0.5,,,0.5,,,1.0,,,,,,,,,,,,,,,,95.36423841059603,,19.2,11.0,19.2,11.0,0.5,1.0,1.0,,,,,,,,,,0.5,,,,,,,,,,1.0,,0.4482,,,0.3333333333333333,0.5,,,3.8,29.2,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612753,2017,2016-17,False
1626209-201571-202687-202696-203932,1610612753,"Mario Hezonja, D.J. Augustin, Bismack Biyombo, Nikola Vucevic, Aaron Gordon","Hezonja, Augustin, Biyombo, Vucevic, Gordon",1626209-201571-202687-202696-203932,ORL,357.0,1,6.0,1.0,11.0,11.0,,,2.0,22.0,4.0,5.0,2.0,2.0,,,,1.0,,1.0,1.0,2.0,,,4.0,7.0,1.0,2.0,,11.0,10.0,2.0,2.0,,,4.0,,,,,4.0,4.0,3.0,,4.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,,,7.0,,2.0,2.0,3.0,5.0,2.0,7.0,,,,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,,1.0,2.0,2.0,,2.0,,7.0,,,0.5,1.0,1.0,0.5,0.5,0.5714285714285714,1.0,,0.6111111111111112,1.0,,0.55,1.0,,0.2222222222222222,0.14285714285714285,0.2,0.6666666666666666,0.5,0.6666666666666666,1.0,,0.625,0.5,1.0,,,0.3333333333333333,0.5,1.0,1.0,,,88.73949579831933,,14.272727272727273,18.181818181818183,14.181818181818182,15.545454545454545,0.5555555555555556,0.8,1.0,0.5,0.1111111111111111,,,,0.1111111111111111,,,,0.2222222222222222,0.5,0.5,1.0,1.0,1.0,,,,,0.7777777777777778,0.5,0.5746,0.61795,,0.1,0.125,0.36363636363636365,,4.8428571428571425,25.2,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,False
1626209-201571-202687-203082-203901,1610612753,"Mario Hezonja, D.J. Augustin, Bismack Biyombo, Terrence Ross, Elfrid Payton","Hezonja, Augustin, Biyombo, Ross, Payton",1626209-201571-202687-203082-203901,ORL,117.0,1,2.0,-2.0,4.0,4.0,,,,8.0,,1.0,,,,,,,1.0,1.0,,1.0,,,1.0,2.0,,1.0,2.0,4.0,6.0,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,1.0,,2.0,2.0,,1.0,,,,,,4.0,,,,,,,,0.5,,,0.3333333333333333,,,0.5,,,0.3333333333333333,,,,,,1.0,,1.0,,,,,,,,1.0,,,98.46153846153847,,17.25,12.0,17.25,12.0,0.3333333333333333,,,,,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,,,,0.6666666666666666,,0.46806666666666663,,,0.25,0.3333333333333333,,,10.05,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2017,2016-17,False
