EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,DefTwoPtRebounds,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG3APct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFtPoints,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,FTDefRebounds,Steals,BadPassSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Fg3aBlocked,LostBallSteals,Loose Ball Fouls,Technical Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FG3APctBlocked,Arc3PctBlocked,BlocksRecoveredPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Corner3Assists,BadPassOutOfBoundsTurnovers,Travels,Offensive Fouls,BlockedAtRim,Defensive 3 Seconds Violations,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,BlockedArc3,OffensiveGoaltends,3SecondViolations,StepOutOfBoundsTurnovers,team_id,year,season,team_vs
1890-1952-2469-2571-2592,1610612756,"Shawn Marion, Raja Bell, Pat Burke, Leandro Barbosa, James Jones","Marion, Bell, Burke, Barbosa, Jones",1890-1952-2469-2571-2592,PHX,121.0,1,2.0,,3.0,2.0,1.0,,5.0,,1.0,,1.0,1.0,1.0,2.0,3.0,,4.0,4.0,,1.0,,,2.0,2.0,1.0,1.0,,,2.0,,,,,2.0,,,,4.0,,1.0,0.5,0.5,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,,,59.50413223140496,20.333333333333332,30.0,20.333333333333332,29.0,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,,1.0,,0.3333333333333333,0.4458,0.4991,,,,8.033333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2007,2006-07,False
1890-1952-2564-2571-2592,1610612756,"Shawn Marion, Raja Bell, Boris Diaw, Leandro Barbosa, James Jones","Marion, Bell, Diaw, Barbosa, Jones",1890-1952-2564-2571-2592,PHX,893.0,3,15.0,-2.0,29.0,30.0,12.0,8.0,59.0,4.0,5.0,1.0,2.0,4.0,6.0,9.0,14.0,8.0,35.0,37.0,2.0,5.0,5.0,12.0,4.0,14.0,2.0,5.0,,2.0,13.0,4.0,9.0,9.0,4.0,6.0,10.0,10.0,5.0,35.0,12.0,12.0,0.2222222222222222,0.2222222222222222,0.6428571428571429,0.4,0.7105263157894737,0.5,0.7608695652173914,0.6,0.8,0.6923076923076923,0.75,95.13997760358343,11.793103448275861,18.366666666666667,11.793103448275861,16.633333333333333,0.2631578947368421,0.8,0.8,,0.3157894736842105,0.6666666666666666,0.6666666666666666,0.5,0.2857142857142857,0.5,0.5263157894736842,0.5002842105263158,0.4829785714285714,0.22727272727272727,0.29411764705882354,0.34285714285714286,9.085714285714285,0.41379310344827586,3.0,1.0,5.0,2.0,3.0,5.0,1.0,1.0,0.2631578947368421,0.625,,0.15789473684210525,0.14285714285714285,26.04,,,,1.0,3.0,2.0,1.0,,,,,,,,,,3.0,2.0,4.0,7.0,,4.0,,,,,0.42857142857142855,,,,,,,,0.15789473684210525,0.3333333333333333,0.3333333333333333,,0.10526315789473684,,,0.14285714285714285,,,1.0,,3.0,,1.0,9.0,,,1.0,,3.0,1.0,,2.0,2.0,,1.0,1.0,2.0,,1.0,0.6,0.5,0.6,,,,,,,,0.5,0.75,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,,,,,2.0,,2.0,1.0,,,0.5,2.0,,,1.0,,,,,2.0,1.0,2.0,1.0,2.0,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,1610612756,2007,2006-07,False
1890-1952-2564-2571-703,1610612756,"Shawn Marion, Raja Bell, Boris Diaw, Leandro Barbosa, Kurt Thomas","Marion, Bell, Diaw, Barbosa, Thomas",1890-1952-2564-2571-703,PHX,1611.0,7,27.0,2.0,48.0,52.0,6.0,26.0,100.0,6.0,13.0,,,6.0,14.0,15.0,35.0,4.0,55.0,53.0,1.0,3.0,2.0,7.0,16.0,14.0,8.0,13.0,3.0,4.0,31.0,2.0,17.0,24.0,10.0,11.0,10.0,6.0,2.0,48.0,7.0,6.0,0.5333333333333333,0.5333333333333333,0.42857142857142855,0.3333333333333333,0.53125,0.625,0.5392156862745098,0.7,0.3333333333333333,0.5769230769230769,0.3333333333333333,89.3854748603352,15.354166666666666,16.807692307692307,14.583333333333334,15.461538461538462,0.2708333333333333,0.46153846153846156,0.5454545454545454,0.5,0.2916666666666667,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,0.5416666666666666,0.4908635416666667,0.424325,0.04,0.05405405405405406,0.12727272727272726,9.431428571428572,0.125,9.0,1.0,13.0,1.0,9.0,13.0,1.0,1.0,0.2708333333333333,0.65,0.625,0.1875,0.25,25.0,6.0,1.0,3.0,3.0,8.0,4.0,,2.0,4.0,7.0,,1.0,1.0,6.0,7.0,,2.0,2.0,2.0,4.0,,1.0,,0.5,0.5833333333333334,0.5833333333333334,0.5,0.3,0.2,0.28,0.4,0.375,0.3333333333333333,,0.16666666666666666,0.375,0.375,0.3333333333333333,0.08333333333333333,0.5,0.3333333333333333,,0.58074,0.12727272727272726,6.0,1.0,7.0,,1.0,15.0,6.0,,6.0,2.0,5.0,4.0,2.0,2.0,2.0,,,2.0,,1.0,0.7142857142857143,0.5384615384615384,1.0,0.5384615384615384,0.05714285714285714,0.15384615384615385,,,0.6666666666666666,0.14285714285714285,,0.3333333333333333,1.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,,,,1.0,1.0,2.0,1.0,,,0.5,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,,2.0,,,,0.5,0.25,0.25,1.0,,0.16666666666666666,1.0,1.0,0.16666666666666666,,,,,,,,1.0,,1.0,,,,1610612756,2007,2006-07,False
1890-1952-2564-2571-959,1610612756,"Shawn Marion, Raja Bell, Boris Diaw, Leandro Barbosa, Steve Nash","Marion, Bell, Diaw, Barbosa, Nash",1890-1952-2564-2571-959,PHX,775.0,8,13.0,-1.0,25.0,22.0,10.0,8.0,47.0,6.0,8.0,1.0,2.0,,2.0,7.0,12.0,8.0,25.0,26.0,2.0,5.0,3.0,7.0,10.0,4.0,5.0,6.0,5.0,,13.0,3.0,8.0,9.0,1.0,2.0,10.0,15.0,7.0,24.0,7.0,10.0,0.7142857142857143,0.7142857142857143,0.5833333333333334,0.4,0.53125,0.2857142857142857,0.5434782608695652,0.35,0.6,0.7272727272727273,0.5,87.32903225806452,14.48,18.772727272727273,14.48,17.454545454545453,0.5,0.75,0.8571428571428571,0.8333333333333334,0.125,,,,0.2857142857142857,0.5,0.75,0.497684375,0.4249071428571428,0.3181818181818182,0.3888888888888889,0.28,5.2749999999999995,0.4,3.0,2.0,4.0,2.0,3.0,5.0,1.0,1.0,0.25,0.8333333333333334,,0.1875,0.2857142857142857,24.8,1.0,,,1.0,2.0,1.0,,,,1.0,,,,1.0,1.0,,2.0,1.0,1.0,3.0,,1.0,1.0,,,0.5,0.6666666666666666,0.2,,0.125,1.0,,,,0.125,0.5,0.5,,0.0625,,,,,0.04,1.0,,1.0,1.0,,3.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,0.25,,0.25,0.08333333333333333,0.125,,,,,,0.6666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2007,2006-07,False
1890-1952-2564-2592-959,1610612756,"Shawn Marion, Raja Bell, Boris Diaw, James Jones, Steve Nash","Marion, Bell, Diaw, Jones, Nash",1890-1952-2564-2592-959,PHX,70.0,1,1.0,,2.0,2.0,,,4.0,1.0,1.0,,,,1.0,1.0,2.0,,2.0,2.0,,,,,,2.0,,,,,,1.0,1.0,2.0,,,1.0,,,2.0,,,,,0.5,,0.5,,0.5,,1.0,1.0,,82.28571428571428,19.0,16.0,18.5,16.0,0.5,1.0,1.0,,0.5,,,,,,0.5,0.5356,,,,,7.75,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2007,2006-07,False
1890-1952-2564-703-959,1610612756,"Shawn Marion, Raja Bell, Boris Diaw, Kurt Thomas, Steve Nash","Marion, Bell, Diaw, Thomas, Nash",1890-1952-2564-703-959,PHX,320.0,2,5.0,-5.0,10.0,9.0,,,19.0,,3.0,,,2.0,4.0,3.0,8.0,2.0,8.0,13.0,,,,,6.0,,3.0,3.0,,2.0,6.0,,3.0,4.0,,1.0,1.0,2.0,1.0,6.0,,,1.0,1.0,0.375,,0.3333333333333333,,0.4,,,1.0,,85.5,15.3,18.555555555555557,14.6,18.555555555555557,0.3333333333333333,,,,0.4444444444444444,0.5,0.5,1.0,,,0.4444444444444444,0.5029277777777778,,0.1,0.1111111111111111,,10.275,,1.0,,1.0,,1.0,3.0,,,0.1111111111111111,1.0,1.0,0.1111111111111111,,24.5,1.0,,,1.0,1.0,,,1.0,1.0,2.0,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,1.0,0.2,,0.16666666666666666,,0.5,,,0.1111111111111111,1.0,1.0,1.0,,,,,0.3854,0.25,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.125,0.3333333333333333,,,,,,1.0,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2007,2006-07,False
1890-1952-2571-2592-703,1610612756,"Shawn Marion, Raja Bell, Leandro Barbosa, James Jones, Kurt Thomas","Marion, Bell, Barbosa, Jones, Thomas",1890-1952-2571-2592-703,PHX,63.0,1,1.0,-4.0,2.0,3.0,,,5.0,,,,,,1.0,,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.28571428571428,17.0,9.666666666666666,17.0,9.666666666666666,,,,,1.0,,,,,,,0.4191,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2007,2006-07,False
1890-1952-2571-2592-959,1610612756,"Shawn Marion, Raja Bell, Leandro Barbosa, James Jones, Steve Nash","Marion, Bell, Barbosa, Jones, Nash",1890-1952-2571-2592-959,PHX,600.0,2,10.0,-5.0,20.0,20.0,7.0,6.0,40.0,3.0,6.0,1.0,3.0,1.0,2.0,4.0,10.0,6.0,20.0,25.0,1.0,4.0,2.0,4.0,6.0,2.0,3.0,4.0,3.0,,9.0,1.0,7.0,10.0,2.0,6.0,5.0,6.0,2.0,16.0,4.0,7.0,0.75,0.75,0.4,0.25,0.4375,0.16666666666666666,0.5263157894736842,0.2857142857142857,0.5,0.8571428571428571,0.5,96.0,14.1,15.9,13.35,14.75,0.375,0.5,0.6,1.0,0.125,0.5,0.5,,0.5,0.3333333333333333,0.75,0.49345,0.4511,0.1111111111111111,0.16666666666666666,0.2,5.01,0.35,6.0,2.0,6.0,2.0,6.0,5.0,1.0,1.0,0.375,1.0,1.0,0.375,0.3333333333333333,26.0,4.0,,,,2.0,,,1.0,1.0,4.0,,,1.0,2.0,3.0,,3.0,2.0,1.0,4.0,2.0,2.0,,1.0,1.0,1.0,0.75,0.3333333333333333,0.25,0.3,0.5,,,,0.125,,,,,,,,0.3652,0.2,2.0,,2.0,2.0,,3.0,3.0,,2.0,2.0,1.0,1.0,1.0,,,,1.0,2.0,,2.0,0.5,0.3333333333333333,,0.3333333333333333,0.2,0.16666666666666666,0.5,,1.0,0.3333333333333333,0.25,1.0,1.0,,0.3333333333333333,0.3333333333333333,0.5,,0.3333333333333333,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2007,2006-07,False
1890-1952-2571-703-959,1610612756,"Shawn Marion, Raja Bell, Leandro Barbosa, Kurt Thomas, Steve Nash","Marion, Bell, Barbosa, Thomas, Nash",1890-1952-2571-703-959,PHX,2288.0,5,38.0,-5.0,71.0,74.0,4.0,19.0,145.0,17.0,28.0,1.0,2.0,9.0,17.0,27.0,53.0,10.0,67.0,72.0,1.0,2.0,1.0,3.0,34.0,20.0,17.0,18.0,11.0,6.0,37.0,6.0,25.0,33.0,9.0,15.0,16.0,13.0,6.0,65.0,3.0,4.0,0.6296296296296297,0.6296296296296297,0.5094339622641509,0.5,0.475,0.3333333333333333,0.5076923076923077,0.375,0.6666666666666666,0.7575757575757576,0.625,91.25874125874125,14.816901408450704,16.7027027027027,14.295774647887324,16.16216216216216,0.4666666666666667,0.6071428571428571,0.68,0.6470588235294118,0.2833333333333333,0.5294117647058824,0.5294117647058824,0.6666666666666666,0.6666666666666666,0.5,0.5833333333333334,0.5232775000000001,0.4549666666666667,0.09375,0.10526315789473684,0.04477611940298507,7.30377358490566,0.056338028169014086,4.0,1.0,7.0,1.0,4.0,19.0,1.0,,0.11666666666666667,0.7916666666666666,0.7777777777777778,0.06666666666666667,0.3333333333333333,24.557142857142857,4.0,1.0,3.0,1.0,8.0,3.0,,1.0,4.0,2.0,,,2.0,6.0,8.0,,8.0,5.0,7.0,15.0,1.0,2.0,2.0,0.25,0.16666666666666666,0.16666666666666666,0.5333333333333333,0.23076923076923078,0.3333333333333333,0.25,0.5714285714285714,,0.3333333333333333,,0.13333333333333333,0.125,0.16666666666666666,,0.05,0.5,0.3333333333333333,,0.54843,0.029850746268656716,1.0,,1.0,,,3.0,,,1.0,5.0,1.0,1.0,,7.0,5.0,1.0,3.0,4.0,2.0,1.0,1.0,0.14285714285714285,,0.14285714285714285,0.09433962264150944,0.10714285714285714,0.25,,,0.18181818181818182,0.3333333333333333,0.6,0.9,1.0,0.25,0.25,1.0,,0.25,,2.0,,1.0,5.0,1.0,5.0,3.0,,,0.6,,,1.0,,,1.0,,2.0,,1.0,1.0,2.0,4.0,,,,,,1.0,0.16666666666666666,,,0.16666666666666666,,,,,,,,,,,,,,1610612756,2007,2006-07,False
1890-1952-2592-703-959,1610612756,"Shawn Marion, Raja Bell, James Jones, Kurt Thomas, Steve Nash","Marion, Bell, Jones, Thomas, Nash",1890-1952-2592-703-959,PHX,941.0,2,16.0,15.0,31.0,30.0,12.0,6.0,61.0,7.0,8.0,3.0,4.0,1.0,7.0,9.0,20.0,7.0,37.0,22.0,4.0,7.0,2.0,16.0,10.0,8.0,5.0,7.0,3.0,1.0,16.0,6.0,13.0,16.0,4.0,5.0,8.0,7.0,3.0,32.0,16.0,12.0,0.5555555555555556,0.625,0.45,0.5714285714285714,0.5555555555555556,0.6363636363636364,0.6166666666666667,0.6666666666666666,1.0,0.8125,1.0,93.34750265674813,15.612903225806452,15.233333333333333,15.0,14.0,0.2962962962962963,0.875,1.0,0.42857142857142855,0.25925925925925924,0.14285714285714285,0.14285714285714285,1.0,0.36363636363636365,0.75,0.5555555555555556,0.47263148148148143,0.5013681818181818,0.10344827586206896,0.13636363636363635,0.43243243243243246,8.675,0.3870967741935484,7.0,4.0,7.0,4.0,7.0,7.0,1.0,1.0,0.25925925925925924,0.7,0.6666666666666666,0.25925925925925924,0.36363636363636365,25.785714285714285,3.0,1.0,1.0,1.0,5.0,,,1.0,1.0,5.0,2.0,1.0,,3.0,3.0,,1.0,,2.0,3.0,,1.0,,1.0,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.2727272727272727,,0.21428571428571427,0.25,0.3333333333333333,,,0.18518518518518517,0.2,0.2,1.0,,0.3333333333333333,1.0,,0.5579500000000001,0.13513513513513514,4.0,2.0,4.0,,2.0,6.0,6.0,,4.0,1.0,2.0,2.0,,1.0,,,1.0,2.0,1.0,,0.5,0.5714285714285714,0.5,0.5714285714285714,0.05,0.125,,,,,,0.5,0.8,1.0,0.5714285714285714,0.5714285714285714,0.5,0.5,0.5714285714285714,,1.0,,,1.0,,1.0,,,,,,,,,1.0,2.0,1.0,2.0,,1.0,,1.0,1.0,1.0,0.5,,,,,,,,0.6666666666666666,0.5,1.0,,,,,,,,,,,,1610612756,2007,2006-07,False
1890-2405-2564-2571-2592,1610612756,"Shawn Marion, Amar'e Stoudemire, Boris Diaw, Leandro Barbosa, James Jones","Marion, Stoudemire, Diaw, Barbosa, Jones",1890-2405-2564-2571-2592,PHX,572.0,5,10.0,-12.0,17.0,18.0,,,35.0,4.0,7.0,,,1.0,3.0,6.0,14.0,,12.0,24.0,,,,,4.0,8.0,2.0,2.0,,1.0,4.0,1.0,4.0,10.0,1.0,4.0,1.0,1.0,,8.0,,,0.3333333333333333,0.5,0.42857142857142855,,0.3157894736842105,,0.3157894736842105,,0.5,0.5714285714285714,,88.1118881118881,18.176470588235293,14.61111111111111,16.647058823529413,13.5,0.3684210526315789,0.5714285714285714,0.6666666666666666,,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,,,0.631578947368421,0.5098842105263157,,,,,6.792857142857143,,3.0,,5.0,,3.0,3.0,,,0.2631578947368421,0.6,,0.15789473684210525,,24.32,3.0,2.0,3.0,1.0,4.0,2.0,,2.0,4.0,4.0,4.0,1.0,2.0,4.0,6.0,,2.0,1.0,3.0,5.0,1.0,,,0.5,0.4,0.4,0.4,0.5,0.5,0.5,0.6666666666666666,,1.0,,0.21052631578947367,0.25,0.25,1.0,0.10526315789473684,0.6,0.6666666666666666,,0.6221666666666666,0.3333333333333333,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,0.07142857142857142,0.14285714285714285,,,,0.6666666666666666,0.3333333333333333,1.0,1.0,0.5,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,0.2,,,,,,,,,,,,,,,,,1610612756,2007,2006-07,False
1890-2405-2564-2571-959,1610612756,"Shawn Marion, Amar'e Stoudemire, Boris Diaw, Leandro Barbosa, Steve Nash","Marion, Stoudemire, Diaw, Barbosa, Nash",1890-2405-2564-2571-959,PHX,1605.0,6,27.0,5.0,56.0,57.0,28.0,8.0,113.0,15.0,19.0,9.0,12.0,2.0,11.0,21.0,38.0,16.0,67.0,62.0,11.0,20.0,7.0,32.0,30.0,12.0,15.0,18.0,11.0,1.0,39.0,9.0,24.0,30.0,6.0,9.0,16.0,21.0,10.0,61.0,32.0,28.0,0.7142857142857143,0.75,0.5526315789473685,0.55,0.5425531914893617,0.4807692307692308,0.5892857142857143,0.5517241379310345,0.8181818181818182,0.75,0.8181818181818182,101.38317757009345,13.803571428571429,14.596491228070175,13.571428571428571,14.175438596491228,0.40425531914893614,0.7894736842105263,0.7894736842105263,0.7333333333333333,0.23404255319148937,0.18181818181818182,0.2,0.5,0.46153846153846156,0.75,0.5957446808510638,0.5144423913043478,0.537366,0.18181818181818182,0.21739130434782608,0.47761194029850745,6.889473684210526,0.5,6.0,4.0,9.0,6.0,5.0,12.0,1.0,1.0,0.19148936170212766,0.7058823529411765,0.375,0.1276595744680851,0.15384615384615385,30.17777777777778,6.0,2.0,2.0,4.0,8.0,3.0,2.0,2.0,2.0,6.0,2.0,3.0,1.0,5.0,6.0,,3.0,2.0,4.0,7.0,2.0,4.0,,1.0,0.6666666666666666,0.75,0.42857142857142855,0.29411764705882354,0.2,0.2727272727272727,,0.3333333333333333,,,0.1702127659574468,0.5,0.5714285714285714,0.75,0.06382978723404255,0.6666666666666666,1.0,0.07692307692307693,0.556625,0.08955223880597014,2.0,1.0,3.0,2.0,1.0,9.0,,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,,1.0,2.0,2.0,2.0,1.0,0.3333333333333333,0.16666666666666666,0.375,0.05263157894736842,,0.125,0.09090909090909091,1.0,0.5,0.3333333333333333,1.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,0.25,0.4,,1.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,1.0,,,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,,1.0,1.0,,1610612756,2007,2006-07,False
1890-2405-2571-2592-959,1610612756,"Shawn Marion, Amar'e Stoudemire, Leandro Barbosa, James Jones, Steve Nash","Marion, Stoudemire, Barbosa, Jones, Nash",1890-2405-2571-2592-959,PHX,174.0,1,3.0,-4.0,10.0,8.0,10.0,4.0,18.0,2.0,5.0,2.0,5.0,,1.0,2.0,6.0,,7.0,11.0,2.0,6.0,,7.0,,4.0,,1.0,,,3.0,2.0,3.0,4.0,,3.0,1.0,,,5.0,7.0,10.0,,,0.3333333333333333,0.3333333333333333,0.4375,0.4375,0.4375,0.4375,1.0,1.0,1.0,148.9655172413793,10.5,8.625,10.5,8.625,0.625,0.4,0.5,,0.125,,,,0.625,0.4,0.875,0.58695,0.58695,,,1.0,4.816666666666666,1.0,,,2.0,2.0,,1.0,,,0.25,1.0,,,,23.05,1.0,1.0,1.0,,,2.0,2.0,1.0,1.0,2.0,2.0,,,1.0,1.0,,2.0,1.0,,2.0,,2.0,,1.0,1.0,1.0,1.0,0.25,,0.2,,,,,,,,,0.25,1.0,1.0,0.25,0.6422,0.2857142857142857,,,1.0,,1.0,3.0,,,,1.0,1.0,,,,,,1.0,,,3.0,1.0,0.5,0.5,0.5,0.16666666666666666,0.2,,,,0.3333333333333333,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,0.5,0.5,1.0,,,,,,,,0.5,,,,,,,,,,,1610612756,2007,2006-07,False
1890-2405-2571-703-959,1610612756,"Shawn Marion, Amar'e Stoudemire, Leandro Barbosa, Kurt Thomas, Steve Nash","Marion, Stoudemire, Barbosa, Thomas, Nash",1890-2405-2571-703-959,PHX,527.0,3,9.0,5.0,18.0,18.0,,7.0,36.0,3.0,3.0,,,,3.0,6.0,12.0,2.0,17.0,12.0,,,,,8.0,4.0,4.0,5.0,3.0,,11.0,2.0,8.0,8.0,,2.0,2.0,2.0,,17.0,,,0.6666666666666666,0.6666666666666666,0.5,,0.5357142857142857,,0.5666666666666667,,0.5,0.6363636363636364,0.5,98.36812144212524,11.61111111111111,17.666666666666668,10.944444444444445,14.333333333333334,0.21428571428571427,1.0,1.0,1.0,0.21428571428571427,,,,,,0.35714285714285715,0.4856964285714286,,,,,9.4,,1.0,,2.0,,1.0,5.0,1.0,,0.14285714285714285,0.7142857142857143,0.6,0.07142857142857142,,24.5,1.0,,,3.0,6.0,1.0,,,1.0,,,1.0,,,,,2.0,1.0,1.0,3.0,,,,,,,0.6666666666666666,,,,,,,,0.42857142857142855,0.5,0.6,0.3333333333333333,0.07142857142857142,,,,0.3784,,,,1.0,,,3.0,,,,1.0,1.0,,1.0,2.0,,,1.0,1.0,,1.0,1.0,0.5,,0.5,0.08333333333333333,,0.16666666666666666,,1.0,,,1.0,1.0,0.5,,,,,,,2.0,,,3.0,2.0,3.0,2.0,,,0.6666666666666666,1.0,,,,,,,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1610612756,2007,2006-07,False
