EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,ShortMidRangeFGM,Corner3FGM,Corner3FGA,FG3M,PtsAssisted3s,ThreePtAssists,Corner3Assists,Steals,BadPassSteals,Loose Ball Fouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGA,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,LongMidRangeAssists,OffThreePtRebounds,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Travels,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyPointsPct,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,NonHeaveArc3FGM,Fg2aBlocked,Arc3Assists,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallTurnovers,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,PenaltyFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PtsUnassisted3s,SecondChanceTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,DefensiveGoaltends,SecondChanceFg3Pct,AtRimPctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,HeaveAttempts,Arc3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1890-1952-2469-2571-2592,1610612756,"Shawn Marion, Raja Bell, Pat Burke, Leandro Barbosa, James Jones","Marion, Bell, Burke, Barbosa, Jones",1890-1952-2469-2571-2592,PHX,121.0,1,2.0,,2.0,3.0,,1.0,5.0,1.0,1.0,1.0,1.0,2.0,,2.0,2.0,2.0,,4.0,4.0,,,4.0,2.0,,,,,1.0,1.0,2.0,,,,,,,2.0,,,4.0,,,,1.0,0.5,0.5,0.5,1.0,1.0,,59.50413223140496,30.0,20.333333333333332,29.0,20.333333333333332,0.25,1.0,1.0,,0.25,1.0,1.0,0.5,,0.75,0.3940625,,,,10.05,25.8,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2007,2006-07,True
1890-1952-2564-2571-2592,1610612756,"Shawn Marion, Raja Bell, Boris Diaw, Leandro Barbosa, James Jones","Marion, Bell, Diaw, Barbosa, Jones",1890-1952-2564-2571-2592,PHX,893.0,3,15.0,2.0,30.0,29.0,8.0,12.0,59.0,4.0,8.0,3.0,7.0,5.0,3.0,11.0,19.0,7.0,9.0,37.0,35.0,3.0,12.0,10.0,5.0,6.0,7.0,2.0,15.0,5.0,7.0,11.0,2.0,,4.0,,5.0,10.0,6.0,9.0,3.0,35.0,8.0,0.5454545454545454,0.5454545454545454,0.5789473684210527,0.5384615384615384,0.6166666666666667,0.2692307692307692,1.0,1.0,1.0,95.13997760358343,18.366666666666667,11.793103448275861,16.633333333333333,11.793103448275861,0.3076923076923077,0.5,0.6666666666666666,0.5,0.2692307692307692,0.42857142857142855,0.42857142857142855,0.19230769230769232,0.3333333333333333,0.5769230769230769,0.48643461538461535,0.5123888888888889,0.13333333333333333,0.13636363636363635,8.489473684210527,25.957142857142856,0.26666666666666666,3.0,,,4.0,1.0,4.0,2.0,,3.0,1.0,4.0,1.0,0.25,0.25,0.25,0.375,1.0,0.3076923076923077,0.25,1.0,0.15384615384615385,,,0.39083333333333337,0.05405405405405406,4.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,,0.5,0.2857142857142857,0.2857142857142857,1.0,1.0,0.07692307692307693,0.5,0.5,1.0,2.0,4.0,,,3.0,6.0,,9.0,3.0,1.0,1.0,2.0,,2.0,1.0,1.0,,,,,,,,,,9.0,,0.5,0.5,0.5,0.5,0.2,0.5,0.25,,1.0,1.0,,,1.0,,0.4444444444444444,0.5,0.24324324324324326,,,1.0,1.0,,1.0,1.0,2.0,,1.0,,1.0,,,,,,0.3333333333333333,0.10526315789473684,,1.0,,,,0.25,0.2,0.2,,,,,0.3333333333333333,0.2,,,,3.0,,1.0,,,,0.25,,,,,1.0,,,0.125,,,,,,,1610612756,2007,2006-07,True
1890-1952-2564-2571-703,1610612756,"Shawn Marion, Raja Bell, Boris Diaw, Leandro Barbosa, Kurt Thomas","Marion, Bell, Diaw, Barbosa, Thomas",1890-1952-2564-2571-703,PHX,1611.0,7,27.0,-2.0,52.0,48.0,26.0,6.0,100.0,6.0,12.0,6.0,12.0,9.0,7.0,15.0,35.0,11.0,14.0,53.0,55.0,8.0,12.0,18.0,8.0,6.0,7.0,1.0,15.0,14.0,20.0,32.0,6.0,1.0,8.0,5.0,2.0,10.0,11.0,21.0,10.0,42.0,26.0,0.4,0.42857142857142855,0.42857142857142855,0.42391304347826086,0.4732142857142857,0.2391304347826087,0.7,0.72,0.625,89.3854748603352,16.807692307692307,15.354166666666666,15.461538461538462,14.583333333333334,0.2608695652173913,0.5,0.5,0.16666666666666666,0.2608695652173913,0.5,0.5,0.1956521739130435,0.3181818181818182,0.5,0.4435577777777778,0.4185857142857143,0.18181818181818182,0.22727272727272727,8.934285714285714,27.50909090909091,0.5,12.0,3.0,5.0,11.0,4.0,7.0,11.0,2.0,7.0,4.0,12.0,1.0,0.5714285714285714,0.5,0.55,0.35,0.8,0.4230769230769231,,1.0,0.2391304347826087,0.625,0.6,0.4673928571428571,0.20754716981132076,3.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,,0.3333333333333333,0.2727272727272727,0.3,0.2727272727272727,0.3,0.043478260869565216,1.0,1.0,0.5,1.0,3.0,,1.0,4.0,14.0,5.0,16.0,3.0,4.0,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,,,2.0,2.0,,16.0,1.0,0.2857142857142857,0.25,0.2857142857142857,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.8571428571428571,0.6,0.6666666666666666,1.0,0.5,,0.13636363636363635,0.3333333333333333,0.3018867924528302,1.0,1.0,1.0,,3.0,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,,,,,0.125,0.02857142857142857,0.09090909090909091,1.0,0.3333333333333333,0.375,0.041666666666666664,0.6666666666666666,0.1111111111111111,0.125,,,0.045454545454545456,1.0,,0.125,,1.0,,6.0,3.0,,,,,,0.125,,,1.0,,,,,1.0,0.09090909090909091,,1.0,0.1111111111111111,,1610612756,2007,2006-07,True
1890-1952-2564-2571-959,1610612756,"Shawn Marion, Raja Bell, Boris Diaw, Leandro Barbosa, Steve Nash","Marion, Bell, Diaw, Barbosa, Nash",1890-1952-2564-2571-959,PHX,775.0,8,13.0,1.0,22.0,25.0,8.0,10.0,47.0,6.0,9.0,2.0,5.0,5.0,1.0,8.0,14.0,8.0,1.0,26.0,25.0,3.0,4.0,12.0,5.0,2.0,5.0,,13.0,4.0,8.0,11.0,2.0,,3.0,,7.0,10.0,2.0,1.0,1.0,23.0,8.0,0.25,0.25,0.5714285714285714,0.5681818181818182,0.5909090909090909,0.36363636363636365,0.8,0.875,1.0,87.32903225806452,18.772727272727273,14.48,17.454545454545453,14.48,0.4090909090909091,0.6666666666666666,0.75,,0.22727272727272727,0.4,0.4,0.22727272727272727,0.125,0.7727272727272727,0.4960636363636363,0.468925,0.045454545454545456,0.07142857142857142,6.692857142857143,25.4,0.36363636363636365,2.0,1.0,1.0,,1.0,1.0,3.0,,1.0,3.0,3.0,1.0,1.0,0.5,0.75,0.16666666666666666,1.0,0.2727272727272727,,1.0,,0.5,1.0,0.458525,0.11538461538461539,,2.0,3.0,3.0,9.0,3.0,2.0,2.0,1.0,1.0,1.0,0.375,0.375,,,0.13636363636363635,0.6666666666666666,0.6666666666666666,1.0,2.0,3.0,,1.0,3.0,5.0,,15.0,2.0,2.0,1.0,1.0,,1.0,2.0,,1.0,,1.0,1.0,,,1.0,1.0,,15.0,,0.6,0.9375,0.9375,0.3333333333333333,0.4,0.3333333333333333,0.5,,1.0,,1.0,1.0,1.0,,0.375,0.6666666666666666,0.5769230769230769,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,1.0,,,,,,1.0,0.07142857142857142,,1.0,,,,,0.2,0.2,1.0,,0.25,1.0,1.0,0.2,,1.0,,,1.0,,,2.0,,0.1111111111111111,0.5,,,,,,,,,,,,,,1610612756,2007,2006-07,True
1890-1952-2564-2592-959,1610612756,"Shawn Marion, Raja Bell, Boris Diaw, James Jones, Steve Nash","Marion, Bell, Diaw, Jones, Nash",1890-1952-2564-2592-959,PHX,70.0,1,1.0,,2.0,2.0,,,4.0,1.0,1.0,,,,,1.0,1.0,1.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,1.0,,,,2.0,,,,1.0,0.5,0.5,0.5,,,,82.28571428571428,16.0,19.0,16.0,18.5,0.5,1.0,1.0,,,,,,,1.0,0.7183,,,,0.6,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2007,2006-07,True
1890-1952-2564-703-959,1610612756,"Shawn Marion, Raja Bell, Boris Diaw, Kurt Thomas, Steve Nash","Marion, Bell, Diaw, Thomas, Nash",1890-1952-2564-703-959,PHX,320.0,2,5.0,5.0,9.0,10.0,,,19.0,1.0,2.0,,1.0,1.0,,2.0,5.0,3.0,,13.0,8.0,,,4.0,1.0,,3.0,,9.0,4.0,5.0,5.0,1.0,,1.0,,1.0,1.0,1.0,,,13.0,,,,0.4,0.8125,0.8125,0.375,0.8,0.8333333333333334,0.5,85.5,18.555555555555557,15.3,18.555555555555557,14.6,0.25,0.5,1.0,,0.125,,,0.125,,0.625,0.54190625,,,,8.48,24.099999999999998,,,,,2.0,,,,,,1.0,,,,,,,1.0,,,1.0,0.25,,,,,1.0,2.0,2.0,3.0,9.0,3.0,2.0,1.0,1.0,,1.0,1.0,1.0,0.5,0.5,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,0.2,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,1610612756,2007,2006-07,True
1890-1952-2571-2592-703,1610612756,"Shawn Marion, Raja Bell, Leandro Barbosa, James Jones, Kurt Thomas","Marion, Bell, Barbosa, Jones, Thomas",1890-1952-2571-2592-703,PHX,63.0,1,1.0,4.0,3.0,2.0,,,5.0,,,1.0,1.0,,,2.0,2.0,,,4.0,,,2.0,2.0,,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,4.0,,0.5,0.5,1.0,1.0,1.0,,1.0,1.0,1.0,114.28571428571428,9.666666666666666,17.0,9.666666666666666,17.0,,,,,0.5,1.0,1.0,,,,0.4018,,,,13.55,,,,,,1.0,,,,,,,,,,,,,,,,,0.5,,,,,1.0,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2007,2006-07,True
1890-1952-2571-2592-959,1610612756,"Shawn Marion, Raja Bell, Leandro Barbosa, James Jones, Steve Nash","Marion, Bell, Barbosa, Jones, Nash",1890-1952-2571-2592-959,PHX,600.0,2,10.0,5.0,20.0,20.0,6.0,7.0,40.0,2.0,3.0,1.0,3.0,3.0,,3.0,8.0,6.0,7.0,25.0,20.0,2.0,4.0,2.0,3.0,2.0,6.0,1.0,16.0,4.0,7.0,8.0,3.0,,3.0,2.0,2.0,5.0,6.0,9.0,2.0,21.0,6.0,0.6666666666666666,0.6666666666666666,0.375,0.6428571428571429,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.7,1.0,96.0,15.9,14.1,14.75,13.35,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.5,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.21428571428571427,,0.6428571428571429,0.48451428571428573,0.5433,0.125,0.2,9.0125,24.45,0.3,2.0,2.0,2.0,2.0,2.0,2.0,4.0,,,3.0,1.0,1.0,1.0,1.0,1.0,,0.75,0.14285714285714285,,0.75,0.14285714285714285,1.0,1.0,,0.16,,3.0,3.0,4.0,12.0,4.0,3.0,3.0,2.0,,1.0,0.6666666666666666,0.6666666666666666,,,0.21428571428571427,1.0,1.0,1.0,,,,,,,2.0,8.0,1.0,1.0,1.0,,1.0,,,2.0,,2.0,2.0,1.0,,1.0,2.0,,,8.0,2.0,,1.5,1.0,,0.5,,0.5,,0.6666666666666666,0.5,,,1.0,,,,0.32,2.0,2.0,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,,1.0,0.125,0.5,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,1.0,,0.3333333333333333,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1610612756,2007,2006-07,True
1890-1952-2571-703-959,1610612756,"Shawn Marion, Raja Bell, Leandro Barbosa, Kurt Thomas, Steve Nash","Marion, Bell, Barbosa, Thomas, Nash",1890-1952-2571-703-959,PHX,2288.0,5,38.0,5.0,74.0,71.0,19.0,4.0,145.0,12.0,17.0,6.0,16.0,12.0,4.0,23.0,47.0,13.0,17.0,72.0,67.0,4.0,18.0,28.0,12.0,9.0,12.0,4.0,27.0,20.0,25.0,33.0,7.0,,14.0,4.0,6.0,16.0,15.0,21.0,9.0,60.0,19.0,0.391304347826087,0.42857142857142855,0.48936170212765956,0.4583333333333333,0.5072463768115942,0.21666666666666667,0.7692307692307693,0.75,1.0,91.25874125874125,16.7027027027027,14.816901408450704,16.16216216216216,14.295774647887324,0.2833333333333333,0.7058823529411765,0.9230769230769231,0.3333333333333333,0.26666666666666666,0.375,0.375,0.2,0.2857142857142857,0.5,0.47142999999999996,0.5045142857142857,0.1323529411764706,0.16363636363636364,9.161702127659575,25.076923076923077,0.25675675675675674,7.0,4.0,4.0,14.0,5.0,6.0,12.0,4.0,5.0,4.0,8.0,,0.8333333333333334,0.8333333333333334,0.8571428571428571,0.20833333333333334,0.6666666666666666,0.24242424242424243,0.1,0.6666666666666666,0.23333333333333334,0.6666666666666666,1.0,0.5568333333333334,0.16666666666666666,5.0,,1.0,3.0,9.0,3.0,,8.0,5.0,2.0,1.0,0.23076923076923078,0.23076923076923078,0.35714285714285715,0.38461538461538464,0.016666666666666666,,,,4.0,6.0,,,5.0,10.0,8.0,24.0,3.0,3.0,3.0,7.0,,5.0,2.0,4.0,1.0,1.0,5.0,3.0,,2.0,5.0,4.0,,24.0,1.0,0.5,0.5714285714285714,0.6388888888888888,0.5,0.3333333333333333,0.4,0.375,,0.8181818181818182,0.42857142857142855,0.6666666666666666,0.8,0.5,,0.42857142857142855,0.6666666666666666,0.3333333333333333,,,3.0,2.0,2.0,2.0,3.0,5.0,3.0,2.0,,1.0,1.0,2.0,,,,0.5,0.10638297872340426,0.07142857142857142,1.0,,0.2222222222222222,0.03571428571428571,0.4,0.25,0.25,1.0,,,,0.5,0.25,,,,,,2.0,2.0,,,0.23529411764705882,,,,,,,,,,,,,,,1610612756,2007,2006-07,True
1890-1952-2592-703-959,1610612756,"Shawn Marion, Raja Bell, James Jones, Kurt Thomas, Steve Nash","Marion, Bell, Jones, Thomas, Nash",1890-1952-2592-703-959,PHX,941.0,2,16.0,-15.0,30.0,31.0,6.0,12.0,61.0,1.0,3.0,,5.0,7.0,2.0,3.0,13.0,10.0,7.0,22.0,37.0,4.0,2.0,4.0,7.0,1.0,3.0,1.0,8.0,8.0,11.0,15.0,5.0,,6.0,1.0,3.0,8.0,5.0,10.0,3.0,19.0,6.0,0.3333333333333333,0.3333333333333333,0.23076923076923078,0.32608695652173914,0.4074074074074074,0.43478260869565216,0.7272727272727273,0.7857142857142857,0.6666666666666666,93.34750265674813,15.233333333333333,15.612903225806452,14.0,15.0,0.13043478260869565,0.3333333333333333,0.5,1.0,0.21739130434782608,,,0.30434782608695654,0.3333333333333333,0.5652173913043478,0.4707195652173913,0.4204333333333334,0.14814814814814814,0.1875,10.576923076923077,25.09,0.2,4.0,,,5.0,,,3.0,,3.0,3.0,4.0,1.0,,,0.5,0.3,1.0,0.1875,0.2,1.0,0.21739130434782608,,,0.4473,0.13636363636363635,2.0,1.0,3.0,3.0,6.0,2.0,1.0,1.0,,,0.6666666666666666,0.3,0.3,0.4,0.4,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,1.0,2.0,,5.0,,,1.0,1.0,1.0,,1.0,2.0,,,1.0,1.0,,,1.0,1.0,1.0,5.0,,0.5,0.4166666666666667,0.4166666666666667,0.16666666666666666,,0.5,,,1.0,0.75,,1.0,,,,,0.22727272727272727,1.0,2.0,2.0,,3.0,1.0,2.0,1.0,1.0,,1.0,,,1.0,,,,0.25,0.07692307692307693,,,1.0,0.3333333333333333,,,0.2857142857142857,0.2857142857142857,0.5,,0.3333333333333333,0.5,,0.2857142857142857,,1.0,,3.0,1.0,1.0,1.0,,,0.3333333333333333,1.0,,,,1.0,,,0.09090909090909091,,,,,,,1610612756,2007,2006-07,True
1890-2405-2564-2571-2592,1610612756,"Shawn Marion, Amar'e Stoudemire, Boris Diaw, Leandro Barbosa, James Jones","Marion, Stoudemire, Diaw, Barbosa, Jones",1890-2405-2564-2571-2592,PHX,572.0,5,10.0,12.0,18.0,17.0,,,35.0,2.0,4.0,4.0,5.0,1.0,,10.0,15.0,3.0,1.0,24.0,12.0,,8.0,12.0,1.0,4.0,5.0,2.0,11.0,4.0,6.0,9.0,3.0,,3.0,,,1.0,4.0,1.0,1.0,22.0,,0.4,0.4,0.6666666666666666,0.6388888888888888,0.6666666666666666,0.16666666666666666,0.5,0.5,1.0,88.1118881118881,14.61111111111111,18.176470588235293,13.5,16.647058823529413,0.2222222222222222,0.5,0.5,1.0,0.2777777777777778,0.8,0.8,0.05555555555555555,,0.3888888888888889,0.4815166666666666,,0.05555555555555555,0.06666666666666667,10.006666666666666,24.7,,2.0,,1.0,6.0,1.0,3.0,2.0,,2.0,2.0,3.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.5,0.42857142857142855,,0.6666666666666666,0.3333333333333333,0.3333333333333333,,0.4859,0.08333333333333333,4.0,,2.0,1.0,3.0,1.0,,2.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.1111111111111111,,,,,,,,,,,,2.0,1.0,1.0,,,,3.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,,0.5,,,0.5,0.3333333333333333,0.3333333333333333,,,0.5,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,1610612756,2007,2006-07,True
1890-2405-2564-2571-959,1610612756,"Shawn Marion, Amar'e Stoudemire, Boris Diaw, Leandro Barbosa, Steve Nash","Marion, Stoudemire, Diaw, Barbosa, Nash",1890-2405-2564-2571-959,PHX,1605.0,6,27.0,-5.0,57.0,56.0,8.0,28.0,113.0,15.0,20.0,4.0,8.0,13.0,1.0,23.0,40.0,13.0,10.0,62.0,67.0,1.0,22.0,24.0,13.0,11.0,12.0,6.0,25.0,12.0,20.0,27.0,3.0,,6.0,,10.0,16.0,9.0,11.0,6.0,55.0,8.0,0.4782608695652174,0.5238095238095238,0.575,0.49056603773584906,0.5535714285714286,0.24528301886792453,0.7058823529411765,0.7272727272727273,0.6666666666666666,101.38317757009345,14.596491228070175,13.803571428571429,14.175438596491228,13.571428571428571,0.37735849056603776,0.75,0.7894736842105263,0.4,0.1509433962264151,0.5,0.5,0.24528301886792453,0.25,0.6226415094339622,0.5027132075471697,0.5769375,0.1111111111111111,0.14634146341463414,6.21,25.73076923076923,0.14035087719298245,6.0,2.0,3.0,12.0,2.0,5.0,7.0,4.0,5.0,4.0,7.0,1.0,0.4,0.5,0.5,0.29411764705882354,0.8,0.25,,0.6666666666666666,0.22641509433962265,0.42857142857142855,0.6666666666666666,0.57039,0.11290322580645161,4.0,,,2.0,3.0,1.0,,3.0,2.0,,0.5,0.15384615384615385,0.15384615384615385,0.3333333333333333,0.3333333333333333,,,,,2.0,2.0,,2.0,3.0,3.0,4.0,10.0,3.0,2.0,1.0,3.0,,2.0,,2.0,5.0,2.0,2.0,,1.0,1.0,2.0,1.0,1.0,10.0,2.0,1.0,0.75,0.8333333333333334,0.5,0.18181818181818182,,0.18181818181818182,,0.5,1.0,1.0,0.5,0.75,,0.5,1.0,0.16129032258064516,,,2.0,,,,2.0,1.0,1.0,2.0,,4.0,1.0,1.0,,,,,0.025,,1.0,,0.625,0.037037037037037035,0.5,0.15384615384615385,0.15384615384615385,0.5,,,,,0.15384615384615385,1.0,2.0,1.0,3.0,,,,,0.5,0.05,0.2857142857142857,0.5,1.0,,,1.0,,,,,,,,,1610612756,2007,2006-07,True
1890-2405-2571-2592-959,1610612756,"Shawn Marion, Amar'e Stoudemire, Leandro Barbosa, James Jones, Steve Nash","Marion, Stoudemire, Barbosa, Jones, Nash",1890-2405-2571-2592-959,PHX,174.0,1,3.0,4.0,8.0,10.0,4.0,10.0,18.0,1.0,2.0,,,2.0,,1.0,2.0,3.0,6.0,11.0,7.0,,2.0,,2.0,1.0,2.0,1.0,5.0,3.0,4.0,4.0,,,,,,1.0,3.0,6.0,,11.0,4.0,1.0,1.0,0.5,0.5,0.6875,0.6,0.75,0.8,1.0,148.9655172413793,8.625,10.5,8.625,10.5,0.4,0.5,0.5,1.0,,,,0.4,,1.0,0.6476200000000001,0.7131,,,0.45,24.46666666666667,0.5,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,1.0,3.0,1.0,,2.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,,,0.2,,,,1.0,1.0,,,1.0,1.0,6.0,8.0,,,1.0,,,,,,,3.0,1.0,1.0,,,1.0,1.0,,8.0,3.0,1.0,1.0,1.0,,,,,,0.6666666666666666,,1.0,1.0,,,1.0,1.0,0.7272727272727273,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2007,2006-07,True
