EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,LongMidRangeFGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,LongMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,LiveBallTurnoverPct,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Loose Ball Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,BlocksRecoveredPct,SecondChancePointsPct,PtsUnassisted2s,Fg2aBlocked,SelfOReb,Offensive Fouls Drawn,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,SelfORebPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PtsUnassisted3s,SecondChanceTurnovers,DefAtRimReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Corner3FGM,Corner3Assists,Travels,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,OffShortMidRangeReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFtPoints,PtsPutbacks,OffThreePtRebounds,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedAtRim,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,LostBallTurnovers,ShortMidRangePctBlocked,3SecondViolations,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,DefensiveGoaltends,LostBallSteals,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Technical Free Throw Trips,HeaveAttempts,Blocked3s,BlockedArc3,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Defensive 3 Seconds Violations,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,BlockedLongMidRange,Arc3PctBlocked,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,SecondChanceAtRimPctAssisted,FTOffRebounds,OffFTReboundPct,OffensiveGoaltends,team_id,year,season,team_vs
147-2469-2556-2571-2592,1610612756,"Jalen Rose, Pat Burke, Marcus Banks, Leandro Barbosa, James Jones","Rose, Burke, Banks, Barbosa, Jones",147-2469-2556-2571-2592,PHX,553.0,2,9.0,-6.0,20.0,19.0,15.0,39.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,6.0,3.0,9.0,2.0,7.0,15.0,21.0,2.0,6.0,6.0,1.0,1.0,2.0,3.0,1.0,,,8.0,5.0,4.0,9.0,9.0,,,1.0,2.0,15.0,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.375,0.4166666666666667,0.4375,0.6666666666666666,1.0,0.8181818181818182,0.5,1.0,,101.55515370705244,15.3,13.0,15.3,12.789473684210526,0.125,0.5,0.5,,0.0625,1.0,1.0,,0.375,0.0625,0.375,0.16666666666666666,0.16666666666666666,1.0,0.5625,0.16666666666666666,0.468090625,15.555555555555555,25.685714285714287,16.0,,1.0,,1.0,4.0,3.0,,3.0,9.0,1.0,4.0,3.0,12.0,1.0,,,,3.0,4.0,1.0,12.0,16.0,1.0,0.25,0.3333333333333333,0.34615384615384615,0.4,,,,,1.0,0.16666666666666666,0.16666666666666666,1.0,,0.3076923076923077,0.25,,0.4585576923076923,0.058823529411764705,0.1,0.8,0.8,1.0,,1.0,,1.0,,,,,,,1.0,,1.0,1.0,,,,1.0,,4.0,,,,,,,,1.0,2.0,,,,0.15384615384615385,0.5,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612756,2007,2006-07,False
147-2469-2564-2571-2592,1610612756,"Jalen Rose, Pat Burke, Boris Diaw, Leandro Barbosa, James Jones","Rose, Burke, Diaw, Barbosa, Jones",147-2469-2564-2571-2592,PHX,110.0,1,2.0,-1.0,3.0,4.0,4.0,7.0,1.0,1.0,,1.0,,,1.0,2.0,1.0,2.0,1.0,2.0,5.0,6.0,,,2.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,3.0,,,,0.5,0.5,0.5,0.625,0.625,0.5,,,,,,,91.63636363636364,17.666666666666668,14.25,17.666666666666668,13.75,0.25,1.0,1.0,,0.25,,,,,,0.5,0.5,0.5,,0.75,0.5,0.5224625,5.4,24.45,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,0.5,,,,,,,,,0.6155,,,,,,,,,,,1.0,1.0,2.0,,,,1.0,,1.0,,1.0,1.0,1.0,,0.4,2.0,,,,,,,,,,3.0,,,,,,,,,,,1.0,1.0,1.0,,2.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2007,2006-07,False
147-2556-2564-2571-2592,1610612756,"Jalen Rose, Marcus Banks, Boris Diaw, Leandro Barbosa, James Jones","Rose, Banks, Diaw, Barbosa, Jones",147-2556-2564-2571-2592,PHX,30.0,1,,-2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,96.0,24.0,6.0,24.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2007,2006-07,False
147-2556-2564-2571-703,1610612756,"Jalen Rose, Marcus Banks, Boris Diaw, Leandro Barbosa, Kurt Thomas","Rose, Banks, Diaw, Barbosa, Thomas",147-2556-2564-2571-703,PHX,616.0,2,10.0,2.0,19.0,18.0,,37.0,2.0,8.0,,1.0,5.0,1.0,,2.0,3.0,14.0,,3.0,12.0,10.0,2.0,,2.0,,1.0,,1.0,,,,2.0,3.0,6.0,9.0,14.0,3.0,2.0,1.0,6.0,12.0,0.3333333333333333,0.3333333333333333,,,,0.21428571428571427,0.17647058823529413,0.3,0.17647058823529413,0.75,0.75,0.75,1.0,0.75,,86.49350649350649,15.789473684210526,17.555555555555557,12.210526315789474,15.88888888888889,0.47058823529411764,0.25,0.2857142857142857,,0.058823529411764705,,,,0.29411764705882354,0.058823529411764705,0.11764705882352941,,,,0.6470588235294118,,0.5198823529411765,7.242857142857143,24.900000000000002,5.0,4.0,1.0,,,,6.0,,1.0,5.0,,,1.0,3.0,1.0,3.0,,5.0,7.0,7.0,3.0,3.0,5.0,,,0.2,0.2,0.25,,0.2727272727272727,0.35714285714285715,0.5,0.5,0.2,0.2,1.0,,,,0.513475,0.5569,0.15789473684210525,0.1875,0.25,0.2631578947368421,1.0,,4.0,1.0,0.25,,5.0,,,3.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,4.0,2.0,,1.0,0.14285714285714285,0.125,0.16666666666666666,,1.0,3.0,,,1.0,0.6,0.3333333333333333,,,,,,,,,4.0,,,2.0,3.0,1.0,,0.6666666666666666,1.0,,0.8,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2007,2006-07,False
147-2564-2571-2592-703,1610612756,"Jalen Rose, Boris Diaw, Leandro Barbosa, James Jones, Kurt Thomas","Rose, Diaw, Barbosa, Jones, Thomas",147-2564-2571-2592-703,PHX,638.0,4,11.0,3.0,19.0,19.0,6.0,38.0,2.0,3.0,1.0,3.0,8.0,1.0,3.0,4.0,6.0,14.0,3.0,5.0,21.0,18.0,8.0,6.0,4.0,3.0,4.0,2.0,6.0,2.0,,1.0,14.0,2.0,5.0,8.0,11.0,1.0,1.0,4.0,6.0,21.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,0.6,0.42857142857142855,0.5526315789473685,0.5526315789473685,0.2631578947368421,1.0,1.0,1.0,1.0,1.0,,85.76802507836992,17.894736842105264,15.68421052631579,16.63157894736842,14.789473684210526,0.15789473684210525,0.6666666666666666,0.6666666666666666,,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.42105263157894735,0.05263157894736842,0.21052631578947367,0.75,0.75,0.6666666666666666,0.42105263157894735,0.75,0.44289210526315786,12.542857142857143,24.68,4.0,3.0,3.0,,1.0,2.0,,,1.0,2.0,1.0,2.0,,5.0,3.0,2.0,1.0,3.0,1.0,,,5.0,4.0,,0.5,0.5,0.625,0.625,1.0,0.25,0.3,0.4,1.0,0.375,0.375,1.0,,0.5,0.5,0.47325,0.4859,,,0.23809523809523808,0.21052631578947367,3.0,3.0,3.0,,1.0,,2.0,,,,,,,,,,,,,,4.0,,,,,,,,1.0,1.0,3.0,1.0,1.0,0.25,1.0,,,,,,,,,1.0,,,1.0,,,,0.5,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2007,2006-07,False
147-2564-2571-2592-959,1610612756,"Jalen Rose, Boris Diaw, Leandro Barbosa, James Jones, Steve Nash","Rose, Diaw, Barbosa, Jones, Nash",147-2564-2571-2592-959,PHX,32.0,1,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,90.0,16.0,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2007,2006-07,False
147-2564-2571-703-959,1610612756,"Jalen Rose, Boris Diaw, Leandro Barbosa, Kurt Thomas, Steve Nash","Rose, Diaw, Barbosa, Thomas, Nash",147-2564-2571-703-959,PHX,249.0,2,4.0,5.0,6.0,8.0,5.0,14.0,1.0,2.0,,1.0,1.0,,2.0,2.0,2.0,4.0,2.0,2.0,10.0,5.0,2.0,6.0,2.0,2.0,1.0,2.0,3.0,2.0,,,8.0,,3.0,3.0,4.0,,,1.0,2.0,10.0,0.5,0.5,1.0,1.0,1.0,0.5,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.75,,0.75,1.0,,,80.96385542168674,15.833333333333334,19.25,15.333333333333334,16.875,0.3333333333333333,0.5,1.0,,0.16666666666666666,,,,0.16666666666666666,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.0,0.5144416666666667,6.725,25.55,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,1.0,2.0,,,,,,,,,,,0.5,0.5,,0.6666666666666666,1.0,1.0,1.0,,,,0.4054,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,2.0,1.0,,1.0,0.25,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2007,2006-07,False
147-2564-2592-703-959,1610612756,"Jalen Rose, Boris Diaw, James Jones, Kurt Thomas, Steve Nash","Rose, Diaw, Jones, Thomas, Nash",147-2564-2592-703-959,PHX,14.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2007,2006-07,False
15-1890-2564-2571-959,1610612756,"Eric Piatkowski, Shawn Marion, Boris Diaw, Leandro Barbosa, Steve Nash","Piatkowski, Marion, Diaw, Barbosa, Nash",15-1890-2564-2571-959,PHX,108.0,1,2.0,,3.0,2.0,2.0,5.0,,,,,,1.0,1.0,2.0,,,1.0,3.0,3.0,3.0,,3.0,2.0,1.0,,1.0,1.0,1.0,,,3.0,,1.0,1.0,1.0,,,,,3.0,,,1.0,0.3333333333333333,0.3333333333333333,,0.5,0.5,1.0,1.0,,1.0,,,,66.66666666666667,27.666666666666668,12.5,27.666666666666668,12.5,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.5,0.5,1.0,1.0,0.5,0.46199999999999997,,25.266666666666666,3.0,,,,1.0,2.0,,,,,1.0,3.0,,3.0,,,,,2.0,,,3.0,3.0,,0.3333333333333333,,0.5,0.5,,,,,1.0,,,,,0.6666666666666666,0.5,,0.46199999999999997,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2007,2006-07,False
15-1890-2571-2592-703,1610612756,"Eric Piatkowski, Shawn Marion, Leandro Barbosa, James Jones, Kurt Thomas","Piatkowski, Marion, Barbosa, Jones, Thomas",15-1890-2571-2592-703,PHX,329.0,2,5.0,-3.0,11.0,10.0,,21.0,,,,2.0,5.0,1.0,1.0,3.0,2.0,7.0,1.0,4.0,7.0,10.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,,,5.0,,4.0,4.0,5.0,,,,,7.0,0.5,0.5,1.0,0.25,0.3333333333333333,0.2857142857142857,0.3181818181818182,0.3181818181818182,0.36363636363636365,0.8,,0.8,0.5,,,91.91489361702128,15.636363636363637,15.7,13.454545454545455,15.7,,,,,0.18181818181818182,,,,0.45454545454545453,0.09090909090909091,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.36363636363636365,0.5,0.39305,15.342857142857143,35.675,4.0,1.0,2.0,,,2.0,,,1.0,3.0,,3.0,,2.0,1.0,1.0,,1.0,,,,2.0,4.0,,,0.3333333333333333,0.16666666666666666,0.16666666666666666,,0.2,0.14285714285714285,0.3333333333333333,1.0,0.4,0.4,0.5,,0.3333333333333333,,0.2662,0.37532,,,0.2857142857142857,0.36363636363636365,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,2.0,1.0,,,0.14285714285714285,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,1.0,,0.16666666666666666,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2007,2006-07,False
15-1890-2571-703-959,1610612756,"Eric Piatkowski, Shawn Marion, Leandro Barbosa, Kurt Thomas, Steve Nash","Piatkowski, Marion, Barbosa, Thomas, Nash",15-1890-2571-703-959,PHX,79.0,1,1.0,5.0,3.0,3.0,,6.0,1.0,1.0,1.0,1.0,,,,,2.0,2.0,,,5.0,,4.0,,,,2.0,,2.0,,1.0,1.0,4.0,,,1.0,1.0,1.0,1.0,,1.0,5.0,1.0,1.0,,,,1.0,1.0,0.8333333333333334,,,,,,,,109.36708860759494,10.0,16.333333333333332,10.0,16.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,0.5,,0.492,6.85,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2007,2006-07,False
15-1908-2469-2556-2592,1610612756,"Eric Piatkowski, Jumaine Jones, Pat Burke, Marcus Banks, James Jones","Piatkowski, Jones, Burke, Banks, Jones",15-1908-2469-2556-2592,PHX,86.0,1,1.0,-8.0,3.0,4.0,4.0,7.0,,,,1.0,1.0,,,2.0,,2.0,,2.0,,8.0,,,2.0,,,,,,,,,,,1.0,2.0,,,,2.0,,,,,,,,,,0.5,,,,,,,117.20930232558139,19.0,7.25,14.0,7.25,,,,,0.25,,,,0.25,,0.5,,,,0.5,,0.47525,16.55,25.3,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,1.0,,,,,,2.0,,,,,1.0,,0.25,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,0.5,,,,,,,,,1610612756,2007,2006-07,False
15-1952-2405-2469-2571,1610612756,"Eric Piatkowski, Raja Bell, Amar'e Stoudemire, Pat Burke, Leandro Barbosa","Piatkowski, Bell, Stoudemire, Burke, Barbosa",15-1952-2405-2469-2571,PHX,656.0,1,11.0,7.0,17.0,18.0,12.0,35.0,2.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,5.0,9.0,3.0,5.0,25.0,18.0,6.0,6.0,1.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,12.0,1.0,4.0,6.0,7.0,1.0,1.0,,4.0,22.0,0.6,0.6,0.6666666666666666,0.6,0.6,0.5555555555555556,0.6785714285714286,0.7352941176470589,0.35714285714285715,0.5714285714285714,1.0,0.625,,1.0,,76.82926829268293,17.58823529411765,19.833333333333332,16.705882352941178,19.22222222222222,0.2857142857142857,0.5,0.6666666666666666,0.5,0.07142857142857142,1.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.07142857142857142,1.0,1.0,1.0,0.6428571428571429,1.0,0.499675,10.066666666666666,24.1,6.0,1.0,2.0,1.0,,,6.0,1.0,3.0,4.0,1.0,1.0,2.0,11.0,1.0,,1.0,1.0,6.0,6.0,3.0,11.0,6.0,,1.0,0.75,0.9,0.9166666666666666,1.0,,0.2,,0.6,0.5,0.5,0.5,1.0,,,,0.47295,0.17647058823529413,0.25,0.44,0.35294117647058826,1.0,1.0,2.0,,0.5,,,3.0,,1.0,,2.0,,2.0,1.0,,1.5,1.5,0.5,0.12,4.0,1.0,,1.0,0.1111111111111111,0.25,,,1.0,2.0,3.0,,0.5,0.4,0.5,2.0,1.0,,0.5,0.5,0.5,,,,,,1.0,,,2.0,0.5,,0.5,,,,,,,,,,,,,1.0,1.0,,0.2,1.0,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1610612756,2007,2006-07,False
15-1952-2405-2564-959,1610612756,"Eric Piatkowski, Raja Bell, Amar'e Stoudemire, Boris Diaw, Steve Nash","Piatkowski, Bell, Stoudemire, Diaw, Nash",15-1952-2405-2564-959,PHX,120.0,1,2.0,-5.0,3.0,3.0,,6.0,1.0,1.0,,1.0,,,,1.0,1.0,2.0,,1.0,2.0,7.0,,,1.0,,,,,,,,,,,,1.0,,,,,2.0,,,,,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,72.0,21.666666666666668,18.333333333333332,17.0,17.666666666666668,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,0.3333333333333333,,,,0.6666666666666666,,0.4900166666666667,2.7,27.1,,1.0,,1.0,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,0.5,,,,,,1.0,,,0.50325,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2007,2006-07,False
15-1952-2405-2571-2592,1610612756,"Eric Piatkowski, Raja Bell, Amar'e Stoudemire, Leandro Barbosa, James Jones","Piatkowski, Bell, Stoudemire, Barbosa, Jones",15-1952-2405-2571-2592,PHX,187.0,1,3.0,1.0,6.0,6.0,,12.0,,,,1.0,1.0,,1.0,3.0,1.0,2.0,1.0,3.0,5.0,4.0,,3.0,3.0,1.0,,1.0,1.0,1.0,,,3.0,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,5.0,,,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.6,1.0,0.5,0.6666666666666666,,,1.0,92.40641711229947,13.833333333333334,17.333333333333332,13.833333333333334,16.5,,,,,0.2,,,,0.2,,0.6,0.3333333333333333,0.3333333333333333,1.0,0.6,0.3333333333333333,0.49973,14.65,24.900000000000002,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,2.0,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2007,2006-07,False
15-1952-2564-2571-2592,1610612756,"Eric Piatkowski, Raja Bell, Boris Diaw, Leandro Barbosa, James Jones","Piatkowski, Bell, Diaw, Barbosa, Jones",15-1952-2564-2571-2592,PHX,224.0,2,4.0,2.0,8.0,8.0,3.0,16.0,1.0,2.0,,,,1.0,2.0,5.0,1.0,2.0,3.0,6.0,11.0,9.0,,6.0,5.0,2.0,,2.0,2.0,1.0,,,6.0,,1.0,2.0,3.0,,,2.0,2.0,6.0,,,0.6666666666666666,0.5,0.5,0.5,0.6875,0.6875,0.75,1.0,,1.0,1.0,,,102.85714285714286,15.75,12.25,14.125,12.25,0.25,0.5,0.5,,,,,,,0.125,0.625,0.4,0.4,0.5,1.0,0.4,0.5611375,,24.816666666666666,2.0,2.0,,1.0,1.0,1.0,,1.0,,,2.0,2.0,,6.0,,,1.0,1.0,1.0,,,6.0,2.0,,1.0,,1.5,1.5,1.0,,0.25,,,,,,0.5,0.5,1.0,0.56115,0.497925,,,0.5454545454545454,0.25,1.0,1.0,1.0,,1.0,1.0,1.0,5.0,,,,,,,,1.0,1.25,1.25,,0.45454545454545453,2.0,,,1.0,,,,,,,3.0,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,2.0,1.0,,,,0.3333333333333333,0.3333333333333333,,0.5,1.0,,,,,,,,,,,1.0,1.0,,0.5,1.0,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,1610612756,2007,2006-07,False
15-1952-2564-2571-703,1610612756,"Eric Piatkowski, Raja Bell, Boris Diaw, Leandro Barbosa, Kurt Thomas","Piatkowski, Bell, Diaw, Barbosa, Thomas",15-1952-2564-2571-703,PHX,166.0,1,3.0,-4.0,6.0,6.0,,12.0,,,,1.0,1.0,2.0,,2.0,,2.0,2.0,4.0,6.0,10.0,,6.0,2.0,,,2.0,2.0,,,,6.0,,2.0,2.0,2.0,,,,,6.0,,,1.0,0.5,0.5,,0.5,0.5,0.6666666666666666,1.0,,0.6666666666666666,1.0,,,104.09638554216868,16.166666666666668,11.5,16.166666666666668,10.5,,,,,0.16666666666666666,,,,0.16666666666666666,0.3333333333333333,0.3333333333333333,,,,0.6666666666666666,,0.5110333333333333,12.2,24.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2007,2006-07,False
15-1952-2571-2592-703,1610612756,"Eric Piatkowski, Raja Bell, Leandro Barbosa, James Jones, Kurt Thomas","Piatkowski, Bell, Barbosa, Jones, Thomas",15-1952-2571-2592-703,PHX,79.0,1,1.0,,2.0,2.0,,4.0,,,,,1.0,,,1.0,1.0,1.0,,1.0,2.0,2.0,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,2.0,,,,,,1.0,0.5,0.5,0.5,0.5,,0.3333333333333333,,,,72.9113924050633,9.5,30.0,9.5,19.5,,,,,,,,,0.5,,0.5,,,,0.5,,0.522825,21.4,24.8,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2007,2006-07,False
