EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Fouls,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,PtsUnassisted2s,LongMidRangeAssists,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,ShootingFouls,BlockedShortMidRange,RecoveredBlocks,SecondChanceFg2Pct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyDefPoss,SecondChanceAtRimFGA,SecondChanceFtPoints,FTDefRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,TwoPtShootingFoulsDrawn,LiveBallTurnoverPct,DefFTReboundPct,SelfORebPct,SecondChanceAtRimFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGA,OffThreePtRebounds,LostBallSteals,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls,OffThreePtReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,Corner3Frequency,BadPassOutOfBoundsTurnovers,SecondChanceAtRimFGM,PenaltyCorner3FGA,ShortMidRangeAssists,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,2pt And 1 Free Throw Trips,PtsPutbacks,3SecondViolations,OffArc3ReboundPct,PtsAssisted3s,ThreePtAssists,Arc3Assists,Loose Ball Fouls,Assisted3sPct,Arc3PctAssisted,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,SecondChanceTurnovers,Clear Path Fouls,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,StepOutOfBoundsTurnovers,Technical Free Throw Trips,BlockedLongMidRange,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffFTReboundPct,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,SecondChanceArc3PctAssisted,BlockedArc3,Travels,ThreePtShootingFoulsDrawn,DefensiveGoaltends,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,OffensiveGoaltends,HeaveAttempts,SecondChanceCorner3PctAssisted,Corner3PctBlocked,team_id,year,season,team_vs
1747-1885-224-2548-2617,1610612748,"Rafer Alston, Lamar Odom, Eddie Jones, Dwyane Wade, Udonis Haslem","Alston, Odom, Jones, Wade, Haslem",1747-1885-224-2548-2617,MIA,3536.0,14,59.0,-46.0,113.0,117.0,59.0,15.0,230.0,9.0,19.0,5.0,9.0,25.0,21.0,5.0,19.0,,3.0,3.0,12.0,24.0,65.0,5.0,23.0,27.0,90.0,136.0,,3.0,12.0,12.0,29.0,3.0,15.0,12.0,45.0,20.0,3.0,19.0,5.0,4.0,10.0,14.0,3.0,32.0,10.0,11.0,20.0,37.0,15.0,52.0,24.0,36.0,3.0,4.0,4.0,4.0,78.0,45.0,59.0,0.4166666666666667,0.43478260869565216,0.21739130434782608,,0.2,0.21739130434782608,0.36923076923076925,0.41379310344827586,0.35795454545454547,0.4,0.375,0.4238095238095238,0.46153846153846156,0.4411764705882353,0.26136363636363635,0.06153846153846154,0.05263157894736842,0.7142857142857143,0.24390243902439024,0.7333333333333333,0.7209302325581395,0.2631578947368421,0.2,0.6666666666666666,0.6666666666666666,93.66515837104073,16.309734513274336,14.47008547008547,15.327433628318584,13.726495726495726,0.2159090909090909,0.47368421052631576,0.5,0.3333333333333333,0.2840909090909091,0.23863636363636365,0.2159090909090909,0.2631578947368421,0.2631578947368421,0.3,,0.20454545454545456,0.5555555555555556,0.2727272727272727,0.25,0.4772727272727273,0.2631578947368421,0.4617459770114943,0.43627499999999997,0.4545883720930233,0.13333333333333333,0.5,9.493846153846155,26.078260869565216,0.5221238938053098,11.0,4.0,4.0,7.0,28.0,3.0,6.0,4.0,12.0,25.0,11.0,,3.0,0.5714285714285714,0.23529411764705882,1.0,0.75,0.44,0.5,0.19047619047619047,0.19047619047619047,0.75,41.0,2.0,4.0,6.0,1.0,13.0,5.0,15.0,0.52,1.0,0.018867924528301886,0.2,0.14705882352941177,0.189873417721519,4.0,5.0,2.0,8.0,16.0,4.0,0.3125,0.25,0.5714285714285714,0.045454545454545456,4.0,2.0,3.0,4.0,0.2857142857142857,0.36363636363636365,1.0,0.5,0.06818181818181818,1.0,2.0,1.0,0.3333333333333333,12.0,4.0,4.0,2.0,0.8,0.8,,,,3.0,,6.0,0.12,1.0,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1610612748,2004,2003-04,True
1747-1885-224-2548-955,1610612748,"Rafer Alston, Lamar Odom, Eddie Jones, Dwyane Wade, Samaki Walker","Alston, Odom, Jones, Wade, Walker",1747-1885-224-2548-955,MIA,1087.0,6,18.0,2.0,36.0,39.0,15.0,1.0,75.0,7.0,13.0,3.0,6.0,4.0,4.0,1.0,5.0,,,1.0,3.0,13.0,21.0,2.0,7.0,7.0,39.0,37.0,,,4.0,5.0,9.0,1.0,3.0,2.0,15.0,12.0,,5.0,1.0,1.0,6.0,8.0,3.0,18.0,4.0,2.0,8.0,13.0,4.0,17.0,11.0,10.0,2.0,5.0,3.0,5.0,35.0,15.0,15.0,0.46153846153846156,0.5,0.2857142857142857,,0.3333333333333333,0.2857142857142857,0.6190476190476191,0.5555555555555556,0.5714285714285714,0.3333333333333333,0.5416666666666666,0.59375,0.5,0.5769230769230769,0.25,0.047619047619047616,0.07692307692307693,0.8888888888888888,0.5,1.0,0.9090909090909091,0.3333333333333333,0.5,1.0,1.0,99.35602575896964,13.86111111111111,15.076923076923077,13.722222222222221,15.025641025641026,0.4642857142857143,0.5384615384615384,0.5833333333333334,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.17857142857142858,0.2,0.2,,,0.5,0.5,0.25,0.3333333333333333,0.7142857142857143,0.2,0.5571267857142858,0.5161,0.5258833333333334,0.10256410256410256,0.38461538461538464,5.252380952380952,25.02857142857143,0.4166666666666667,3.0,3.0,1.0,3.0,14.0,1.0,3.0,,4.0,9.0,2.0,1.0,3.0,0.3333333333333333,,0.6666666666666666,0.6,0.75,0.75,0.75,0.75,0.3333333333333333,27.0,2.0,2.0,3.0,,5.0,2.0,3.0,0.5555555555555556,1.0,,0.6666666666666666,0.1,0.13043478260869565,2.0,,3.0,3.0,5.0,2.0,,,1.0,0.07142857142857142,,1.0,,2.0,1.0,0.6666666666666666,0.5,,,1.0,2.0,,,6.0,2.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,4.0,,1.0,0.5,0.5,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612748,2004,2003-04,True
1747-1885-224-258-2617,1610612748,"Rafer Alston, Lamar Odom, Eddie Jones, Brian Grant, Udonis Haslem","Alston, Odom, Jones, Grant, Haslem",1747-1885-224-258-2617,MIA,5258.0,19,88.0,20.0,161.0,153.0,60.0,23.0,314.0,23.0,33.0,7.0,10.0,26.0,50.0,4.0,13.0,,1.0,1.0,3.0,46.0,109.0,8.0,22.0,45.0,161.0,141.0,,2.0,29.0,12.0,36.0,2.0,6.0,26.0,56.0,52.0,3.0,13.0,4.0,6.0,26.0,33.0,14.0,73.0,17.0,14.0,45.0,64.0,22.0,86.0,40.0,55.0,11.0,10.0,7.0,10.0,132.0,56.0,60.0,0.5652173913043478,0.6341463414634146,0.36363636363636365,,0.3333333333333333,0.36363636363636365,0.42201834862385323,0.3333333333333333,0.44274809160305345,0.5789473684210527,0.35714285714285715,0.5063694267515924,0.6590909090909091,0.4827586206896552,0.16793893129770993,0.05504587155963303,0.030303030303030304,0.7142857142857143,0.2698412698412698,0.6086956521739131,0.686046511627907,0.2597402597402597,0.2,0.8333333333333334,0.6,85.99467478128565,15.869565217391305,17.666666666666668,14.919254658385093,16.856209150326798,0.25190839694656486,0.696969696969697,0.71875,0.6086956521739131,0.1984732824427481,0.3816793893129771,0.09923664122137404,0.3076923076923077,0.3076923076923077,0.05263157894736842,,0.23809523809523808,0.7,0.07142857142857142,0.3333333333333333,0.4198473282442748,0.3076923076923077,0.46139541984732824,0.49989375,0.4432892857142857,0.18012422360248448,0.34782608695652173,10.396330275229358,24.227272727272727,0.37267080745341613,7.0,16.0,11.0,17.0,40.0,9.0,8.0,3.0,10.0,24.0,19.0,3.0,7.0,0.6470588235294118,0.2647058823529412,0.7894736842105263,0.7,0.2692307692307692,0.3181818181818182,0.32,0.32653061224489793,0.5625,48.0,11.0,7.0,5.0,6.0,14.0,9.0,17.0,0.5833333333333334,0.8333333333333334,0.08450704225352113,0.5789473684210527,0.11643835616438356,0.13709677419354838,9.0,3.0,5.0,5.0,5.0,3.0,0.21428571428571427,0.2,0.5,0.06870229007633588,1.0,8.0,3.0,3.0,0.3157894736842105,0.42857142857142855,0.7272727272727273,0.25,0.07142857142857142,2.0,10.0,,0.2222222222222222,21.0,7.0,3.0,2.0,0.875,0.75,4.0,1.0,4.0,1.0,,5.0,0.15384615384615385,0.6666666666666666,0.4444444444444444,0.4444444444444444,1.0,0.3333333333333333,2.0,,2.0,,2.0,0.02,0.2857142857142857,,,,,,2.0,,1.0,,,,,,1.0,0.05263157894736842,,,,,,1610612748,2004,2003-04,True
1747-1885-224-258-955,1610612748,"Rafer Alston, Lamar Odom, Eddie Jones, Brian Grant, Samaki Walker","Alston, Odom, Jones, Grant, Walker",1747-1885-224-258-955,MIA,588.0,3,10.0,-8.0,16.0,18.0,2.0,1.0,34.0,,1.0,,,3.0,7.0,1.0,3.0,,,,,3.0,11.0,1.0,4.0,,9.0,17.0,,,2.0,,2.0,,,,,4.0,,3.0,1.0,,2.0,3.0,,7.0,,3.0,4.0,9.0,1.0,10.0,6.0,,,4.0,2.0,4.0,7.0,,2.0,0.6666666666666666,0.6666666666666666,0.25,,,0.25,0.2727272727272727,,0.3,1.0,,0.3,1.0,,0.26666666666666666,,,0.5,,1.0,0.6363636363636364,0.09090909090909091,,0.3333333333333333,1.0,83.26530612244898,17.5,17.11111111111111,16.6875,15.444444444444445,0.06666666666666667,,,,0.2,0.4666666666666667,0.2,0.3333333333333333,0.3333333333333333,,,,,,,0.3333333333333333,0.3333333333333333,0.4366733333333333,,0.35095,0.2222222222222222,,13.772727272727273,24.4,0.125,,3.0,1.0,1.0,2.0,2.0,1.0,,1.0,2.0,3.0,2.0,2.0,1.0,,1.0,0.5,,,0.42857142857142855,0.42857142857142855,0.6666666666666666,2.0,,,2.0,,1.0,,,0.5,1.0,,,,,1.0,1.0,1.0,1.0,,,0.3333333333333333,,,0.06666666666666667,,,,,,,,,,,,,0.5,3.0,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612748,2004,2003-04,True
1747-1885-224-258-961,1610612748,"Rafer Alston, Lamar Odom, Eddie Jones, Brian Grant, John Wallace","Alston, Odom, Jones, Grant, Wallace",1747-1885-224-258-961,MIA,431.0,3,7.0,11.0,13.0,12.0,3.0,,25.0,4.0,4.0,2.0,2.0,3.0,2.0,,,,,,,6.0,9.0,,1.0,4.0,16.0,5.0,,,,2.0,3.0,,,,4.0,4.0,,,,,2.0,2.0,,4.0,,1.0,5.0,7.0,,7.0,3.0,5.0,,,,1.0,16.0,4.0,3.0,0.3333333333333333,0.3333333333333333,,,,,0.6666666666666666,0.6666666666666666,0.6,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.1,,,1.0,,0.5,0.8571428571428571,,,1.0,0.5,83.52668213457076,14.615384615384615,20.083333333333332,14.615384615384615,19.833333333333332,0.4,1.0,1.0,,0.3,0.2,,,,,,0.6666666666666666,1.0,,,0.5,,0.47845000000000004,,0.5161,,0.25,6.555555555555555,23.5,0.23076923076923078,,2.0,,,8.0,2.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,4.0,,,1.0,,1.0,,3.0,1.0,1.0,,,0.25,0.2727272727272727,1.0,,,1.0,,,,,1.0,0.1,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1610612748,2004,2003-04,True
1747-1885-224-2617-955,1610612748,"Rafer Alston, Lamar Odom, Eddie Jones, Udonis Haslem, Samaki Walker","Alston, Odom, Jones, Haslem, Walker",1747-1885-224-2617-955,MIA,871.0,5,15.0,,27.0,21.0,4.0,2.0,48.0,2.0,3.0,,,3.0,5.0,1.0,3.0,,,,,6.0,11.0,1.0,6.0,12.0,27.0,27.0,,,4.0,1.0,2.0,,,3.0,5.0,8.0,,3.0,1.0,1.0,4.0,5.0,,11.0,1.0,1.0,6.0,7.0,2.0,9.0,7.0,16.0,,,,,23.0,5.0,4.0,0.6666666666666666,0.6666666666666666,0.16666666666666666,,,0.16666666666666666,0.5454545454545454,0.5,0.4411764705882353,1.0,0.5,0.54,1.0,0.625,0.35294117647058826,0.09090909090909091,,0.75,0.2,0.3333333333333333,0.6363636363636364,0.1,,0.5,0.5,79.35706084959816,16.444444444444443,20.333333333333332,15.74074074074074,18.285714285714285,0.17647058823529413,0.6666666666666666,0.6666666666666666,,0.17647058823529413,0.29411764705882354,0.17647058823529413,0.3333333333333333,0.3333333333333333,,,,,,,0.5294117647058824,0.3333333333333333,0.48024999999999995,0.3892,0.399,0.14814814814814814,0.18518518518518517,10.036363636363637,24.333333333333332,0.14814814814814814,1.0,3.0,1.0,1.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,,,1.0,,0.8,,0.3333333333333333,0.5,0.6,0.6,1.0,2.0,1.0,2.0,,,,,8.0,,,,1.0,0.32,0.42105263157894735,3.0,,,,,1.0,,,1.0,0.17647058823529413,,1.0,,1.0,0.5,1.0,1.0,,,,,,,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.3333333333333333,,,,,,1.0,1.0,,,,,0.25,,,,,,,,,,,,,,,,,1.0,,,,1610612748,2004,2003-04,True
1747-1885-224-2617-961,1610612748,"Rafer Alston, Lamar Odom, Eddie Jones, Udonis Haslem, John Wallace","Alston, Odom, Jones, Haslem, Wallace",1747-1885-224-2617-961,MIA,612.0,2,10.0,-4.0,18.0,18.0,8.0,1.0,36.0,5.0,7.0,2.0,4.0,,6.0,1.0,2.0,,,,1.0,7.0,13.0,2.0,3.0,2.0,22.0,26.0,,,2.0,3.0,6.0,,1.0,,6.0,8.0,,2.0,1.0,,4.0,6.0,3.0,14.0,1.0,2.0,1.0,3.0,1.0,4.0,4.0,3.0,,,,,20.0,6.0,8.0,0.5714285714285714,0.6666666666666666,0.6666666666666666,,,0.6666666666666666,0.5384615384615384,0.5,0.625,1.0,0.42857142857142855,0.6176470588235294,1.0,0.42857142857142855,0.1875,,,0.3333333333333333,0.16666666666666666,1.0,0.6,0.16666666666666666,,,1.0,84.70588235294119,14.055555555555555,19.944444444444443,14.0,19.555555555555557,0.4375,0.7142857142857143,0.7142857142857143,0.6,,0.375,0.125,0.5,0.5,,,0.5714285714285714,0.5,0.14285714285714285,,0.625,0.5,0.473828125,0.5645,0.4670357142857143,0.09090909090909091,0.2727272727272727,8.7,26.7,0.4444444444444444,,2.0,1.0,1.0,6.0,1.0,1.0,,1.0,1.0,,,,1.0,0.25,1.0,,,,0.3333333333333333,0.3333333333333333,0.5,3.0,1.0,,,,,,1.0,,,,1.0,0.058823529411764705,0.07142857142857142,1.0,,1.0,,,1.0,,,,0.0625,,1.0,,,,,1.0,,,,2.0,,,6.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2004,2003-04,True
1747-1885-2254-2406-2446,1610612748,"Rafer Alston, Lamar Odom, Loren Woods, Caron Butler, Rasual Butler","Alston, Odom, Woods, Butler, Butler",1747-1885-2254-2406-2446,MIA,60.0,1,1.0,,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,2.0,,,,,1.0,1.0,1.0,2.0,,,,,,,1.0,,,,,,2.0,,,1.0,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,48.0,39.0,21.0,39.0,21.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,0.5539,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2004,2003-04,True
1747-1885-2254-2406-2548,1610612748,"Rafer Alston, Lamar Odom, Loren Woods, Caron Butler, Dwyane Wade","Alston, Odom, Woods, Butler, Wade",1747-1885-2254-2406-2548,MIA,721.0,5,12.0,12.0,21.0,21.0,4.0,4.0,42.0,6.0,10.0,2.0,2.0,4.0,6.0,1.0,2.0,,,,1.0,10.0,20.0,1.0,3.0,5.0,28.0,16.0,,,6.0,2.0,3.0,,1.0,2.0,6.0,10.0,,1.0,1.0,1.0,5.0,6.0,3.0,13.0,6.0,,6.0,9.0,6.0,15.0,4.0,5.0,1.0,1.0,,1.0,22.0,6.0,4.0,0.5,0.625,0.3333333333333333,,,0.5,0.5,0.6666666666666666,0.5,0.5,0.5,0.54,0.5,0.6,0.13043478260869565,0.05,,0.6,0.6,,0.5454545454545454,0.5454545454545454,0.5,1.0,,83.88349514563106,18.476190476190474,15.857142857142858,16.523809523809526,15.095238095238095,0.43478260869565216,0.6,0.6,0.5,0.17391304347826086,0.2608695652173913,0.08695652173913043,0.5,0.5,,,0.5,1.0,0.25,,0.5652173913043478,1.0,0.46496818181818184,0.5131666666666667,0.5133666666666666,0.21428571428571427,0.21428571428571427,7.545,36.4,0.19047619047619047,1.0,3.0,3.0,6.0,10.0,2.0,1.0,,1.0,3.0,3.0,1.0,,0.5,0.6666666666666666,,,0.25,0.3333333333333333,0.5,0.5,0.6666666666666666,12.0,5.0,,3.0,2.0,2.0,1.0,1.0,0.6666666666666666,1.0,0.2,0.8333333333333334,0.041666666666666664,0.047619047619047616,1.0,,1.0,1.0,1.0,,,,,0.043478260869565216,,2.0,,,0.6666666666666666,,0.4,,,,4.0,1.0,,3.0,1.0,1.0,,1.0,1.0,,,,,,1.0,0.25,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,1610612748,2004,2003-04,True
1747-1885-2254-2406-2617,1610612748,"Rafer Alston, Lamar Odom, Loren Woods, Caron Butler, Udonis Haslem","Alston, Odom, Woods, Butler, Haslem",1747-1885-2254-2406-2617,MIA,434.0,2,7.0,4.0,13.0,14.0,,6.0,27.0,4.0,9.0,,,3.0,4.0,,2.0,,,,,7.0,16.0,,2.0,2.0,16.0,12.0,,,10.0,,,,,,,6.0,,2.0,,3.0,3.0,3.0,1.0,6.0,6.0,2.0,3.0,6.0,7.0,13.0,1.0,2.0,,,,,6.0,,,0.42857142857142855,0.6,,,,,0.4375,,0.3888888888888889,0.7142857142857143,,0.42105263157894735,0.7142857142857143,,0.1111111111111111,0.1875,0.1111111111111111,1.0,0.6666666666666666,1.0,1.0,0.6363636363636364,0.8,1.0,,89.5852534562212,17.076923076923077,15.142857142857142,14.076923076923077,15.142857142857142,0.5,0.4444444444444444,0.5,0.25,0.16666666666666666,0.2222222222222222,0.1111111111111111,,,,,,,,,0.6111111111111112,,0.5074638888888888,0.4737571428571429,,0.625,,6.55,24.55,,1.0,2.0,5.0,7.0,8.0,1.0,1.0,,,1.0,,,,0.7142857142857143,0.5,,,0.3333333333333333,0.5,0.5,0.6666666666666666,0.5,3.0,4.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,0.5714285714285714,0.05263157894736842,0.058823529411764705,,1.0,1.0,,,,0.5,,,,,4.0,,1.0,0.5,1.0,1.0,0.25,,,4.0,,0.5,,,,,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,1610612748,2004,2003-04,True
1747-1885-2254-2406-961,1610612748,"Rafer Alston, Lamar Odom, Loren Woods, Caron Butler, John Wallace","Alston, Odom, Woods, Butler, Wallace",1747-1885-2254-2406-961,MIA,328.0,3,5.0,-4.0,10.0,10.0,8.0,1.0,20.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,,,1.0,1.0,1.0,7.0,1.0,1.0,1.0,6.0,10.0,,,,1.0,5.0,1.0,1.0,1.0,6.0,2.0,,1.0,1.0,,1.0,2.0,1.0,5.0,1.0,,4.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,,1.0,6.0,6.0,8.0,1.0,1.0,1.0,,1.0,1.0,0.14285714285714285,0.2,0.3125,,0.4166666666666667,0.3333333333333333,,0.42857142857142855,0.125,,,1.0,0.2,,1.0,0.2,1.0,1.0,,87.80487804878048,17.9,14.9,17.9,14.9,0.25,0.5,0.5,1.0,0.125,0.5,0.125,1.0,1.0,,,0.3333333333333333,0.5,0.16666666666666666,1.0,0.375,1.0,0.40216875,,0.41150833333333336,,1.0,10.200000000000001,23.8,0.8,,,,,,,1.0,,,1.0,,,1.0,,,1.0,1.0,,,,,,7.0,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,3.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2004,2003-04,True
1747-1885-2254-2446-2548,1610612748,"Rafer Alston, Lamar Odom, Loren Woods, Rasual Butler, Dwyane Wade","Alston, Odom, Woods, Butler, Wade",1747-1885-2254-2446-2548,MIA,586.0,2,10.0,-4.0,17.0,18.0,,2.0,35.0,4.0,5.0,,,1.0,5.0,1.0,4.0,,,,,6.0,11.0,1.0,4.0,2.0,17.0,21.0,,,,,,,,,,10.0,,4.0,1.0,,5.0,6.0,3.0,13.0,2.0,2.0,2.0,4.0,2.0,6.0,2.0,4.0,1.0,,,,17.0,,,0.8333333333333334,0.8333333333333334,0.25,,,0.25,0.5454545454545454,,0.5,,,0.5,,,0.26666666666666666,,,0.6666666666666666,0.4,1.0,0.8,0.25,,1.0,1.0,86.00682593856655,17.352941176470587,16.166666666666668,17.0,15.444444444444445,0.3333333333333333,0.8,0.8,0.75,0.06666666666666667,0.3333333333333333,0.26666666666666666,0.25,0.25,,,,,,,0.6,0.25,0.49921,0.6721,,,,9.318181818181818,24.675,,,2.0,,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,,,,0.6666666666666666,1.0,,,,0.4,0.4,1.0,,1.0,,,,1.0,1.0,1.0,0.5,,,1.0,0.0625,0.08333333333333333,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,3.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2004,2003-04,True
1747-1885-2254-2446-961,1610612748,"Rafer Alston, Lamar Odom, Loren Woods, Rasual Butler, John Wallace","Alston, Odom, Woods, Butler, Wallace",1747-1885-2254-2446-961,MIA,90.0,1,2.0,1.0,4.0,2.0,2.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,,,,2.0,4.0,,,2.0,6.0,5.0,,,2.0,2.0,2.0,,,,4.0,4.0,,,,,2.0,2.0,2.0,4.0,1.0,,,,1.0,1.0,,2.0,1.0,,,,4.0,4.0,2.0,1.0,1.0,,,,,0.5,1.0,0.5,,1.0,0.6,1.0,1.0,,,,,0.5,,,0.5,,,,96.0,15.0,15.0,15.0,15.0,0.5,1.0,1.0,1.0,0.25,0.25,,,,,,1.0,1.0,,,0.5,,0.409225,,0.4953,0.3333333333333333,0.6666666666666666,6.225,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2004,2003-04,True
1747-1885-2254-2548-258,1610612748,"Rafer Alston, Lamar Odom, Loren Woods, Dwyane Wade, Brian Grant","Alston, Odom, Woods, Wade, Grant",1747-1885-2254-2548-258,MIA,75.0,1,1.0,4.0,2.0,1.0,,,3.0,,,,,,2.0,,,,,,,2.0,2.0,,,,4.0,,,,,,,,,,,4.0,,,,,2.0,2.0,,4.0,,1.0,,1.0,,1.0,1.0,,,,,,4.0,,,1.0,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,1.0,1.0,,,,1.0,57.6,14.0,47.0,14.0,47.0,,,,,,1.0,,,,,,,,,,,,0.37275,,,,,19.65,,,,2.0,,,,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2004,2003-04,True
