EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyFtPoints,FTDefRebounds,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,PenaltyTurnovers,Loose Ball Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,SecondChanceAtRimFGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3A,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,OffThreePtReboundPct,OffArc3ReboundPct,Corner3Frequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,LongMidRangeFGM,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,LongMidRangeAssists,DefThreePtRebounds,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefThreePtReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Blocked2s,BlockedAtRim,Blocks,OffCorner3ReboundPct,FTOffRebounds,LostBallOutOfBoundsTurnovers,OffFTReboundPct,SecondChanceAtRimPctAssisted,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Corner3Assists,StepOutOfBoundsTurnovers,Travels,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg3Pct,ShortMidRangePctBlocked,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,3pt And 1 Free Throw Trips,OffensiveGoaltends,Blocked3s,BlockedArc3,Corner3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
133-136-2048-2747-353,1610612740,"David Wesley, P.J. Brown, Jamaal Magloire, JR Smith, Darrell Armstrong","Wesley, Brown, Magloire, Smith, Armstrong",133-136-2048-2747-353,NOH,147.0,1,2.0,4.0,5.0,5.0,,1.0,3.0,10.0,2.0,3.0,,,,1.0,1.0,2.0,2.0,,3.0,6.0,2.0,,6.0,2.0,2.0,,2.0,,,,,6.0,2.0,1.0,3.0,3.0,2.0,1.0,6.0,2.0,2.0,3.0,3.0,6.0,1.0,,,,,,,2.0,2.0,,,4.0,,,1.0,1.0,0.5,,0.375,,0.375,0.3333333333333333,,0.25,0.16666666666666666,0.5,1.0,0.6666666666666666,1.0,0.6,1.0,,0.5,1.0,,0.25,97.95918367346938,14.0,15.4,10.4,15.4,0.375,0.6666666666666666,0.6666666666666666,1.0,0.125,1.0,1.0,1.0,0.25,0.25,,,,,0.625,0.533775,0.3993,,,,0.3333333333333333,,8.133333333333333,24.75,,,1.0,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,1.0,0.5,0.3333333333333333,0.5,0.5,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2005,2004-05,False
133-136-2048-2782-353,1610612740,"David Wesley, P.J. Brown, Jamaal Magloire, Matt Freije, Darrell Armstrong","Wesley, Brown, Magloire, Freije, Armstrong",133-136-2048-2782-353,NOH,586.0,2,10.0,5.0,18.0,18.0,18.0,13.0,2.0,36.0,3.0,5.0,2.0,3.0,5.0,2.0,3.0,5.0,4.0,4.0,7.0,13.0,4.0,6.0,26.0,21.0,2.0,2.0,4.0,7.0,13.0,4.0,26.0,6.0,4.0,1.0,3.0,4.0,2.0,1.0,9.0,3.0,4.0,9.0,4.0,13.0,1.0,,,,1.0,2.0,,4.0,6.0,6.0,1.0,22.0,26.0,18.0,0.42857142857142855,0.5,0.5384615384615384,0.5384615384615384,0.5882352941176471,0.5882352941176471,0.65,0.5,0.65,0.23529411764705882,0.07692307692307693,0.2,0.8,0.5,0.8888888888888888,0.5,1.0,,0.3333333333333333,,1.0,0.14285714285714285,88.46416382252559,15.5,17.055555555555557,14.555555555555555,17.055555555555557,0.29411764705882354,0.6,0.6,0.6666666666666666,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.5,0.29411764705882354,0.23529411764705882,0.6666666666666666,0.29411764705882354,0.6,0.23529411764705882,0.5294117647058824,0.48065294117647056,0.592625,0.48065294117647056,0.05555555555555555,0.07142857142857142,0.15384615384615385,1.0,8.753846153846153,24.1,1.0,6.0,1.0,,1.0,,1.0,2.0,,2.0,2.0,,0.5,1.0,1.0,,,,1.0,1.0,1.0,8.0,2.0,1.0,0.5,0.3333333333333333,0.5,0.5,,0.5,,0.3333333333333333,,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,,4.0,0.5,0.5,0.5,0.5,1.0,1.0,0.4,0.5,,0.5,0.5,0.5,0.5,0.5,1.0,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612740,2005,2004-05,False
133-136-2048-353-915,1610612740,"David Wesley, P.J. Brown, Jamaal Magloire, Darrell Armstrong, Rodney Rogers","Wesley, Brown, Magloire, Armstrong, Rogers",133-136-2048-353-915,NOH,66.0,1,1.0,-3.0,2.0,2.0,,,1.0,4.0,1.0,2.0,1.0,,,,,1.0,1.0,,1.0,3.0,1.0,,2.0,5.0,1.0,,2.0,,,,,,1.0,1.0,,,,,,1.0,,,2.0,2.0,,,,,,,,1.0,1.0,,,,,,,,0.3333333333333333,,0.25,,0.25,0.5,,0.25,0.3333333333333333,,,0.5,,0.6666666666666666,,,1.0,,,,87.27272727272727,22.5,10.5,18.0,10.5,0.5,0.5,1.0,,,,,,0.25,0.25,0.5,,,,0.75,0.54515,0.537,,,,1.0,,7.533333333333334,25.6,,,,,,,,,,,,0.5,,,1.0,,,,1.0,1.0,1.0,2.0,,1.0,1.0,0.5,1.0,1.0,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2005,2004-05,False
133-136-2365-2424-2454,1610612740,"David Wesley, P.J. Brown, Chris Andersen, Dan Dickau, Junior Harrington","Wesley, Brown, Andersen, Dickau, Harrington",133-136-2365-2424-2454,NOH,497.0,2,8.0,12.0,18.0,19.0,13.0,16.0,1.0,37.0,3.0,5.0,,1.0,2.0,,,2.0,,,3.0,7.0,1.0,18.0,24.0,12.0,,2.0,2.0,1.0,3.0,1.0,18.0,2.0,,1.0,1.0,1.0,1.0,,2.0,,6.0,9.0,1.0,10.0,,1.0,,,,,,,2.0,23.0,4.0,22.0,18.0,13.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.375,0.25,0.631578947368421,1.0,0.6428571428571429,0.125,0.14285714285714285,,0.6,,0.5714285714285714,,,,,0.5,1.0,,107.20321931589537,12.0,14.789473684210526,12.0,13.578947368421053,0.625,0.6,0.75,0.3333333333333333,,,,,0.25,,,0.5,0.5,,0.75,0.50478125,,0.5144625,0.36363636363636365,0.4,0.08333333333333333,0.75,5.7,23.7,0.7222222222222222,16.0,1.0,1.0,,,,,,8.0,1.0,0.2,,1.0,,1.0,,1.0,,,,4.0,,,,,,,0.125,,,,0.25,,,,,,,,,,,,2.0,,,,,0.5,0.5,,,,,,,,,2.0,2.0,2.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,2.0,,,,,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,1610612740,2005,2004-05,False
133-136-2365-2424-248,1610612740,"David Wesley, P.J. Brown, Chris Andersen, Dan Dickau, George Lynch","Wesley, Brown, Andersen, Dickau, Lynch",133-136-2365-2424-248,NOH,1797.0,5,30.0,12.0,51.0,52.0,21.0,21.0,7.0,103.0,8.0,21.0,8.0,6.0,12.0,1.0,5.0,18.0,3.0,1.0,18.0,44.0,4.0,10.0,52.0,40.0,10.0,,4.0,8.0,20.0,2.0,25.0,26.0,3.0,7.0,13.0,14.0,4.0,,29.0,11.0,18.0,20.0,12.0,32.0,1.0,4.0,2.0,1.0,3.0,9.0,1.0,4.0,7.0,12.0,6.0,48.0,25.0,21.0,0.7222222222222222,0.8125,0.4090909090909091,0.4,0.4375,0.4318181818181818,0.49056603773584906,0.2,0.5208333333333334,0.08333333333333333,0.1590909090909091,0.05555555555555555,0.75,0.4230769230769231,0.7407407407407407,0.42857142857142855,0.46153846153846156,0.25,0.4444444444444444,0.4,0.8571428571428571,0.047619047619047616,82.53756260434056,17.058823529411764,17.826923076923077,15.843137254901961,17.46153846153846,0.4375,0.38095238095238093,0.5,0.5,0.10416666666666667,0.2,0.25,,0.375,0.0625,0.8,0.5454545454545454,0.5,0.045454545454545456,0.5208333333333334,0.46459062500000003,0.52298,0.45789545454545455,0.1320754716981132,0.12244897959183673,0.07692307692307693,0.4807692307692308,8.604545454545455,26.9,0.4117647058823529,6.0,,2.0,6.0,5.0,1.0,1.0,,,,0.23809523809523808,0.6666666666666666,,2.0,1.0,,1.0,,2.0,,10.0,4.0,1.0,0.2,0.2,0.5,1.0,0.020833333333333332,0.25,,,0.045454545454545456,9.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,9.0,2.0,0.5,0.5,0.5,0.5,0.6666666666666666,0.5,0.5,0.5294117647058824,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,0.6666666666666666,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,0.2,0.8,1.0,,,,,,,,0.25,,,,,,,,,1.0,,,,,,1610612740,2005,2004-05,False
133-136-2365-2424-2782,1610612740,"David Wesley, P.J. Brown, Chris Andersen, Dan Dickau, Matt Freije","Wesley, Brown, Andersen, Dickau, Freije",133-136-2365-2424-2782,NOH,242.0,1,4.0,,7.0,8.0,,8.0,,15.0,,,,,,,,3.0,1.0,,2.0,3.0,2.0,,10.0,10.0,,,,,,,,4.0,1.0,,2.0,3.0,,,7.0,,2.0,4.0,,4.0,,,,,2.0,2.0,,,,,,10.0,,,1.0,1.0,0.6666666666666666,,1.0,,1.0,,,0.4,,,1.0,,1.0,,,,,,1.0,,89.25619834710744,16.571428571428573,15.75,16.571428571428573,15.75,,,,,,,,,0.6,0.2,,,,,0.4,0.42244000000000004,,,,,,,19.666666666666668,25.55,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.2,,,,,2.0,1.0,,2.0,,3.0,3.0,1.0,1.0,,2.0,2.0,0.5,1.0,,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612740,2005,2004-05,False
133-136-2365-2454-248,1610612740,"David Wesley, P.J. Brown, Chris Andersen, Junior Harrington, George Lynch","Wesley, Brown, Andersen, Harrington, Lynch",133-136-2365-2454-248,NOH,2441.0,12,41.0,-9.0,70.0,71.0,18.0,27.0,10.0,141.0,13.0,17.0,7.0,1.0,3.0,2.0,2.0,36.0,5.0,1.0,26.0,55.0,6.0,13.0,71.0,80.0,10.0,3.0,15.0,4.0,9.0,1.0,15.0,40.0,5.0,2.0,20.0,22.0,9.0,1.0,46.0,8.0,16.0,24.0,11.0,35.0,1.0,6.0,2.0,1.0,7.0,13.0,,11.0,20.0,18.0,7.0,56.0,15.0,18.0,0.7692307692307693,0.8333333333333334,0.4727272727272727,0.4444444444444444,0.47540983606557374,0.4,0.5144927536231884,0.6818181818181818,0.5,0.09836065573770492,0.03636363636363636,0.027777777777777776,0.7272727272727273,0.2857142857142857,0.7419354838709677,0.3125,0.25,,0.2916666666666667,0.5,0.7777777777777778,0.03333333333333333,83.1790249897583,17.285714285714285,17.338028169014084,15.885714285714286,16.56338028169014,0.2786885245901639,0.7647058823529411,0.8125,0.6923076923076923,0.03278688524590164,1.0,1.0,0.5,0.5901639344262295,0.08196721311475409,0.7,0.3,0.3333333333333333,0.1,0.3770491803278688,0.4569344262295082,0.4945875,0.42123,0.10606060606060606,0.11666666666666667,0.2112676056338028,0.2112676056338028,12.661818181818182,24.766666666666666,0.2571428571428571,7.0,1.0,4.0,6.0,5.0,1.0,5.0,,3.0,3.0,0.058823529411764705,0.46153846153846156,0.5,5.0,1.0,,,,6.0,,12.0,4.0,2.0,0.6,0.6,0.5,0.3333333333333333,0.01639344262295082,0.7142857142857143,,,,11.0,2.0,,2.0,,6.0,,2.0,2.0,2.0,10.0,7.0,1.0,0.3333333333333333,,0.3333333333333333,0.7777777777777778,0.6,0.3055555555555556,0.3142857142857143,0.9090909090909091,0.4,0.4,1.0,,0.4,3.0,2.0,3.0,1.0,1.0,,0.3333333333333333,0.4,,,,,,,2.0,3.0,2.0,,,,1.0,2.0,,,,,0.8571428571428571,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,1610612740,2005,2004-05,False
133-136-2365-2454-2782,1610612740,"David Wesley, P.J. Brown, Chris Andersen, Junior Harrington, Matt Freije","Wesley, Brown, Andersen, Harrington, Freije",133-136-2365-2454-2782,NOH,346.0,2,6.0,-2.0,12.0,11.0,1.0,9.0,1.0,23.0,1.0,2.0,1.0,,,,1.0,8.0,,,5.0,11.0,,3.0,13.0,15.0,1.0,,2.0,,1.0,,,4.0,,1.0,2.0,2.0,,,4.0,1.0,3.0,3.0,1.0,4.0,,,,,,1.0,,1.0,2.0,3.0,1.0,11.0,,1.0,0.4,0.5,0.45454545454545453,,0.45454545454545453,,0.5,1.0,,,0.09090909090909091,,0.5,0.16666666666666666,0.42857142857142855,0.16666666666666666,1.0,,,0.6666666666666666,,,95.72254335260115,14.916666666666666,15.181818181818182,14.75,14.272727272727273,0.18181818181818182,0.5,1.0,,0.09090909090909091,,,,0.7272727272727273,,1.0,,,,0.18181818181818182,0.4218272727272728,0.5195,0.2948,0.08333333333333333,0.08333333333333333,0.15384615384615385,,15.172727272727274,,0.08333333333333333,,,,1.0,1.0,,,,,1.0,0.5,1.0,,1.0,,,,,1.0,,6.0,2.0,,1.0,1.0,,,,1.0,,,,4.0,,,,,,,,,,2.0,,,,,,,,0.5,0.5,0.5,,,,,,3.0,2.0,3.0,,,,,,,,,,,,,,,1.0,,,1.0,2.0,,,,,0.5,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,1610612740,2005,2004-05,False
133-136-2365-248-2682,1610612740,"David Wesley, P.J. Brown, Chris Andersen, George Lynch, Alex Garcia","Wesley, Brown, Andersen, Lynch, Garcia",133-136-2365-248-2682,NOH,480.0,3,8.0,-6.0,18.0,16.0,5.0,7.0,2.0,34.0,1.0,3.0,1.0,1.0,1.0,,1.0,6.0,1.0,,2.0,10.0,3.0,6.0,13.0,19.0,1.0,,,1.0,1.0,,6.0,2.0,1.0,1.0,1.0,2.0,,,5.0,1.0,5.0,7.0,2.0,9.0,,,,,1.0,4.0,,4.0,6.0,6.0,2.0,13.0,6.0,5.0,0.5,0.5,0.2,1.0,0.2692307692307692,1.0,0.40625,,1.0,0.23076923076923078,0.1,,0.8333333333333334,0.125,0.75,0.2,,1.0,,1.0,1.0,,102.0,14.5,13.6875,14.0,12.625,0.23076923076923078,0.3333333333333333,0.5,,0.07692307692307693,,,,0.46153846153846156,0.07692307692307693,0.5,1.0,1.0,,0.46153846153846156,0.49604230769230767,0.56685,0.7184,0.13333333333333333,0.16666666666666666,,0.46153846153846156,11.85,24.46666666666667,0.2777777777777778,4.0,1.0,,3.0,3.0,,2.0,,1.0,1.0,0.3333333333333333,0.75,1.0,,2.0,1.0,,,,1.0,2.0,,1.0,,,0.5,,0.15384615384615385,,0.5,,,1.0,1.0,,1.0,,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.5,0.5,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,2.0,0.5,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612740,2005,2004-05,False
133-136-2365-248-353,1610612740,"David Wesley, P.J. Brown, Chris Andersen, George Lynch, Darrell Armstrong","Wesley, Brown, Andersen, Lynch, Armstrong",133-136-2365-248-353,NOH,205.0,1,3.0,2.0,7.0,6.0,,,,13.0,3.0,3.0,,,,1.0,1.0,3.0,,,5.0,7.0,,,10.0,8.0,,,,,,,,6.0,,,3.0,3.0,2.0,,6.0,,1.0,1.0,,1.0,,2.0,1.0,,,,,1.0,1.0,,,10.0,,,0.6,0.6,0.7142857142857143,,0.7142857142857143,,0.7142857142857143,,,,,,1.0,,1.0,,,,,1.0,,,91.31707317073172,14.857142857142858,16.833333333333332,14.857142857142858,16.833333333333332,0.42857142857142855,1.0,1.0,0.6666666666666666,0.14285714285714285,1.0,1.0,,0.42857142857142855,,,,,,0.42857142857142855,0.4899714285714286,,,,,,,8.485714285714286,,,,,1.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2005,2004-05,False
133-136-2365-2561-353,1610612740,"David Wesley, P.J. Brown, Chris Andersen, David West, Darrell Armstrong","Wesley, Brown, Andersen, West, Armstrong",133-136-2365-2561-353,NOH,152.0,1,3.0,7.0,4.0,4.0,4.0,,3.0,8.0,2.0,3.0,1.0,2.0,3.0,,,4.0,,,2.0,7.0,,3.0,7.0,,3.0,3.0,5.0,2.0,7.0,,7.0,,,,,,,,,4.0,2.0,3.0,4.0,7.0,,1.0,1.0,,,,,,,3.0,1.0,2.0,7.0,4.0,,,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.4375,0.625,0.4375,,,,1.0,0.8,1.0,0.8,1.0,,0.75,1.0,1.0,,75.78947368421053,20.75,17.25,16.25,12.75,0.42857142857142855,0.6666666666666666,0.6666666666666666,,,,,,0.5714285714285714,,0.3333333333333333,0.42857142857142855,0.6666666666666666,,0.42857142857142855,0.505,0.4579,0.505,0.14285714285714285,0.14285714285714285,0.7142857142857143,1.0,10.62857142857143,,1.0,3.0,,,,,,,,1.0,,,,,1.0,,,,,1.0,,4.0,2.0,,0.3333333333333333,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612740,2005,2004-05,False
133-136-2365-2682-2782,1610612740,"David Wesley, P.J. Brown, Chris Andersen, Alex Garcia, Matt Freije","Wesley, Brown, Andersen, Garcia, Freije",133-136-2365-2682-2782,NOH,32.0,1,1.0,,1.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,1.0,1.0,,,2.0,2.0,,,,,,,,2.0,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,90.0,17.0,15.0,17.0,15.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,0.5733,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2005,2004-05,False
133-136-2365-2782-353,1610612740,"David Wesley, P.J. Brown, Chris Andersen, Matt Freije, Darrell Armstrong","Wesley, Brown, Andersen, Freije, Armstrong",133-136-2365-2782-353,NOH,74.0,1,1.0,,2.0,2.0,,,,4.0,,,,,,1.0,1.0,,,,1.0,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,2.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,77.83783783783784,21.5,15.5,21.5,15.0,,,,,1.0,1.0,1.0,,,,,,,,,0.3723,,,,,,,8.2,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2005,2004-05,False
133-136-2365-353-915,1610612740,"David Wesley, P.J. Brown, Chris Andersen, Darrell Armstrong, Rodney Rogers","Wesley, Brown, Andersen, Armstrong, Rogers",133-136-2365-353-915,NOH,496.0,3,8.0,-1.0,14.0,14.0,1.0,4.0,3.0,28.0,1.0,2.0,,,,,,9.0,2.0,,3.0,11.0,2.0,2.0,11.0,12.0,,1.0,1.0,,,,1.0,4.0,2.0,,2.0,3.0,1.0,,7.0,4.0,7.0,7.0,4.0,11.0,,,,,2.0,3.0,1.0,2.0,5.0,4.0,1.0,10.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.2727272727272727,,0.34615384615384615,,0.36666666666666664,0.25,0.5,0.15384615384615385,,,0.7,0.5,0.6363636363636364,0.4444444444444444,,,0.5714285714285714,0.6666666666666666,0.8333333333333334,,81.29032258064515,19.071428571428573,16.357142857142858,16.5,15.142857142857142,0.15384615384615385,0.5,0.5,1.0,,,,,0.6923076923076923,0.15384615384615385,,,,,0.3076923076923077,0.44014615384615385,0.585,,0.07142857142857142,0.08333333333333333,0.09090909090909091,0.09090909090909091,16.527272727272727,24.55,0.07142857142857142,1.0,,,1.0,1.0,,,,1.0,,,0.3333333333333333,,,,,,1.0,,1.0,2.0,,,,,,,,,,1.0,,2.0,1.0,,1.0,,3.0,,1.0,1.0,1.0,1.0,,1.0,0.5,,0.5,,,0.2222222222222222,0.2222222222222222,0.5,0.5,0.5,1.0,,0.5,2.0,2.0,2.0,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,1610612740,2005,2004-05,False
133-136-2424-2454-248,1610612740,"David Wesley, P.J. Brown, Dan Dickau, Junior Harrington, George Lynch","Wesley, Brown, Dickau, Harrington, Lynch",133-136-2424-2454-248,NOH,172.0,2,3.0,1.0,6.0,6.0,6.0,6.0,,12.0,1.0,1.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,3.0,1.0,2.0,7.0,6.0,,,,1.0,3.0,1.0,7.0,,1.0,,,1.0,,,3.0,,2.0,2.0,,2.0,,,,,1.0,1.0,,,2.0,2.0,1.0,7.0,7.0,6.0,,,0.3333333333333333,0.3333333333333333,0.625,0.625,0.7,,0.7,0.25,,,1.0,,1.0,,,,,1.0,1.0,,100.46511627906976,18.833333333333332,9.833333333333334,18.833333333333332,9.833333333333334,0.25,1.0,1.0,,,,,,0.5,0.25,,0.25,1.0,0.25,0.5,0.4296375,,0.4296375,0.2,0.25,,1.0,14.133333333333333,24.3,1.0,2.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2005,2004-05,False
133-136-2424-2454-2782,1610612740,"David Wesley, P.J. Brown, Dan Dickau, Junior Harrington, Matt Freije","Wesley, Brown, Dickau, Harrington, Freije",133-136-2424-2454-2782,NOH,69.0,1,1.0,-2.0,3.0,2.0,,,1.0,5.0,,,,,,,,3.0,,,,3.0,,,,2.0,1.0,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,,,,104.34782608695653,16.666666666666668,9.5,16.666666666666668,9.5,,,,,,,,,1.0,,,,,,,0.3986,0.4287,,,,,,16.533333333333335,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2005,2004-05,False
