EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Blocked2s,BlockedLongMidRange,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeAssists,BadPassTurnovers,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,DefShortMidRangeReboundPct,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceOffPoss,Corner3FGM,Corner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFtPoints,PtsUnassisted3s,Fg2aBlocked,Corner3Assists,OffTwoPtRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,NonShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,DefThreePtRebounds,BlockedShortMidRange,RecoveredBlocks,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,BadPassSteals,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,OffThreePtRebounds,SelfOReb,SecondChanceFg2Pct,LongMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceFtPoints,Fg3aBlocked,FTOffRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,Technical Free Throw Trips,BlockedAtRim,3SecondViolations,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,SecondChanceArc3PctAssisted,HeaveAttempts,DefensiveGoaltends,Blocked3s,BlockedArc3,Travels,Defensive 3 Seconds Violations,Corner3PctBlocked,ThreePtShootingFoulsDrawn,BlockedCorner3,OffensiveGoaltends,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Clear Path Fouls,team_id,year,season,team_vs
133-136-1724-2048-248,1610612740,"David Wesley, P.J. Brown, Bryce Drew, Jamaal Magloire, George Lynch","Wesley, Brown, Drew, Magloire, Lynch",133-136-1724-2048-248,NOH,11.0,1,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9090909090909,,11.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2003,2002-03,True
133-136-1724-2048-469,1610612740,"David Wesley, P.J. Brown, Bryce Drew, Jamaal Magloire, Jamal Mashburn","Wesley, Brown, Drew, Magloire, Mashburn",133-136-1724-2048-469,NOH,287.0,2,5.0,8.0,10.0,9.0,,3.0,19.0,3.0,4.0,,,1.0,1.0,2.0,4.0,,,,,6.0,9.0,,1.0,14.0,6.0,,,,,,4.0,8.0,,,,2.0,,2.0,,1.0,1.0,4.0,5.0,1.0,7.0,8.0,,,1.0,,1.0,,1.0,1.0,,,,,11.0,,,,0.3333333333333333,0.4,,,,,0.6666666666666666,,0.6,,0.6363636363636364,,0.1,1.0,1.0,0.8333333333333334,0.8571428571428571,0.75,95.33101045296168,13.6,16.77777777777778,13.6,16.0,0.4,0.75,1.0,0.3333333333333333,0.1,1.0,1.0,0.4,0.5,0.5,0.5,,,,,,,,,0.5,,0.49360499999999996,,,8.755555555555555,24.3,,,1.0,3.0,1.0,2.0,1.0,,0.18181818181818182,0.2,1.0,,1.0,,,2.0,,,3.0,,,1.0,,,1.0,,,,,1.0,1.5,0.1111111111111111,0.25,,0.25,,0.1,,,,,,,0.21428571428571427,1.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2003,2002-03,True
133-136-1724-248-922,1610612740,"David Wesley, P.J. Brown, Bryce Drew, George Lynch, Elden Campbell","Wesley, Brown, Drew, Lynch, Campbell",133-136-1724-248-922,NOH,335.0,3,6.0,-7.0,14.0,11.0,9.0,8.0,25.0,,2.0,,2.0,1.0,4.0,,2.0,1.0,2.0,,1.0,1.0,8.0,1.0,3.0,5.0,12.0,1.0,7.0,,1.0,2.0,2.0,,3.0,2.0,1.0,1.0,1.0,2.0,1.0,,,5.0,4.0,,4.0,6.0,2.0,1.0,2.0,,4.0,3.0,,2.0,,1.0,,1.0,3.0,2.0,9.0,1.0,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.125,0.14285714285714285,0.22727272727272727,0.125,0.22727272727272727,0.125,0.2727272727272727,0.5,,0.6666666666666666,0.6666666666666666,0.6666666666666666,107.46268656716418,12.857142857142858,14.090909090909092,10.785714285714286,13.181818181818182,0.18181818181818182,,,,0.36363636363636365,0.25,0.25,0.18181818181818182,,,,0.18181818181818182,0.5,0.5,1.0,0.25,,0.125,,0.45454545454545453,0.5,0.47361363636363635,0.47151875,0.4,10.6125,24.03333333333333,0.6428571428571429,1.0,2.0,,,,1.0,1.0,,,2.0,,1.0,,,,,,2.0,,,1.0,,2.0,2.0,2.0,2.0,,,0.5,0.5,0.125,0.5,0.2857142857142857,0.25,,0.09090909090909091,,,,,,0.30565,0.4,,,1.0,,0.5,,1.0,1.0,,,1.0,2.0,,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,1610612740,2003,2002-03,True
133-136-1724-469-922,1610612740,"David Wesley, P.J. Brown, Bryce Drew, Jamal Mashburn, Elden Campbell","Wesley, Brown, Drew, Mashburn, Campbell",133-136-1724-469-922,NOH,279.0,1,5.0,1.0,7.0,8.0,7.0,3.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,1.0,,1.0,5.0,5.0,,1.0,11.0,10.0,5.0,5.0,,1.0,11.0,6.0,4.0,,1.0,,3.0,,3.0,,,2.0,6.0,2.0,,3.0,3.0,,,1.0,,1.0,1.0,,1.0,,,,,11.0,11.0,7.0,,0.6,0.6,,,,,1.0,1.0,0.8333333333333334,0.8333333333333334,0.7857142857142857,0.7857142857142857,0.16666666666666666,1.0,,0.5,0.6,,77.41935483870967,16.0,20.875,16.0,19.625,0.16666666666666666,1.0,1.0,,0.16666666666666666,1.0,1.0,0.5,1.0,1.0,0.6666666666666666,0.16666666666666666,,,,0.16666666666666666,1.0,0.16666666666666666,,0.3333333333333333,,0.45564,0.45564,1.0,15.440000000000001,37.3,1.0,1.0,1.0,2.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2003,2002-03,True
133-136-1884-2040-2042,1610612740,"David Wesley, P.J. Brown, Baron Davis, Jerome Moiso, Courtney Alexander","Wesley, Brown, Davis, Moiso, Alexander",133-136-1884-2040-2042,NOH,116.0,1,2.0,3.0,4.0,4.0,,,8.0,,,,,,,2.0,4.0,,,,,2.0,4.0,,,4.0,1.0,,,,,,2.0,2.0,,,,1.0,,1.0,,,1.0,2.0,2.0,,2.0,2.0,,,,,,,1.0,1.0,,,,,4.0,,,,0.5,0.5,,,,,0.5,,0.5,,0.5,,,,,0.6666666666666666,0.6666666666666666,1.0,99.3103448275862,13.5,15.5,13.5,15.5,,,,,,,,1.0,0.5,0.5,0.5,,,,,,,,,,,0.413225,,,20.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2003,2002-03,True
133-136-1884-2040-469,1610612740,"David Wesley, P.J. Brown, Baron Davis, Jerome Moiso, Jamal Mashburn","Wesley, Brown, Davis, Moiso, Mashburn",133-136-1884-2040-469,NOH,229.0,1,4.0,4.0,7.0,6.0,,,13.0,2.0,2.0,,,,,1.0,2.0,,,,,3.0,4.0,,,10.0,6.0,,,,,,,6.0,,,,,,,,,,,3.0,,3.0,4.0,,,2.0,2.0,2.0,,,2.0,1.0,1.0,,1.0,8.0,,,,,,,,,,0.75,,0.75,,0.8333333333333334,,,1.0,,0.75,0.75,1.0,81.7467248908297,14.571428571428571,21.166666666666668,14.571428571428571,20.833333333333332,0.5,1.0,1.0,,,,,0.5,0.5,0.5,,,,,,,,,,0.5,,0.46115,,,8.1,,,,,5.0,1.0,3.0,0.5,,0.5,0.5,1.0,,,,,4.0,,,2.0,,,,,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,0.5509,0.2,,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,2.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612740,2003,2002-03,True
133-136-1884-2042-2048,1610612740,"David Wesley, P.J. Brown, Baron Davis, Courtney Alexander, Jamaal Magloire","Wesley, Brown, Davis, Alexander, Magloire",133-136-1884-2042-2048,NOH,377.0,1,6.0,-13.0,10.0,11.0,,7.0,21.0,2.0,5.0,,,,,1.0,3.0,,,,,3.0,8.0,,,6.0,19.0,,,,,,2.0,4.0,,,,1.0,,1.0,,1.0,,2.0,2.0,1.0,3.0,4.0,,,2.0,,3.0,,3.0,5.0,,,,,4.0,,,1.0,0.3333333333333333,0.3333333333333333,,,,,0.375,,0.375,,0.375,,,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,,80.21220159151194,18.8,17.181818181818183,18.4,17.0,0.625,0.4,0.5,0.5,,,,0.375,0.3333333333333333,0.3333333333333333,,,,,,,,,,0.625,,0.4743875,,,7.25,,,,2.0,1.0,,,,,,,1.0,,,,,,,,2.0,,,1.0,,1.0,1.0,,1.0,,,1.0,1.0,0.125,0.2,0.2,0.2,,,,,,,,0.4145,0.3333333333333333,,,,,1.0,,,,,,1.0,1.0,,,1.0,1.0,,,0.3333333333333333,,,,0.25,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612740,2003,2002-03,True
133-136-1884-2042-469,1610612740,"David Wesley, P.J. Brown, Baron Davis, Courtney Alexander, Jamal Mashburn","Wesley, Brown, Davis, Alexander, Mashburn",133-136-1884-2042-469,NOH,1429.0,9,24.0,11.0,41.0,48.0,11.0,17.0,89.0,9.0,15.0,2.0,2.0,6.0,13.0,2.0,4.0,,3.0,,,17.0,32.0,1.0,4.0,45.0,34.0,5.0,9.0,,,15.0,18.0,16.0,,3.0,,9.0,,9.0,,4.0,2.0,18.0,14.0,,19.0,29.0,4.0,2.0,3.0,2.0,8.0,1.0,5.0,17.0,,,,,38.0,15.0,11.0,3.0,0.5294117647058824,0.6,,0.25,,0.25,0.53125,0.5555555555555556,0.5138888888888888,0.5555555555555556,0.5357142857142857,0.5769230769230769,0.1111111111111111,0.375,,0.8235294117647058,0.76,0.7272727272727273,89.6850944716585,15.829268292682928,16.25,14.853658536585366,15.541666666666666,0.4166666666666667,0.6,0.6428571428571429,0.4444444444444444,0.3611111111111111,0.46153846153846156,0.46153846153846156,0.1111111111111111,0.5,0.5,1.0,0.08333333333333333,,,,0.2222222222222222,1.0,,,0.5277777777777778,,0.47759861111111107,0.43806666666666666,0.3333333333333333,6.0875,25.175,0.2682926829268293,3.0,1.0,12.0,,3.0,1.0,0.5,0.07692307692307693,0.08571428571428572,8.0,1.0,1.0,,,8.0,,,7.0,5.0,3.0,1.0,,10.0,10.0,3.0,5.0,3.0,,0.375,0.3888888888888889,0.03125,0.06666666666666667,0.6666666666666666,0.5555555555555556,0.5,0.027777777777777776,1.0,1.0,,,,0.475425,0.15555555555555556,5.0,,,0.625,1.0,0.625,,2.0,1.0,5.0,3.0,8.0,4.0,,3.0,0.375,,,0.8333333333333334,,,,0.17647058823529413,0.625,0.2,,,,,,,,,,,1.0,,,,1.0,2.0,,,,,,,,0.5714285714285714,,,,,,,,,,,,,,,1610612740,2003,2002-03,True
133-136-1884-2048-248,1610612740,"David Wesley, P.J. Brown, Baron Davis, Jamaal Magloire, George Lynch","Wesley, Brown, Davis, Magloire, Lynch",133-136-1884-2048-248,NOH,258.0,4,4.0,6.0,10.0,8.0,8.0,3.0,18.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,,,,,4.0,8.0,,1.0,12.0,6.0,4.0,8.0,,1.0,11.0,2.0,6.0,,,,1.0,,1.0,,1.0,,2.0,2.0,,3.0,7.0,1.0,,2.0,2.0,2.0,1.0,,2.0,,,,,11.0,11.0,8.0,1.0,0.25,0.25,,,,,0.5,0.5,0.4444444444444444,0.4444444444444444,0.5,0.5,0.1111111111111111,1.0,,1.0,1.0,,100.46511627906978,13.3,15.625,11.7,15.625,0.2222222222222222,0.5,0.5,1.0,0.4444444444444444,0.5,0.5,0.2222222222222222,0.5,0.5,,,,,,0.2222222222222222,0.5,,,0.3333333333333333,,0.43875555555555557,0.43875555555555557,0.9166666666666666,10.0625,23.2,0.8,,,6.0,,3.0,1.0,,0.25,0.2727272727272727,3.0,,1.0,,,4.0,,1.0,1.0,3.0,,,,2.0,4.0,,,,,,0.125,,,0.6666666666666666,0.75,1.0,0.1111111111111111,,,,,,0.40853333333333336,0.08333333333333333,1.0,,,1.0,1.0,1.0,,1.0,,1.0,,2.0,,1.0,1.0,,,1.0,,,1.0,,0.25,0.3333333333333333,,,,1.0,,1.0,0.3333333333333333,,,0.1111111111111111,,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1610612740,2003,2002-03,True
133-136-1884-2048-278,1610612740,"David Wesley, P.J. Brown, Baron Davis, Jamaal Magloire, Stacey Augmon","Wesley, Brown, Davis, Magloire, Augmon",133-136-1884-2048-278,NOH,1354.0,4,23.0,-25.0,41.0,43.0,33.0,18.0,84.0,1.0,9.0,1.0,8.0,3.0,10.0,2.0,7.0,2.0,5.0,1.0,3.0,6.0,26.0,3.0,7.0,25.0,50.0,4.0,21.0,2.0,5.0,17.0,,12.0,9.0,5.0,2.0,,3.0,3.0,2.0,,,9.0,13.0,3.0,19.0,25.0,1.0,1.0,6.0,3.0,9.0,8.0,6.0,11.0,,1.0,,1.0,20.0,17.0,33.0,,,,1.0,0.42857142857142855,0.4,0.42857142857142855,0.23076923076923078,0.19047619047619047,0.3181818181818182,0.2692307692307692,0.33783783783783783,0.29310344827586204,0.21212121212121213,0.6666666666666666,1.0,0.7647058823529411,0.7272727272727273,1.0,89.33530280649926,16.853658536585368,15.418604651162791,15.902439024390244,14.488372093023257,0.2727272727272727,0.1111111111111111,0.2,,0.30303030303030304,0.3,0.3333333333333333,0.21212121212121213,0.2857142857142857,0.2857142857142857,,0.15151515151515152,0.4,0.4,1.0,0.3076923076923077,0.125,0.11538461538461539,0.3333333333333333,0.48484848484848486,0.4,0.4924318181818182,0.4973673076923077,0.68,7.93076923076923,24.185714285714287,0.8048780487804879,,3.0,8.0,,2.0,0.75,,0.05714285714285714,0.07142857142857142,7.0,1.0,2.0,,1.0,4.0,1.0,2.0,5.0,3.0,,5.0,1.0,4.0,6.0,2.0,3.0,2.0,0.5,0.4166666666666667,0.4166666666666667,0.19230769230769232,0.4444444444444444,0.2,0.25,0.2,0.06060606060606061,0.5,0.5,1.0,0.16666666666666666,,0.553975,0.2,3.0,,,0.6,0.5714285714285714,0.6666666666666666,,,,3.0,1.0,4.0,,2.0,,0.25,,0.5,,0.3333333333333333,1.0,0.5,,0.5,,,1.0,1.0,1.0,2.0,0.16666666666666666,1.0,1.0,0.07692307692307693,0.5,,,,,,1.0,,1.0,,,0.1,,,0.42857142857142855,,,1.0,,,,,,,,,,,,1610612740,2003,2002-03,True
133-136-1884-2048-469,1610612740,"David Wesley, P.J. Brown, Baron Davis, Jamaal Magloire, Jamal Mashburn","Wesley, Brown, Davis, Magloire, Mashburn",133-136-1884-2048-469,NOH,43967.0,42,733.0,-106.0,1371.0,1381.0,213.0,279.0,2752.0,222.0,389.0,34.0,63.0,107.0,268.0,160.0,396.0,37.0,107.0,11.0,25.0,489.0,1053.0,57.0,157.0,1375.0,1481.0,68.0,137.0,14.0,35.0,236.0,532.0,446.0,156.0,106.0,37.0,266.0,52.0,318.0,32.0,122.0,101.0,688.0,364.0,29.0,487.0,668.0,107.0,40.0,117.0,39.0,223.0,31.0,140.0,303.0,22.0,92.0,7.0,93.0,1194.0,236.0,213.0,29.0,0.5439672801635992,0.579520697167756,0.9122807017543859,0.3630573248407643,0.4,0.36538461538461536,0.46438746438746437,0.49635036496350365,0.47479338842975205,0.5174418604651163,0.5100896860986547,0.562200956937799,0.12975206611570247,0.5246636771300448,0.8285714285714286,0.6678899082568808,0.6785185185185185,0.7135922330097088,90.1330543362067,16.228300510576222,15.726285300506879,15.541210795040117,14.81969587255612,0.32148760330578513,0.570694087403599,0.6397694524495677,0.5495495495495496,0.22148760330578512,0.39925373134328357,0.428,0.32727272727272727,0.40404040404040403,0.4071246819338422,0.63125,0.0884297520661157,0.34579439252336447,0.3490566037735849,0.8648648648648649,0.36627906976744184,0.5396825396825397,0.14534883720930233,0.44,0.4512396694214876,0.3490566037735849,0.48199255583126555,0.48644970930232556,0.17163636363636364,9.05954415954416,24.554777070063693,0.15536105032822758,43.0,78.0,301.0,32.0,131.0,0.6341463414634146,0.40186915887850466,0.10076335877862595,0.11371527777777778,146.0,20.0,50.0,7.0,15.0,226.0,8.0,19.0,181.0,58.0,15.0,63.0,20.0,162.0,181.0,23.0,106.0,28.0,0.42105263157894735,0.5174825174825175,0.5521472392638037,0.05982905982905983,0.10796915167095116,0.2887700534759358,0.2709284627092846,0.24358974358974358,0.04132231404958678,0.4,0.4,1.0,0.1048951048951049,0.4666666666666667,0.5059579545454546,0.13163636363636363,94.0,24.0,58.0,0.7230769230769231,0.6457142857142857,0.7157894736842105,0.6236559139784946,67.0,38.0,68.0,62.0,124.0,60.0,16.0,16.0,0.5,0.007575757575757576,0.16666666666666666,0.3592814371257485,0.10606060606060606,0.3,0.7428571428571429,0.02689075630252101,0.4755244755244755,0.5588235294117647,0.18421052631578946,1.0,4.0,3.0,10.0,0.027972027972027972,0.25,1.0,0.05813953488372093,0.3,33.0,1.0,3.0,13.0,14.0,31.0,13.0,61.0,3.0,0.006369426751592357,0.06716417910447761,0.009345794392523364,0.1,0.28125,1.0,1.0,4.0,1.0,,16.0,4.0,,1.0,1.0,1.0,0.006329113924050633,,,1610612740,2003,2002-03,True
133-136-1884-248-469,1610612740,"David Wesley, P.J. Brown, Baron Davis, George Lynch, Jamal Mashburn","Wesley, Brown, Davis, Lynch, Mashburn",133-136-1884-248-469,NOH,716.0,4,12.0,-2.0,22.0,21.0,13.0,11.0,43.0,6.0,11.0,4.0,6.0,2.0,2.0,1.0,4.0,,2.0,,2.0,9.0,17.0,1.0,3.0,26.0,28.0,4.0,7.0,1.0,3.0,14.0,4.0,14.0,3.0,2.0,,2.0,1.0,3.0,,1.0,,7.0,3.0,,4.0,8.0,1.0,1.0,3.0,2.0,4.0,3.0,2.0,8.0,1.0,3.0,,3.0,20.0,14.0,13.0,3.0,0.2222222222222222,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5294117647058824,0.5714285714285714,0.525,0.55,0.6190476190476191,0.6363636363636364,0.15,0.75,,0.3333333333333333,0.3333333333333333,0.25,86.4804469273743,14.181818181818182,19.238095238095237,14.090909090909092,16.047619047619047,0.55,0.5454545454545454,0.6666666666666666,0.16666666666666666,0.1,1.0,1.0,0.2,0.25,0.25,,0.1,,,,0.6,0.6666666666666666,0.2,,0.7,,0.5101424999999999,0.535515,0.5384615384615384,5.264705882352941,24.53333333333333,0.5909090909090909,1.0,1.0,5.0,3.0,3.0,1.0,0.5,0.15,0.17647058823529413,3.0,1.0,1.0,,,5.0,,,6.0,3.0,,2.0,1.0,3.0,4.0,,1.0,1.0,,0.75,0.75,0.11764705882352941,0.18181818181818182,0.375,0.4,0.3333333333333333,0.05,1.0,1.0,1.0,,,0.62985,0.23076923076923078,1.0,,1.0,0.3333333333333333,0.25,,0.3333333333333333,,3.0,4.0,3.0,4.0,6.0,1.0,1.0,0.75,,0.5,0.4,0.5,,1.0,0.14285714285714285,1.0,0.75,,,,1.0,1.0,,,,0.1,1.0,,1.0,,1.0,,,,3.0,,0.3333333333333333,,0.5,,,,,,,,,,,,,,,,,1610612740,2003,2002-03,True
133-136-1884-248-922,1610612740,"David Wesley, P.J. Brown, Baron Davis, George Lynch, Elden Campbell","Wesley, Brown, Davis, Lynch, Campbell",133-136-1884-248-922,NOH,157.0,1,3.0,-2.0,5.0,5.0,,3.0,10.0,,,,,,1.0,1.0,1.0,,1.0,,,1.0,2.0,,1.0,2.0,4.0,,,,,,2.0,,,1.0,,1.0,,1.0,,,1.0,2.0,2.0,,2.0,2.0,1.0,,2.0,,2.0,,1.0,2.0,,,,,2.0,,,,1.0,1.0,,,,,0.5,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,1.0,,0.6666666666666666,0.6666666666666666,,91.71974522292993,17.4,14.0,17.4,12.2,,,,,0.3333333333333333,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,,,0.3333333333333333,,0.40635,,,16.05,25.1,,,2.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2003,2002-03,True
133-136-1884-278-469,1610612740,"David Wesley, P.J. Brown, Baron Davis, Stacey Augmon, Jamal Mashburn","Wesley, Brown, Davis, Augmon, Mashburn",133-136-1884-278-469,NOH,494.0,4,8.0,-9.0,20.0,20.0,5.0,6.0,40.0,1.0,3.0,1.0,2.0,2.0,3.0,,2.0,1.0,4.0,,1.0,3.0,8.0,2.0,6.0,17.0,26.0,1.0,2.0,,2.0,2.0,2.0,4.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,,,5.0,3.0,3.0,6.0,6.0,1.0,1.0,1.0,,4.0,1.0,1.0,7.0,1.0,,,,17.0,2.0,5.0,5.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,,0.3333333333333333,0.375,0.5,0.42857142857142855,0.25,0.53125,0.25,0.42857142857142855,0.25,1.0,1.0,1.0,,116.59919028340082,13.0,11.7,13.0,11.7,0.21428571428571427,0.3333333333333333,0.5,,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.14285714285714285,,,,0.2857142857142857,0.25,0.25,1.0,0.5,0.5,0.25,,0.6428571428571429,0.25,0.43512500000000004,0.4687625,0.11764705882352941,7.5375,25.400000000000002,0.25,1.0,1.0,5.0,1.0,3.0,1.0,0.5,0.1875,0.3,,1.0,2.0,,,5.0,,,,,3.0,1.0,,,,2.0,3.0,,,,,0.125,0.3333333333333333,,,,0.14285714285714285,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.25,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612740,2003,2002-03,True
133-136-1884-278-922,1610612740,"David Wesley, P.J. Brown, Baron Davis, Stacey Augmon, Elden Campbell","Wesley, Brown, Davis, Augmon, Campbell",133-136-1884-278-922,NOH,72.0,1,1.0,2.0,2.0,2.0,,,4.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,2.0,,,,,1.0,,1.0,,1.0,,2.0,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,2.0,,,,1.0,1.0,,,,,1.0,,1.0,,1.0,,,1.0,,0.5,0.3333333333333333,0.5,80.0,5.5,30.5,5.5,26.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,0.7806,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2003,2002-03,True
