EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,FG3A,NonHeaveArc3FGA,LiveBallTurnovers,BadPassTurnovers,Travels,Blocked2s,BlockedAtRim,Blocks,FG3APct,LiveBallTurnoverPct,Arc3Frequency,Avg3ptShotDistance,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,Arc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyAtRimFGM,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,HeaveAttempts,AtRimAssists,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,BlocksRecoveredPct,AtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,2pt And 1 Free Throw Trips,BlockedShortMidRange,Corner3FGA,Corner3Frequency,LostBallSteals,SecondChanceTurnovers,Loose Ball Fouls,Technical Free Throw Trips,BlockedLongMidRange,DefensiveGoaltends,ShortMidRangePctBlocked,Defensive 3 Seconds Violations,OffCorner3ReboundPct,LostBallOutOfBoundsTurnovers,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,SelfOReb,SelfORebPct,SecondChanceArc3Frequency,PenaltyCorner3Frequency,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,3SecondViolations,LongMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Arc3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,Clear Path Fouls,team_id,year,season,team_vs
1501-193-2072-389-951,1610612749,"Tim Thomas, Anthony Mason, Michael Redd, Toni Kukoc, Ray Allen","Thomas, Mason, Redd, Kukoc, Allen",1501-193-2072-389-951,MIL,197.0,2,3.0,11.0,6.0,6.0,,,,12.0,,,2.0,2.0,1.0,3.0,3.0,,12.0,1.0,,,,,,4.0,2.0,2.0,4.0,1.0,10.0,,1.0,4.0,5.0,,5.0,1.0,1.0,,1.0,1.0,,,,12.0,,,0.6666666666666666,0.6666666666666666,1.0,1.2,1.2,,,1.0,,1.0,1.0,,,1.0,1.0,87.71573604060914,12.666666666666666,20.166666666666668,12.666666666666666,20.166666666666668,,0.4,1.0,1.0,0.5,0.2,,0.4,0.44756999999999997,,,,14.466666666666667,,1.0,2.0,1.0,,,,,,,0.4,,0.2,25.4,,,,1.0,1.0,2.0,,,,6.0,,1.0,,2.0,1.0,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.2,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2003,2002-03,True
1501-193-2072-679-951,1610612749,"Tim Thomas, Anthony Mason, Michael Redd, Jason Caffey, Ray Allen","Thomas, Mason, Redd, Caffey, Allen",1501-193-2072-679-951,MIL,215.0,1,4.0,,6.0,6.0,6.0,,1.0,12.0,,,,2.0,1.0,,3.0,2.0,5.0,5.0,,,3.0,2.0,5.0,,,,1.0,,3.0,,1.0,2.0,3.0,,3.0,,1.0,1.0,,1.0,,2.0,,5.0,5.0,6.0,,,,0.375,0.5,,0.5,1.0,,1.0,1.0,,,,1.0,80.37209302325581,20.0,15.833333333333334,17.666666666666668,15.833333333333334,,0.5,,,,0.25,,0.25,0.3943875,0.3943875,,1.0,11.700000000000001,1.0,1.0,1.0,1.0,1.0,,,,,,0.25,1.0,0.25,27.6,,,,,1.0,1.0,,1.0,,3.0,,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,0.375,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,1.0,0.3853,0.2,0.25,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2003,2002-03,True
1501-193-208-2409-951,1610612749,"Tim Thomas, Anthony Mason, Sam Cassell, Marcus Haislip, Ray Allen","Thomas, Mason, Cassell, Haislip, Allen",1501-193-208-2409-951,MIL,224.0,2,4.0,5.0,7.0,6.0,4.0,1.0,1.0,13.0,4.0,2.0,1.0,2.0,1.0,3.0,7.0,2.0,11.0,6.0,,2.0,2.0,2.0,7.0,,6.0,,1.0,,3.0,2.0,,2.0,3.0,2.0,5.0,,,,1.0,1.0,,3.0,,9.0,7.0,4.0,,,0.42857142857142855,0.5625,0.6111111111111112,0.5,0.875,1.0,0.5,,1.0,0.5,0.5,1.0,,83.57142857142857,15.714285714285714,19.0,14.0,19.0,0.5,0.25,0.5,0.5,,0.125,0.6666666666666666,0.625,0.52533125,0.64125,0.18181818181818182,0.6363636363636364,5.985714285714286,0.5714285714285714,,1.0,,,,,,,,0.125,,,23.0,2.0,1.0,1.0,,,1.0,1.0,2.0,1.0,3.0,2.0,,1.0,1.0,,,,1.0,,,,,2.0,1.0,1.0,1.0,0.5,0.5,0.5,0.8333333333333334,0.14285714285714285,0.25,1.0,,,1.0,,,1.0,,0.5,0.6666666666666666,,,,,,,0.5,1.0,,0.46275,0.2222222222222222,0.25,1.0,,,1.0,1.0,,,,,,1.0,,,0.5,,,1.0,,1.0,0.125,,,,,,,,,,,1.0,,,,,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1610612749,2003,2002-03,True
1501-193-208-2429-56,1610612749,"Tim Thomas, Anthony Mason, Sam Cassell, Dan Gadzuric, Gary Payton","Thomas, Mason, Cassell, Gadzuric, Payton",1501-193-208-2429-56,MIL,2450.0,3,41.0,9.0,79.0,81.0,2.0,3.0,10.0,160.0,29.0,,5.0,12.0,24.0,34.0,65.0,8.0,94.0,85.0,4.0,12.0,1.0,,2.0,38.0,30.0,19.0,25.0,1.0,56.0,11.0,6.0,23.0,31.0,12.0,43.0,6.0,13.0,1.0,7.0,9.0,,10.0,,82.0,2.0,2.0,0.5588235294117647,0.59375,0.5230769230769231,0.581081081081081,0.6025641025641025,0.6,1.0,0.696969696969697,0.3548387096774194,1.0,0.7435897435897436,0.35294117647058826,0.3,0.8461538461538461,1.0,94.0408163265306,15.468354430379748,15.160493827160494,15.050632911392405,14.481481481481481,0.3918918918918919,0.16216216216216217,0.4166666666666667,0.4166666666666667,0.2,0.32432432432432434,,0.5135135135135135,0.5092182432432433,0.4479,0.1276595744680851,0.02127659574468085,8.864615384615385,0.02531645569620253,7.0,9.0,7.0,7.0,3.0,1.0,4.0,2.0,4.0,0.12162162162162163,0.5384615384615384,0.0945945945945946,24.422222222222224,19.0,3.0,6.0,10.0,5.0,6.0,4.0,8.0,1.0,18.0,4.0,5.0,,6.0,5.0,6.0,1.0,2.0,6.0,4.0,1.0,4.0,6.0,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,0.5,1.0,,,1.0,0.3333333333333333,0.42857142857142855,0.35714285714285715,0.5,0.7272727272727273,0.4444444444444444,1.0,0.6551724137931034,0.6551724137931034,0.4166666666666667,0.4166666666666667,0.6,0.7142857142857143,0.7142857142857143,1.0,0.75,0.5,0.7142857142857143,0.5329428571428572,0.07692307692307693,0.08695652173913043,,,,,,,,12.0,2.0,,,0.5,0.631578947368421,,,,2.0,2.0,2.0,0.02702702702702703,2.0,1.0,,,,,,,,1.0,,,,2.0,0.058823529411764705,,,1.0,1.0,0.5,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2003,2002-03,True
1501-193-208-2429-951,1610612749,"Tim Thomas, Anthony Mason, Sam Cassell, Dan Gadzuric, Ray Allen","Thomas, Mason, Cassell, Gadzuric, Allen",1501-193-208-2429-951,MIL,13462.0,21,224.0,26.0,439.0,432.0,34.0,8.0,46.0,871.0,125.0,11.0,34.0,89.0,114.0,164.0,328.0,78.0,478.0,452.0,10.0,64.0,22.0,10.0,37.0,198.0,130.0,99.0,120.0,18.0,261.0,42.0,34.0,123.0,161.0,54.0,215.0,31.0,56.0,6.0,32.0,79.0,8.0,96.0,5.0,414.0,37.0,34.0,0.6036585365853658,0.6428571428571429,0.5,0.5063291139240507,0.5422374429223744,0.6274509803921569,0.5967741935483871,0.7639751552795031,0.25766871165644173,0.8292682926829268,0.7772277227722773,0.25728155339805825,0.25,0.7413793103448276,0.8888888888888888,93.1689199227455,15.036446469248292,15.881944444444445,14.425968109339408,15.358796296296296,0.31645569620253167,0.22531645569620254,0.38202247191011235,0.4146341463414634,0.5294117647058824,0.28860759493670884,0.4583333333333333,0.4860759493670886,0.4910707594936709,0.48818125,0.13389121338912133,0.07740585774058577,8.747865853658537,0.0774487471526196,52.0,67.0,52.0,25.0,14.0,4.0,13.0,7.0,13.0,0.16962025316455695,0.44642857142857145,0.13164556962025317,25.200000000000003,81.0,16.0,24.0,49.0,17.0,24.0,18.0,35.0,12.0,63.0,20.0,17.0,22.0,21.0,16.0,28.0,11.0,4.0,41.0,26.0,6.0,11.0,45.0,0.875,0.3582089552238806,0.3582089552238806,0.5142857142857142,0.5454545454545454,0.6,0.5625,0.06707317073170732,0.096,0.8,0.2558139534883721,0.2727272727272727,0.25,0.2857142857142857,0.7419354838709677,0.7916666666666666,0.7142857142857143,0.648,0.7168141592920354,0.4298245614035088,0.44144144144144143,0.5714285714285714,0.3269230769230769,0.3269230769230769,0.9411764705882353,0.5333333333333333,0.6666666666666666,0.3269230769230769,0.5219932432432433,0.10392609699769054,0.12295081967213115,8.0,1.0,2.0,1.0,2.0,9.0,,53.0,8.0,1.0,0.5,0.6153846153846154,0.654320987654321,0.7272727272727273,0.08333333333333333,0.5,7.0,6.0,15.0,0.0379746835443038,15.0,1.0,6.0,3.0,,,0.07865168539325842,3.0,0.125,7.0,,8.0,10.0,8.0,0.043243243243243246,0.17777777777777778,,7.0,5.0,0.4666666666666667,0.4666666666666667,0.7142857142857143,0.3125,2.0,0.044444444444444446,,1.0,,,0.14285714285714285,1.0,0.02631578947368421,4.0,6.0,0.6,0.5,1.0,,,2.0,1.0,1.0,,,,1.0,,,,,,1610612749,2003,2002-03,True
1501-193-208-389-56,1610612749,"Tim Thomas, Anthony Mason, Sam Cassell, Toni Kukoc, Gary Payton","Thomas, Mason, Cassell, Kukoc, Payton",1501-193-208-389-56,MIL,608.0,6,10.0,-2.0,17.0,17.0,6.0,3.0,5.0,34.0,3.0,1.0,2.0,3.0,6.0,5.0,12.0,2.0,15.0,17.0,,5.0,2.0,2.0,9.0,4.0,6.0,2.0,3.0,1.0,7.0,3.0,1.0,6.0,7.0,4.0,11.0,4.0,5.0,2.0,2.0,5.0,1.0,2.0,,10.0,9.0,6.0,0.4,0.4,0.4166666666666667,0.40625,0.40625,0.8333333333333334,0.875,0.75,0.42857142857142855,1.0,0.7777777777777778,0.4,,,1.0,80.52631578947368,19.58823529411765,16.176470588235293,16.764705882352942,14.882352941176471,0.1875,0.1875,0.6666666666666666,0.6666666666666666,0.5,0.375,0.25,0.4375,0.477084375,0.5738875,0.3333333333333333,0.6,12.416666666666666,0.35294117647058826,3.0,4.0,3.0,1.0,1.0,,2.0,1.0,2.0,0.25,0.2,0.1875,24.725,2.0,,,1.0,1.0,1.0,1.0,2.0,2.0,3.0,,1.0,,1.0,1.0,,1.0,,2.0,1.0,1.0,,,1.0,0.25,0.25,0.5,1.0,0.8333333333333334,0.875,,,,0.3333333333333333,1.0,0.4,0.5,0.75,1.0,,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,0.4799333333333333,,,1.0,1.0,2.0,1.0,2.0,,,1.0,2.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5,,1.0,1.0,0.0625,1.0,2.0,,2.0,,,,,,1.0,,1.0,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1610612749,2003,2002-03,True
1501-193-208-389-679,1610612749,"Tim Thomas, Anthony Mason, Sam Cassell, Toni Kukoc, Jason Caffey","Thomas, Mason, Cassell, Kukoc, Caffey",1501-193-208-389-679,MIL,111.0,1,2.0,5.0,3.0,3.0,3.0,,1.0,6.0,2.0,2.0,,,1.0,1.0,3.0,,5.0,,,,3.0,,5.0,2.0,,1.0,2.0,,5.0,1.0,,2.0,2.0,2.0,4.0,,,,,1.0,,,,5.0,5.0,3.0,1.0,1.0,0.3333333333333333,0.5,0.5,,0.5,1.0,0.5,,1.0,0.6666666666666666,,1.0,,77.83783783783784,11.666666666666666,25.333333333333332,7.666666666666667,25.333333333333332,0.4,,,,,0.2,0.4,0.8,0.59392,0.59392,,1.0,5.033333333333333,1.0,2.0,2.0,2.0,,,,,,,0.4,,0.4,25.85,1.0,,1.0,,1.0,1.0,,1.0,1.0,3.0,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,0.5,0.5,,0.3333333333333333,,0.5,,,,1.0,,1.0,1.0,,1.0,,0.5,0.5,,,,0.5,0.5,1.0,0.5,,0.5,0.56835,,,1.0,1.0,2.0,1.0,2.0,,,1.0,,,0.5,,1.0,0.5,0.4,0.5,,,,,,,,,,,,,,,,1.0,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2003,2002-03,True
1501-193-208-389-911,1610612749,"Tim Thomas, Anthony Mason, Sam Cassell, Toni Kukoc, Ervin Johnson","Thomas, Mason, Cassell, Kukoc, Johnson",1501-193-208-389-911,MIL,121.0,1,2.0,2.0,4.0,3.0,4.0,,,7.0,2.0,2.0,,1.0,,1.0,3.0,,2.0,,,,3.0,,2.0,2.0,,1.0,1.0,,2.0,,,2.0,2.0,,2.0,,1.0,1.0,,1.0,,,,2.0,2.0,4.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,1.0,,,1.0,,,1.0,,83.30578512396694,16.5,18.333333333333332,16.5,18.333333333333332,0.6666666666666666,0.3333333333333333,,,,,0.6666666666666666,0.6666666666666666,0.3576333333333333,0.3576333333333333,,1.0,3.6,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,0.3333333333333333,,0.3333333333333333,,,,,,,,,1.0,,0.5,0.5,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2003,2002-03,True
1501-193-208-389-951,1610612749,"Tim Thomas, Anthony Mason, Sam Cassell, Toni Kukoc, Ray Allen","Thomas, Mason, Cassell, Kukoc, Allen",1501-193-208-389-951,MIL,3049.0,16,51.0,15.0,91.0,91.0,38.0,51.0,14.0,182.0,26.0,8.0,4.0,10.0,21.0,34.0,57.0,19.0,102.0,87.0,,14.0,20.0,11.0,43.0,34.0,34.0,17.0,19.0,2.0,40.0,9.0,11.0,21.0,37.0,15.0,52.0,5.0,15.0,9.0,11.0,28.0,2.0,32.0,6.0,88.0,43.0,38.0,0.5,0.53125,0.5964912280701754,0.51875,0.5368421052631579,0.6363636363636364,0.5657894736842105,0.7,0.391304347826087,0.4782608695652174,0.6037735849056604,0.36585365853658536,0.5,0.8888888888888888,0.5333333333333333,85.95605116431616,16.428571428571427,17.076923076923077,14.934065934065934,15.901098901098901,0.325,0.125,0.4,0.4,0.5,0.2625,0.27586206896551724,0.6125,0.475109375,0.4620706896551724,0.13725490196078433,0.4215686274509804,7.775438596491228,0.4175824175824176,19.0,23.0,19.0,10.0,4.0,1.0,3.0,3.0,3.0,0.2875,0.6666666666666666,0.2375,25.97391304347826,22.0,4.0,4.0,8.0,5.0,5.0,4.0,8.0,13.0,6.0,4.0,5.0,2.0,2.0,2.0,1.0,6.0,5.0,7.0,6.0,1.0,6.0,9.0,0.4,0.21739130434782608,0.21739130434782608,0.5,0.65,0.6363636363636364,0.5517241379310345,0.03508771929824561,0.07692307692307693,1.0,0.3333333333333333,0.6666666666666666,0.23076923076923078,0.42857142857142855,0.5555555555555556,0.6666666666666666,0.375,0.8461538461538461,0.9166666666666666,0.38095238095238093,0.38095238095238093,0.125,0.2631578947368421,0.2631578947368421,0.4,0.36363636363636365,1.0,0.2631578947368421,0.4328166666666667,0.11235955056179775,0.13846153846153847,7.0,2.0,7.0,2.0,9.0,9.0,,14.0,3.0,9.0,0.2222222222222222,1.0,0.6363636363636364,0.875,0.2413793103448276,0.2857142857142857,1.0,,4.0,0.05,1.0,4.0,3.0,,,,,1.0,,,2.0,2.0,3.0,2.0,0.05128205128205128,0.18181818181818182,0.06896551724137931,,,,,,0.5,1.0,0.09090909090909091,,,,,,,,2.0,2.0,0.6666666666666666,1.0,0.5,,,,,,,1.0,0.041666666666666664,,,,,,,1610612749,2003,2002-03,True
1501-193-208-56-911,1610612749,"Tim Thomas, Anthony Mason, Sam Cassell, Gary Payton, Ervin Johnson","Thomas, Mason, Cassell, Payton, Johnson",1501-193-208-56-911,MIL,496.0,4,8.0,13.0,19.0,19.0,4.0,4.0,2.0,38.0,3.0,1.0,2.0,3.0,5.0,6.0,11.0,4.0,25.0,12.0,1.0,1.0,2.0,3.0,5.0,10.0,2.0,5.0,8.0,2.0,19.0,2.0,2.0,8.0,10.0,3.0,13.0,1.0,2.0,,1.0,2.0,,6.0,1.0,24.0,5.0,4.0,0.8333333333333334,0.8333333333333334,0.5454545454545454,0.6176470588235294,0.625,0.16666666666666666,0.625,0.8888888888888888,0.4,1.0,0.9090909090909091,0.375,,0.6666666666666666,1.0,110.32258064516128,12.105263157894736,14.0,10.789473684210526,13.263157894736842,0.17647058823529413,0.17647058823529413,0.6666666666666666,1.0,1.0,0.29411764705882354,0.5,0.5294117647058824,0.4910323529411765,0.42175,0.04,0.2,10.6,0.21052631578947367,5.0,6.0,5.0,1.0,,1.0,1.0,1.0,1.0,0.35294117647058826,0.5,0.29411764705882354,24.766666666666666,2.0,,,2.0,3.0,3.0,,2.0,1.0,9.0,,3.0,2.0,3.0,3.0,1.0,1.0,,1.0,1.0,,1.0,2.0,1.0,0.5,0.5,,0.5,,0.5,0.18181818181818182,0.3333333333333333,,0.3333333333333333,1.0,0.3333333333333333,,1.0,1.0,,0.6666666666666666,1.0,0.4,0.4,0.5,0.6,0.6,1.0,,,0.6,0.35815,0.10526315789473684,0.15384615384615385,1.0,,,,,,,2.0,1.0,,,1.0,1.0,1.0,,,,,1.0,0.058823529411764705,,,1.0,,,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2003,2002-03,True
1501-193-208-679-951,1610612749,"Tim Thomas, Anthony Mason, Sam Cassell, Jason Caffey, Ray Allen","Thomas, Mason, Cassell, Caffey, Allen",1501-193-208-679-951,MIL,7813.0,19,130.0,12.0,245.0,246.0,23.0,39.0,31.0,491.0,62.0,6.0,24.0,59.0,62.0,90.0,183.0,36.0,261.0,249.0,5.0,32.0,15.0,4.0,19.0,96.0,84.0,48.0,61.0,13.0,135.0,27.0,13.0,68.0,89.0,33.0,122.0,9.0,23.0,4.0,27.0,50.0,2.0,54.0,1.0,229.0,19.0,23.0,0.5333333333333333,0.5783132530120482,0.4918032786885246,0.487012987012987,0.5079051383399209,0.5,0.475,0.7906976744186046,0.2903225806451613,0.65,0.7641509433962265,0.25396825396825395,0.391304347826087,0.782608695652174,0.7142857142857143,90.49532829898887,16.481632653061226,15.345528455284553,15.616326530612245,14.914634146341463,0.2683982683982684,0.2554112554112554,0.4067796610169492,0.4528301886792453,0.5416666666666666,0.2683982683982684,0.35294117647058826,0.47619047619047616,0.4817112554112554,0.4824323529411765,0.12260536398467432,0.07279693486590039,9.084699453551913,0.09387755102040816,35.0,48.0,35.0,14.0,7.0,1.0,10.0,8.0,10.0,0.2077922077922078,0.6086956521739131,0.15151515151515152,25.197916666666668,39.0,8.0,12.0,27.0,14.0,15.0,12.0,25.0,6.0,39.0,14.0,14.0,9.0,13.0,12.0,18.0,5.0,8.0,19.0,11.0,3.0,7.0,26.0,0.8666666666666667,0.3125,0.3125,0.48,0.4,0.48214285714285715,0.4411764705882353,0.04918032786885246,0.04838709677419355,0.8888888888888888,0.15151515151515152,0.37142857142857144,0.14285714285714285,0.14285714285714285,0.6666666666666666,0.8571428571428571,0.5,0.6290322580645161,0.6610169491525424,0.43548387096774194,0.43548387096774194,0.6666666666666666,0.4,0.4,0.8571428571428571,0.42857142857142855,0.6666666666666666,0.4,0.48086666666666666,0.10714285714285714,0.12745098039215685,3.0,1.0,2.0,1.0,2.0,6.0,,17.0,4.0,2.0,0.5,0.4,0.4358974358974359,0.5,0.11764705882352941,0.5,5.0,1.0,13.0,0.05627705627705628,8.0,2.0,3.0,4.0,1.0,1.0,0.1016949152542373,,0.16666666666666666,,,3.0,3.0,5.0,0.042735042735042736,0.10714285714285714,,1.0,1.0,0.07692307692307693,0.07692307692307693,1.0,,,,,1.0,,,0.1111111111111111,,,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,1.0,1.0,0.020833333333333332,,,,,,,1610612749,2003,2002-03,True
1501-193-208-911-951,1610612749,"Tim Thomas, Anthony Mason, Sam Cassell, Ervin Johnson, Ray Allen","Thomas, Mason, Cassell, Johnson, Allen",1501-193-208-911-951,MIL,6603.0,19,110.0,-20.0,205.0,209.0,45.0,36.0,26.0,414.0,50.0,15.0,18.0,51.0,48.0,59.0,149.0,42.0,202.0,222.0,10.0,23.0,28.0,20.0,57.0,56.0,62.0,28.0,39.0,5.0,89.0,30.0,21.0,63.0,87.0,36.0,123.0,16.0,26.0,5.0,9.0,35.0,3.0,71.0,8.0,179.0,57.0,45.0,0.4745762711864407,0.5,0.3959731543624161,0.42780748663101603,0.45454545454545453,0.3382352941176471,0.5833333333333334,0.8076923076923077,0.3333333333333333,0.7777777777777778,0.8,0.3157894736842105,0.43333333333333335,0.8235294117647058,0.7777777777777778,90.28623353021354,16.86341463414634,15.052631578947368,16.0,14.4688995215311,0.26737967914438504,0.2727272727272727,0.35294117647058826,0.3829787234042553,0.2777777777777778,0.25668449197860965,0.40540540540540543,0.47058823529411764,0.4813572192513369,0.5195040540540541,0.11386138613861387,0.28217821782178215,9.208053691275168,0.21951219512195122,26.0,38.0,26.0,10.0,5.0,1.0,10.0,6.0,10.0,0.20320855614973263,0.38461538461538464,0.13903743315508021,24.55526315789474,20.0,5.0,12.0,21.0,10.0,14.0,5.0,20.0,14.0,33.0,6.0,10.0,10.0,11.0,7.0,12.0,6.0,3.0,13.0,5.0,8.0,5.0,29.0,0.7857142857142857,0.3684210526315789,0.3684210526315789,0.25,0.5,0.26,0.5,0.06711409395973154,0.12,1.0,0.25,0.2727272727272727,0.2962962962962963,0.25,0.6818181818181818,0.9090909090909091,0.7777777777777778,0.4,0.45454545454545453,0.4375,0.4375,0.5714285714285714,0.38461538461538464,0.38461538461538464,0.7,0.48,0.4166666666666667,0.38461538461538464,0.5050874999999999,0.13679245283018868,0.16666666666666666,8.0,1.0,4.0,3.0,9.0,9.0,,11.0,8.0,5.0,0.3333333333333333,0.8,0.55,0.5333333333333333,0.10810810810810811,0.25,4.0,2.0,12.0,0.06417112299465241,8.0,2.0,2.0,2.0,2.0,,0.0784313725490196,,0.25,1.0,5.0,2.0,5.0,5.0,0.04807692307692308,0.08,0.13513513513513514,4.0,4.0,0.3333333333333333,0.3333333333333333,1.0,0.4,3.0,0.12,,,,,,1.0,,,1.0,0.2,,,2.0,0.4,1.0,0.3333333333333333,1.0,,,,1.0,,,,,,1610612749,2003,2002-03,True
