EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG3A,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3A,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,LongMidRangeFGM,LongMidRangeFGA,FtPoints,AtRimAssists,LongMidRangeAssists,FTDefRebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,DefFTReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,PenaltyDefPoss,PenaltyFtPoints,Loose Ball Fouls,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,OffAtRimReboundPct,Fg2aBlocked,Steals,BadPassSteals,FG2APctBlocked,AtRimPctBlocked,HeaveAttempts,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,LiveBallTurnoverPct,LostBallOutOfBoundsTurnovers,Defensive 3 Seconds Violations,DefCorner3ReboundPct,Corner3FGA,LostBallSteals,Corner3Frequency,PenaltyCorner3FGA,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,NonShootingFoulsDrawn,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,SecondChanceFtPoints,Corner3FGM,PenaltyCorner3FGM,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PtsAssisted3s,ThreePtAssists,Arc3Assists,Assisted3sPct,Arc3PctAssisted,Corner3Assists,Travels,BlockedShortMidRange,ShortMidRangePctBlocked,Corner3PctAssisted,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,Fg3aBlocked,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,ThreePtShootingFoulsDrawn,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,Corner3PctBlocked,3pt And 1 Free Throw Trips,SecondChanceArc3PctAssisted,team_id,year,season,team_vs
120-1536-1938-70-990,1610612759,"Steven Smith, Stephen Jackson, Manu Ginobili, Steve Kerr, Malik Rose","Smith, Jackson, Ginobili, Kerr, Rose",120-1536-1938-70-990,SAS,15.0,1,,2.0,1.0,,1.0,1.0,,,,,2.0,,,2.0,,,,,,,2.0,1.0,,,,,,,0.5,0.5,96.0,15.0,,9.0,,,,,,0.47445,0.47445,1.0,,1.0,1.0,,,,,,,,,1.0,,,,2.0,1.0,,,,,,,,1.0,1.0,,2.0,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,0.5,1.0,1.0,23.2,,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,1.0,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2003,2002-03,True
120-1536-198-2049-990,1610612759,"Steven Smith, Stephen Jackson, Danny Ferry, Speedy Claxton, Malik Rose","Smith, Jackson, Ferry, Claxton, Rose",120-1536-198-2049-990,SAS,108.0,1,2.0,-4.0,3.0,4.0,,7.0,,,1.0,1.0,2.0,,,,,,,,,2.0,,,,,1.0,,1.0,,1.0,,93.33333333333333,16.666666666666668,14.5,16.666666666666668,14.5,,,,,0.6563,,,1.2,,,1.0,1.0,,,,,,,,6.0,,,,,2.0,,,,,1.0,2.0,,2.0,,,,,,,,,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,2.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2003,2002-03,True
120-1536-198-70-990,1610612759,"Steven Smith, Stephen Jackson, Danny Ferry, Steve Kerr, Malik Rose","Smith, Jackson, Ferry, Kerr, Rose",120-1536-198-70-990,SAS,171.0,1,3.0,9.0,6.0,6.0,6.0,12.0,,1.0,2.0,3.0,13.0,2.0,3.0,13.0,,,,,,11.0,13.0,6.0,,,0.6666666666666666,0.6666666666666666,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,101.05263157894737,10.166666666666666,18.333333333333332,10.0,18.333333333333332,0.14285714285714285,,,,0.5078428571428572,0.5078428571428572,1.0,10.366666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,1.0,1.0,2.0,4.0,4.0,2.0,2.0,,1.0,2.0,3.0,1.0,4.0,,,,,1.0,1.0,1.0,0.5714285714285714,1.0,,1.0,1.0,0.5,,1.0,1.0,,0.14285714285714285,1.0,1.0,0.2857142857142857,1.0,1.0,0.14285714285714285,1.0,0.2857142857142857,0.7142857142857143,,,,0.15384615384615385,23.975,1.0,1.0,,,,,,,2.0,2.0,,,1.0,,,0.14285714285714285,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,2.0,,0.2857142857142857,2.0,1.0,,,1.0,,,1.0,,0.2857142857142857,,1.0,1.0,2.0,2.0,3.0,3.0,9.0,2.0,0.75,0.75,0.75,0.5,0.5,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2003,2002-03,True
120-1536-2049-70-990,1610612759,"Steven Smith, Stephen Jackson, Speedy Claxton, Steve Kerr, Malik Rose","Smith, Jackson, Claxton, Kerr, Rose",120-1536-2049-70-990,SAS,15.0,1,,,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,96.0,15.0,,15.0,,,,,,0.5409,0.5409,,2.2,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2003,2002-03,True
120-1536-2049-764-990,1610612759,"Steven Smith, Stephen Jackson, Speedy Claxton, David Robinson, Malik Rose","Smith, Jackson, Claxton, Robinson, Rose",120-1536-2049-764-990,SAS,110.0,1,2.0,3.0,3.0,4.0,,7.0,,1.0,1.0,2.0,3.0,,,,,,,,,3.0,,,,,0.5,,0.5,,0.5,,91.63636363636364,9.666666666666666,20.25,9.666666666666666,16.5,0.5,,,,0.4903,,,5.1,,,1.0,1.0,,,,,,,,,,,,,2.0,,,,,2.0,2.0,,2.0,,2.0,,1.0,,,,,0.6666666666666666,,,0.6666666666666666,,,,,,0.5,1.0,1.0,,,,,,,0.5,,0.3333333333333333,0.3333333333333333,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2003,2002-03,True
120-1938-198-2049-788,1610612759,"Steven Smith, Manu Ginobili, Danny Ferry, Speedy Claxton, Kevin Willis","Smith, Ginobili, Ferry, Claxton, Willis",120-1938-198-2049-788,SAS,73.0,2,1.0,2.0,3.0,2.0,3.0,5.0,,,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,2.0,2.0,3.0,,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,98.63013698630138,7.0,26.0,7.0,26.0,,,,,0.5000833333333333,0.5000833333333333,1.0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,,,,,2.0,2.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,0.6666666666666666,,,1.0,1.0,,,,1.0,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,0.3333333333333333,1.0,0.3333333333333333,1.0,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,1.0,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2003,2002-03,True
120-1938-2049-764-990,1610612759,"Steven Smith, Manu Ginobili, Speedy Claxton, David Robinson, Malik Rose","Smith, Ginobili, Claxton, Robinson, Rose",120-1938-2049-764-990,SAS,33.0,1,1.0,,2.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,130.9090909090909,13.0,7.0,13.0,7.0,,,,,0.46815,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,25.3,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2003,2002-03,True
120-1938-2049-788-990,1610612759,"Steven Smith, Manu Ginobili, Speedy Claxton, Kevin Willis, Malik Rose","Smith, Ginobili, Claxton, Willis, Rose",120-1938-2049-788-990,SAS,151.0,1,3.0,-5.0,6.0,5.0,6.0,11.0,,1.0,1.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,,2.0,3.0,3.0,6.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.375,0.375,104.90066225165563,17.666666666666668,9.0,17.666666666666668,8.8,0.3333333333333333,,,,0.48233333333333334,0.48233333333333334,1.0,9.0,1.0,,1.0,1.0,,,1.0,1.0,,,,8.0,,,,,,,,,,1.0,1.0,,1.0,,2.0,,1.0,,,,,0.5,,,0.5,,,,,,0.3333333333333333,1.0,1.0,,,,0.3333333333333333,1.0,,0.3333333333333333,,0.25,0.25,,,,1.0,1.0,1.0,,,,2.0,1.0,2.0,,,0.5,,1.0,0.3333333333333333,,,,,,,,,,1.0,,,,,,,,,,,2.0,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2003,2002-03,True
120-1938-2225-764-990,1610612759,"Steven Smith, Manu Ginobili, Tony Parker, David Robinson, Malik Rose","Smith, Ginobili, Parker, Robinson, Rose",120-1938-2225-764-990,SAS,199.0,2,3.0,-5.0,7.0,7.0,4.0,14.0,1.0,3.0,2.0,6.0,4.0,1.0,2.0,2.0,,,,,,2.0,2.0,4.0,,,0.3333333333333333,0.5,0.25,0.25,0.25,0.25,101.30653266331657,15.142857142857142,13.285714285714286,14.428571428571429,12.0,0.375,0.3333333333333333,0.3333333333333333,,0.43105,0.4004833333333333,0.5,8.916666666666666,0.5714285714285714,1.0,1.0,2.0,1.0,2.0,,,2.0,2.0,2.0,9.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,,,1.0,2.0,3.0,1.0,,,,0.5,0.5,0.5,0.25,,0.6666666666666666,,,0.5,0.5,,,0.3333333333333333,0.25,0.5,1.0,0.25,1.0,0.5,,,0.5,0.5,0.52725,,,0.5,32.0,,1.0,,,,1.0,1.0,2.0,,2.0,1.0,1.0,,,,0.125,,,,,,,,,5.0,,,,1.0,1.0,1.0,2.0,1.0,0.16666666666666666,0.5,,1.0,1.0,,,1.0,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2003,2002-03,True
120-198-2049-70-788,1610612759,"Steven Smith, Danny Ferry, Speedy Claxton, Steve Kerr, Kevin Willis","Smith, Ferry, Claxton, Kerr, Willis",120-198-2049-70-788,SAS,262.0,2,4.0,2.0,11.0,12.0,11.0,23.0,2.0,3.0,4.0,9.0,13.0,4.0,9.0,13.0,4.0,2.0,2.0,,4.0,10.0,13.0,11.0,0.5,0.5,0.4444444444444444,0.4444444444444444,0.55,0.55,0.5909090909090909,0.5909090909090909,126.41221374045803,10.090909090909092,12.583333333333334,9.454545454545455,12.583333333333334,0.3,0.6666666666666666,0.6666666666666666,,0.48246,0.48246,1.0,8.533333333333333,1.0,1.0,1.0,3.0,,,1.0,3.0,1.0,1.0,1.0,11.0,,1.0,3.0,1.0,4.0,,1.0,2.0,1.0,3.0,4.0,2.0,6.0,,2.0,,,,0.75,0.75,0.1,0.75,0.4,1.0,0.8,0.4,,1.0,1.0,,0.3,0.3333333333333333,0.3333333333333333,0.1,,,0.3,0.3333333333333333,0.1,0.4,0.4481,,,0.23076923076923078,24.4,1.0,3.0,2.0,1.0,1.0,,,2.0,1.0,4.0,,,0.6666666666666666,,1.0,0.3,0.3333333333333333,0.5,1.0,,,,,,10.0,2.0,1.0,,1.0,,1.0,,,0.1111111111111111,,,2.0,2.0,,,2.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2003,2002-03,True
120-198-2049-70-990,1610612759,"Steven Smith, Danny Ferry, Speedy Claxton, Steve Kerr, Malik Rose","Smith, Ferry, Claxton, Kerr, Rose",120-198-2049-70-990,SAS,155.0,2,3.0,-3.0,5.0,6.0,5.0,11.0,,1.0,2.0,5.0,4.0,2.0,5.0,4.0,2.0,1.0,1.0,,2.0,4.0,4.0,5.0,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,102.19354838709677,10.2,17.333333333333332,10.2,15.0,0.2,,,,0.3896,0.3896,1.0,15.26,1.0,,,,,,,,,,,7.0,,,,,2.0,,,,,2.0,2.0,,2.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,1.0,,,,,,,,1.0,1.0,,0.8,0.5,0.5,0.5,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2003,2002-03,True
120-198-70-788-990,1610612759,"Steven Smith, Danny Ferry, Steve Kerr, Kevin Willis, Malik Rose","Smith, Ferry, Kerr, Willis, Rose",120-198-70-788-990,SAS,92.0,1,2.0,1.0,3.0,4.0,3.0,7.0,,,,2.0,3.0,,2.0,3.0,,,1.0,,3.0,3.0,3.0,3.0,,,,,0.5,0.5,0.5,0.5,109.56521739130434,9.666666666666666,15.75,9.666666666666666,10.75,,,,,0.4739166666666667,0.4739166666666667,1.0,8.5,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,2.0,,,,1.0,,,1.0,,,,1.0,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,0.3333333333333333,0.6666666666666666,,,,,24.7,,1.0,,,,1.0,,,,1.0,,1.0,,,,0.3333333333333333,,,,,,,,,4.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2003,2002-03,True
120-2049-70-788-990,1610612759,"Steven Smith, Speedy Claxton, Steve Kerr, Kevin Willis, Malik Rose","Smith, Claxton, Kerr, Willis, Rose",120-2049-70-788-990,SAS,79.0,1,1.0,,3.0,3.0,3.0,6.0,,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,109.36708860759494,6.0,20.333333333333332,6.0,19.333333333333332,,,,,0.448625,0.448625,1.0,18.2,1.0,,,,,,,,1.0,1.0,1.0,2.0,,,,1.0,,,1.0,,,2.0,2.0,,2.0,,,,,,,,0.5,0.6666666666666666,,,0.6666666666666666,,,1.0,,,,,,0.5,,,,,0.5,0.5,,,,,24.8,1.0,1.0,,,1.0,,1.0,1.0,,,,,,1.0,,0.5,1.0,1.0,1.0,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2003,2002-03,True
1477-1495-1536-1938-2049,1610612759,"Bruce Bowen, Tim Duncan, Stephen Jackson, Manu Ginobili, Speedy Claxton","Bowen, Duncan, Jackson, Ginobili, Claxton",1477-1495-1536-1938-2049,SAS,7.0,1,,,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,205.71428571428572,7.0,,7.0,,,,,,0.2618,0.2618,,16.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2003,2002-03,True
1477-1495-1536-1938-2225,1610612759,"Bruce Bowen, Tim Duncan, Stephen Jackson, Manu Ginobili, Tony Parker","Bowen, Duncan, Jackson, Ginobili, Parker",1477-1495-1536-1938-2225,SAS,66.0,4,1.0,8.0,7.0,4.0,7.0,11.0,,1.0,2.0,6.0,9.0,2.0,6.0,9.0,,,,,,4.0,9.0,7.0,,,0.3333333333333333,0.3333333333333333,0.3181818181818182,0.3181818181818182,0.375,0.375,239.99999999999997,8.571428571428571,1.5,6.571428571428571,1.25,0.09090909090909091,,,,0.4682636363636364,0.4682636363636364,1.0,2.9333333333333336,1.0,3.0,2.0,5.0,1.0,2.0,2.0,5.0,5.0,5.0,5.0,1.0,1.0,2.0,5.0,5.0,4.0,,5.0,1.0,,,2.0,4.0,6.0,1.0,3.0,1.0,1.0,0.5,0.625,0.625,0.45454545454545453,,0.25,,,0.5,,,,0.14285714285714285,0.45454545454545453,0.4,0.5,0.45454545454545453,0.5,0.5,0.45454545454545453,0.4,0.45454545454545453,0.9090909090909091,0.4273,0.09090909090909091,0.16666666666666666,0.5555555555555556,25.619999999999997,,,2.0,,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,4.0,2.0,,,1.0,0.3333333333333333,1.0,1.0,,0.16666666666666666,0.2,,,,,,,,,,,,1.0,,,3.0,,1.0,0.75,,0.75,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,0.2,0.2,0.2,,,0.2,0.2,,0.2,0.2,1.0,2.0,1.0,2.0,0.5,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2003,2002-03,True
1477-1495-1536-198-2049,1610612759,"Bruce Bowen, Tim Duncan, Stephen Jackson, Danny Ferry, Speedy Claxton","Bowen, Duncan, Jackson, Ferry, Claxton",1477-1495-1536-198-2049,SAS,234.0,2,4.0,4.0,7.0,8.0,1.0,15.0,,,3.0,5.0,10.0,,,2.0,2.0,1.0,1.0,,2.0,8.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.6,,0.6,,0.7142857142857143,1.0,92.3076923076923,16.0,15.25,15.285714285714286,14.0,,,,,0.48563999999999996,,0.2,14.48,0.14285714285714285,1.0,1.0,1.0,,,,,,,,6.0,,,2.0,,4.0,,,1.0,1.0,2.0,3.0,1.0,4.0,1.0,4.0,,1.0,,,1.0,,1.0,0.5,1.0,1.0,0.5,,1.0,,0.5,0.2,1.0,1.0,,,,,,,0.2,,0.16666666666666666,0.16666666666666666,0.2,,2.0,4.0,4.0,1.0,,,,1.0,1.0,2.0,,,1.0,,1.0,0.8,0.5,0.5,,1.0,1.0,1.0,,,,2.0,,,,,,1.0,,,,,1.0,1.0,,,,1.0,,,1.0,,1.0,,,,,1.0,,0.5,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2003,2002-03,True
1477-1495-1536-198-2225,1610612759,"Bruce Bowen, Tim Duncan, Stephen Jackson, Danny Ferry, Tony Parker","Bowen, Duncan, Jackson, Ferry, Parker",1477-1495-1536-198-2225,SAS,804.0,4,13.0,9.0,22.0,22.0,2.0,44.0,1.0,6.0,10.0,22.0,29.0,2.0,2.0,5.0,4.0,2.0,4.0,,10.0,25.0,5.0,2.0,0.2,0.2,0.45454545454545453,1.0,0.5,1.0,0.5185185185185185,1.0,78.80597014925372,18.09090909090909,18.454545454545453,16.90909090909091,18.045454545454547,0.23076923076923078,0.16666666666666666,0.16666666666666666,,0.45901200000000003,0.4858,0.1724137931034483,10.05909090909091,0.09090909090909091,3.0,3.0,6.0,1.0,3.0,1.0,1.0,3.0,,4.0,20.0,2.0,4.0,4.0,,16.0,,3.0,4.0,4.0,5.0,9.0,5.0,14.0,1.0,4.0,1.0,2.0,0.5,0.5,0.5,0.15384615384615385,0.7142857142857143,0.3333333333333333,1.0,0.8181818181818182,0.38461538461538464,0.2,1.0,1.0,0.08333333333333333,0.23076923076923078,0.5,0.6,0.11538461538461539,0.75,0.3333333333333333,0.5,1.0,,0.38461538461538464,0.5231333333333333,0.07407407407407407,0.08695652173913043,0.13793103448275862,27.675,6.0,10.0,3.0,1.0,1.0,,1.0,2.0,1.0,2.0,,,,0.6,0.3333333333333333,0.38461538461538464,0.6,0.6,0.16666666666666666,,,,,,2.0,1.0,,1.0,,0.6666666666666666,1.0,2.0,,0.045454545454545456,0.16666666666666666,,1.0,,1.0,1.0,,0.5,,,1.0,1.0,2.0,0.038461538461538464,,1.0,,,1.0,0.25,,1.0,,,,,,2.0,,2.0,,,2.0,0.5,,0.5,,,0.6666666666666666,0.6666666666666666,,,0.6666666666666666,,,,,,,,,6.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2003,2002-03,True
1477-1495-1536-2049-2225,1610612759,"Bruce Bowen, Tim Duncan, Stephen Jackson, Speedy Claxton, Tony Parker","Bowen, Duncan, Jackson, Claxton, Parker",1477-1495-1536-2049-2225,SAS,4.0,1,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,360.0,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2003,2002-03,True
