EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Fouls,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,FG3A,NonHeaveArc3FGA,Steals,BadPassSteals,NonShootingFoulsDrawn,FG3APct,Arc3Frequency,Avg3ptShotDistance,ShortMidRangeFGA,ShortMidRangeFrequency,PenaltyDefPoss,Corner3FGA,SecondChanceCorner3FGA,SecondChanceFG3A,LostBallSteals,ShootingFouls,DefLongMidRangeReboundPct,Corner3Frequency,SecondChanceCorner3Frequency,SecondChanceShotQualityAvg,ShortMidRangeFGM,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,Technical Free Throw Trips,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyFtPoints,Travels,PenaltyTurnovers,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,FTDefRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,Blocks,RecoveredBlocks,DefensiveGoaltends,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,LiveBallTurnoverPct,DefFTReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShortMidRangePctBlocked,NonShootingPenaltyNonTakeFouls,Offensive Fouls,PtsUnassisted3s,OffShortMidRangeReboundPct,OffThreePtRebounds,LostBallTurnovers,OffThreePtReboundPct,OffArc3ReboundPct,Defensive 3 Seconds Violations,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3FGA,PenaltyCorner3Frequency,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,HeaveAttempts,PenaltyCorner3FGM,OffCorner3ReboundPct,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceTurnovers,BlockedShortMidRange,LostBallOutOfBoundsTurnovers,HeaveMakes,BlockedArc3,LongMidRangePctBlocked,BlockedLongMidRange,3SecondViolations,Clear Path Fouls,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
121-1503-1607-2034-2212,1610612753,"Patrick Ewing, Tracy McGrady, Troy Hudson, Mike Miller, Steven Hunter","Ewing, McGrady, Hudson, Miller, Hunter",121-1503-1607-2034-2212,ORL,24.0,1,,2.0,1.0,,,,1.0,,,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,2.0,,,1.0,1.0,,1.0,2.0,,,,,,,1.0,,,2.0,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,60.0,11.0,,11.0,,,,,,1.0,1.0,1.0,1.0,,,,0.3724,,,,,,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2002,2001-02,True
121-1503-1607-2034-255,1610612753,"Patrick Ewing, Tracy McGrady, Troy Hudson, Mike Miller, Grant Hill","Ewing, McGrady, Hudson, Miller, Hill",121-1503-1607-2034-255,ORL,313.0,2,5.0,-2.0,11.0,12.0,11.0,2.0,23.0,,2.0,,2.0,,2.0,2.0,6.0,2.0,6.0,8.0,,2.0,2.0,6.0,6.0,,4.0,,,,,,,1.0,3.0,2.0,7.0,2.0,9.0,5.0,2.0,1.0,4.0,6.0,11.0,,,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.3,1.0,0.3,,,0.6666666666666666,0.25,0.75,0.7142857142857143,0.2857142857142857,0.5,,,105.814696485623,15.727272727272727,11.666666666666666,15.090909090909092,11.083333333333334,0.2222222222222222,,,,0.2222222222222222,,,,0.2222222222222222,,0.5555555555555556,0.49034444444444447,0.49034444444444447,0.1,0.14285714285714285,0.3333333333333333,1.0,7.016666666666667,1.0,3.0,3.0,3.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,24.900000000000002,2.0,0.2222222222222222,9.0,,,,,3.0,1.0,,,,2.0,,1.0,3.0,3.0,,1.0,1.0,,2.0,,3.0,,,,,3.0,,1.0,1.0,,3.0,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,0.14285714285714285,,,,,,,0.3333333333333333,,,,1.0,1.0,,,1.0,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1610612753,2002,2001-02,True
121-1503-1607-2034-270,1610612753,"Patrick Ewing, Tracy McGrady, Troy Hudson, Mike Miller, Horace Grant","Ewing, McGrady, Hudson, Miller, Grant",121-1503-1607-2034-270,ORL,343.0,5,6.0,2.0,13.0,12.0,2.0,3.0,25.0,3.0,5.0,1.0,3.0,1.0,3.0,5.0,12.0,4.0,14.0,12.0,,4.0,1.0,5.0,4.0,4.0,6.0,1.0,2.0,2.0,,1.0,4.0,5.0,,1.0,2.0,7.0,9.0,3.0,4.0,1.0,10.0,4.0,2.0,0.4,0.5,0.4166666666666667,0.2,0.29411764705882354,0.2,0.3684210526315789,0.2857142857142857,0.3333333333333333,0.08333333333333333,,1.0,0.7142857142857143,,1.0,0.5833333333333334,1.0,,,104.95626822157435,15.846153846153847,11.416666666666666,13.153846153846153,11.416666666666666,0.29411764705882354,0.6,0.6,,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.6,0.3333333333333333,0.5882352941176471,0.52075,0.51296,0.05555555555555555,0.07692307692307693,0.2857142857142857,0.2857142857142857,6.5,0.15384615384615385,3.0,5.0,3.0,2.0,2.0,1.0,0.29411764705882354,0.17647058823529413,24.14,4.0,0.23529411764705882,2.0,2.0,,2.0,,1.0,1.0,0.11764705882352941,,0.56588,1.0,1.0,,,,,0.25,0.3333333333333333,1.0,2.0,,,2.0,4.0,,,,,2.0,5.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,0.4,0.2857142857142857,,1.0,,,,,,,,,0.5714285714285714,0.5,,,,0.25,1.0,,,1.0,2.0,,0.4,0.6666666666666666,,,2.0,,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2002,2001-02,True
121-1503-1607-2034-353,1610612753,"Patrick Ewing, Tracy McGrady, Troy Hudson, Mike Miller, Darrell Armstrong","Ewing, McGrady, Hudson, Miller, Armstrong",121-1503-1607-2034-353,ORL,391.0,3,7.0,-3.0,14.0,13.0,2.0,1.0,27.0,2.0,5.0,1.0,1.0,2.0,4.0,4.0,9.0,,8.0,11.0,,,1.0,1.0,2.0,6.0,2.0,1.0,3.0,3.0,1.0,2.0,6.0,1.0,2.0,3.0,5.0,1.0,6.0,,,,8.0,2.0,2.0,0.75,0.75,0.4444444444444444,1.0,0.4,1.0,0.4,,1.0,0.1111111111111111,0.2,1.0,0.2,1.0,1.0,0.16666666666666666,,,,99.43734015345268,15.928571428571429,12.923076923076923,15.5,12.923076923076923,0.5,0.4,0.5,0.5,0.4,0.5,0.5,1.0,1.0,1.0,0.6,0.48362999999999995,0.4106,,,,0.25,8.100000000000001,0.14285714285714285,1.0,1.0,1.0,3.0,2.0,,0.1,0.1,24.8,,,,,,,1.0,,1.0,,,0.506,,,,1.0,4.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,3.0,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,,,0.75,,0.5,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2002,2001-02,True
121-1503-1607-2034-42,1610612753,"Patrick Ewing, Tracy McGrady, Troy Hudson, Mike Miller, Monty Williams","Ewing, McGrady, Hudson, Miller, Williams",121-1503-1607-2034-42,ORL,157.0,1,3.0,2.0,5.0,4.0,,1.0,9.0,,1.0,,,,,,2.0,,6.0,4.0,,,,,,,,1.0,,2.0,,,6.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,,,6.0,,,,,,,0.75,,0.75,,,0.5,1.0,1.0,0.5,1.0,1.0,0.5,,,,82.54777070063695,18.0,16.75,17.2,16.75,0.25,,,,,,,,,,0.75,0.4797625,,,,,,8.7,,1.0,2.0,1.0,,,,0.5,0.25,23.85,1.0,0.25,,1.0,,,,,,0.25,,0.4495,,,1.0,1.0,2.0,,,,,,,,,1.0,1.0,,,2.0,,1.0,,,6.0,,1.0,2.0,1.0,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,0.5,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2002,2001-02,True
121-1503-1607-2034-448,1610612753,"Patrick Ewing, Tracy McGrady, Troy Hudson, Mike Miller, Bo Outlaw","Ewing, McGrady, Hudson, Miller, Outlaw",121-1503-1607-2034-448,ORL,774.0,2,13.0,-11.0,29.0,26.0,9.0,3.0,55.0,1.0,6.0,1.0,2.0,4.0,7.0,6.0,16.0,10.0,28.0,39.0,4.0,6.0,4.0,6.0,13.0,2.0,10.0,2.0,1.0,3.0,,1.0,8.0,3.0,1.0,3.0,4.0,4.0,8.0,8.0,12.0,4.0,22.0,13.0,9.0,0.16666666666666666,0.2,0.375,0.6666666666666666,0.45,0.5,0.5384615384615384,0.75,0.5909090909090909,0.125,0.3333333333333333,0.5,0.3,1.0,0.5714285714285714,0.36363636363636365,0.2,1.0,,102.32558139534883,15.206896551724139,12.807692307692308,14.344827586206897,12.76923076923077,0.3,0.16666666666666666,0.25,,0.35,0.5714285714285714,0.5714285714285714,0.25,0.25,0.5,0.5,0.4787421052631579,0.4914428571428572,0.16666666666666666,0.2,0.21428571428571427,0.4642857142857143,8.575,0.3103448275862069,2.0,4.0,1.0,3.0,1.0,2.0,0.2,0.1,29.925,3.0,0.15,5.0,2.0,1.0,1.0,2.0,5.0,0.3333333333333333,0.1,0.5,0.66205,1.0,,1.0,2.0,7.0,,0.3333333333333333,0.3333333333333333,,5.0,,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,,2.0,6.0,2.0,1.0,2.0,1.0,,,5.0,3.0,1.0,,,,,,,,,1.0,0.5,,0.6666666666666666,1.0,0.5,0.7142857142857143,,0.3333333333333333,0.5,1.0,,,0.5,0.5,1.0,0.5,1.0,0.125,,1.0,,1.0,1.0,,0.5,1.0,2.0,1.0,,,,,,,,,1.0,0.125,1.0,1.0,0.5,0.5,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2002,2001-02,True
121-1503-1607-2034-692,1610612753,"Patrick Ewing, Tracy McGrady, Troy Hudson, Mike Miller, Andrew DeClercq","Ewing, McGrady, Hudson, Miller, DeClercq",121-1503-1607-2034-692,ORL,193.0,1,3.0,-3.0,7.0,7.0,1.0,,14.0,2.0,2.0,,,,1.0,3.0,4.0,3.0,9.0,12.0,,,,,2.0,2.0,4.0,,1.0,1.0,1.0,,2.0,,1.0,1.0,3.0,,3.0,2.0,3.0,1.0,9.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.75,,0.75,,0.9,,1.0,,,1.0,,1.0,1.0,,,1.0,,104.4559585492228,15.285714285714286,12.285714285714286,15.285714285714286,12.285714285714286,0.5,1.0,1.0,0.5,0.25,,,,,,0.5,0.477675,,0.25,0.25,,0.2222222222222222,6.6,0.14285714285714285,,,,,,1.0,,,,1.0,0.25,1.0,,,,,2.0,,,,,1.0,,,1.0,2.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,0.5,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2002,2001-02,True
121-1503-1607-2212-255,1610612753,"Patrick Ewing, Tracy McGrady, Troy Hudson, Steven Hunter, Grant Hill","Ewing, McGrady, Hudson, Hunter, Hill",121-1503-1607-2212-255,ORL,12.0,1,,-1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2002,2001-02,True
121-1503-1607-2212-42,1610612753,"Patrick Ewing, Tracy McGrady, Troy Hudson, Steven Hunter, Monty Williams","Ewing, McGrady, Hudson, Hunter, Williams",121-1503-1607-2212-42,ORL,282.0,2,5.0,-2.0,8.0,7.0,3.0,1.0,15.0,2.0,4.0,1.0,3.0,,3.0,2.0,9.0,,4.0,6.0,,,1.0,4.0,2.0,4.0,,,2.0,2.0,2.0,,4.0,1.0,,2.0,3.0,1.0,4.0,5.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,0.2222222222222222,0.25,0.2222222222222222,0.25,0.2222222222222222,,0.25,,,0.6666666666666666,0.14285714285714285,,0.6666666666666666,0.14285714285714285,0.5,,,76.59574468085106,18.5,19.142857142857142,18.25,17.571428571428573,0.4444444444444444,0.5,0.5,1.0,0.3333333333333333,,,,0.75,0.3333333333333333,0.4444444444444444,0.45665555555555554,0.523475,0.1111111111111111,0.1111111111111111,,0.5,7.922222222222222,0.375,,,,,,,,,,2.0,0.2222222222222222,3.0,,,,,4.0,1.0,,,0.5588,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612753,2002,2001-02,True
121-1503-1607-2212-448,1610612753,"Patrick Ewing, Tracy McGrady, Troy Hudson, Steven Hunter, Bo Outlaw","Ewing, McGrady, Hudson, Hunter, Outlaw",121-1503-1607-2212-448,ORL,17.0,1,,2.0,1.0,1.0,1.0,,2.0,,,,,,,,,2.0,2.0,,,,,,2.0,,,,,,,,,,,,1.0,,1.0,,2.0,1.0,2.0,2.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,169.41176470588235,16.0,1.0,16.0,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2002,2001-02,True
121-1503-1607-244-690,1610612753,"Patrick Ewing, Tracy McGrady, Troy Hudson, Dee Brown, Don Reid","Ewing, McGrady, Hudson, Brown, Reid",121-1503-1607-244-690,ORL,53.0,2,1.0,1.0,2.0,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,4.0,3.0,,,1.0,1.0,4.0,2.0,,,1.0,1.0,1.0,,2.0,,,,,,,1.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,81.50943396226415,13.0,27.0,13.0,27.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,0.5637,0.5637,1.0,1.0,,1.0,,0.5,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2002,2001-02,True
121-1503-1607-244-692,1610612753,"Patrick Ewing, Tracy McGrady, Troy Hudson, Dee Brown, Andrew DeClercq","Ewing, McGrady, Hudson, Brown, DeClercq",121-1503-1607-244-692,ORL,345.0,2,6.0,2.0,9.0,9.0,,,18.0,2.0,2.0,,,3.0,4.0,5.0,6.0,3.0,19.0,17.0,,,,,,6.0,4.0,,3.0,5.0,1.0,2.0,12.0,,,1.0,1.0,,1.0,2.0,4.0,2.0,19.0,,,0.6,0.6,0.8333333333333334,,1.0,,1.0555555555555556,,,,,1.0,,,0.5,,,,,75.1304347826087,19.666666666666668,18.666666666666668,19.666666666666668,17.555555555555557,0.25,1.0,1.0,0.5,0.5,0.75,0.75,0.6666666666666666,,,0.5,0.44925625,,0.2222222222222222,0.2857142857142857,,,11.083333333333334,,1.0,2.0,1.0,,,,0.25,0.125,25.2,,,,1.0,,,,,1.0,0.125,,,,,,,,1.0,,,,,,,,,1.0,,,2.0,,,,,6.0,,1.0,2.0,1.0,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2002,2001-02,True
121-1503-1607-255-270,1610612753,"Patrick Ewing, Tracy McGrady, Troy Hudson, Grant Hill, Horace Grant","Ewing, McGrady, Hudson, Hill, Grant",121-1503-1607-255-270,ORL,335.0,4,6.0,-3.0,12.0,10.0,10.0,3.0,22.0,,,,,1.0,4.0,1.0,7.0,6.0,8.0,11.0,,2.0,1.0,5.0,8.0,2.0,,,1.0,1.0,,1.0,2.0,1.0,,4.0,4.0,1.0,5.0,2.0,6.0,,6.0,8.0,10.0,1.0,1.0,0.14285714285714285,0.2,0.14285714285714285,0.2,0.4,0.3333333333333333,0.5,,,0.6666666666666666,0.16666666666666666,,0.5714285714285714,0.16666666666666666,,1.0,,94.56716417910448,11.5,19.7,10.25,16.2,,,,,0.5714285714285714,0.25,0.25,1.0,,,,0.42132857142857144,0.43326000000000003,,,0.25,1.0,14.214285714285714,0.8333333333333334,,,,,,3.0,,,,3.0,0.42857142857142855,6.0,,,,,2.0,,,,0.4248,,,1.0,2.0,2.0,,,,,6.0,,2.0,,,,,,,1.0,3.0,,,,,,,,,,,,,,2.0,,1.0,,2.0,1.0,,,,,,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612753,2002,2001-02,True
121-1503-1607-255-353,1610612753,"Patrick Ewing, Tracy McGrady, Troy Hudson, Grant Hill, Darrell Armstrong","Ewing, McGrady, Hudson, Hill, Armstrong",121-1503-1607-255-353,ORL,45.0,1,1.0,,1.0,1.0,1.0,1.0,2.0,,1.0,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,0.5,1.0,1.0,,,64.0,24.0,21.0,9.0,15.0,1.0,,,,,,,,1.0,,1.0,0.4816,0.4816,,,,,3.8,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612753,2002,2001-02,True
121-1503-1607-255-448,1610612753,"Patrick Ewing, Tracy McGrady, Troy Hudson, Grant Hill, Bo Outlaw","Ewing, McGrady, Hudson, Hill, Outlaw",121-1503-1607-255-448,ORL,61.0,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,3.0,2.0,,3.0,,,3.0,,,,,1.0,,,3.0,,,,,1.0,1.0,,,,,3.0,1.0,,,,,0.75,0.75,0.75,1.5,0.75,,,,,,,1.0,,,,47.21311475409836,36.0,25.0,26.0,25.0,,,,,,,,,,,1.0,0.563775,0.563775,,,1.0,1.0,,1.0,1.0,2.0,1.0,,,,1.0,0.5,24.05,,,,1.0,1.0,1.0,,,,0.5,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,2.0,3.0,,,1.0,,,,,,,,,,,,,,,1.0,0.5,0.5,0.5,,1.5,,,,,,,,,,,,,0.5,,,,,,,,1.0,,1.0,1.0,,,,1.0,1.0,,,1.0,0.5,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,1610612753,2002,2001-02,True
121-1503-1607-270-353,1610612753,"Patrick Ewing, Tracy McGrady, Troy Hudson, Horace Grant, Darrell Armstrong","Ewing, McGrady, Hudson, Grant, Armstrong",121-1503-1607-270-353,ORL,324.0,3,5.0,3.0,10.0,12.0,9.0,1.0,22.0,3.0,3.0,3.0,3.0,,2.0,4.0,7.0,1.0,12.0,9.0,1.0,1.0,4.0,7.0,12.0,4.0,4.0,,2.0,3.0,2.0,,7.0,1.0,2.0,5.0,8.0,1.0,9.0,,2.0,,11.0,12.0,9.0,0.5,0.5,0.5714285714285714,0.5714285714285714,0.6875,0.6875,0.6666666666666666,0.5,0.6666666666666666,,,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,,1.0,,97.77777777777777,13.1,16.083333333333332,13.1,16.083333333333332,0.375,1.0,1.0,0.6666666666666666,0.25,,,,0.375,1.0,0.5,0.524775,0.524775,,,0.08333333333333333,1.0,8.285714285714286,0.9,,1.0,,,,1.0,0.125,,22.3,2.0,0.25,,1.0,,,,,1.0,0.125,,,1.0,,1.0,2.0,2.0,,0.5,0.5,,1.0,,1.0,,,,,,1.0,,,1.0,1.0,3.0,,,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,0.125,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612753,2002,2001-02,True
121-1503-1607-270-42,1610612753,"Patrick Ewing, Tracy McGrady, Troy Hudson, Horace Grant, Monty Williams","Ewing, McGrady, Hudson, Grant, Williams",121-1503-1607-270-42,ORL,544.0,6,9.0,6.0,16.0,16.0,1.0,1.0,32.0,4.0,6.0,,,2.0,4.0,7.0,13.0,,14.0,8.0,,2.0,,,,12.0,2.0,,6.0,6.0,3.0,2.0,12.0,3.0,,5.0,6.0,4.0,10.0,5.0,,,12.0,,1.0,0.8571428571428571,1.0,0.5384615384615384,,0.4666666666666667,,0.4666666666666667,0.3333333333333333,,,,0.8333333333333334,0.5,,0.7142857142857143,0.5,1.0,0.6666666666666666,,84.70588235294117,14.375,19.625,13.8125,19.5,0.4,0.6666666666666666,0.6666666666666666,0.75,0.26666666666666666,0.5,0.5,1.0,,,0.5333333333333333,0.4948666666666667,0.5673,,,0.14285714285714285,,7.230769230769231,0.0625,1.0,2.0,1.0,4.0,2.0,,0.13333333333333333,0.06666666666666667,23.4,3.0,0.2,8.0,1.0,,,2.0,2.0,1.0,0.06666666666666667,,0.5704333333333333,1.0,1.0,,3.0,5.0,,0.3333333333333333,0.3333333333333333,1.0,,1.0,1.0,1.0,3.0,,,,,1.0,3.0,,1.0,,2.0,,,,1.0,,2.0,1.0,,,2.0,,,,2.0,1.0,,,,,,0.3333333333333333,0.3333333333333333,0.4,1.0,0.5,1.0,,,0.5,,,,1.0,0.3333333333333333,,,,,,,,,1.0,1.0,0.5,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,1610612753,2002,2001-02,True
121-1503-1607-353-42,1610612753,"Patrick Ewing, Tracy McGrady, Troy Hudson, Darrell Armstrong, Monty Williams","Ewing, McGrady, Hudson, Armstrong, Williams",121-1503-1607-353-42,ORL,274.0,1,5.0,-3.0,9.0,9.0,4.0,1.0,18.0,2.0,3.0,,,,1.0,2.0,4.0,4.0,8.0,11.0,,,,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,,3.0,3.0,1.0,4.0,1.0,7.0,4.0,8.0,3.0,4.0,0.5,0.5,0.5,,0.4,,0.5,,0.5,0.25,0.3333333333333333,0.6,0.5,,0.6,0.5,1.0,0.5,,94.59854014598541,17.11111111111111,13.333333333333334,17.11111111111111,12.88888888888889,0.6,0.6666666666666666,1.0,0.5,0.2,,,,,,0.8,0.49063,0.4176,0.5,0.5714285714285714,,0.375,5.675,0.4444444444444444,1.0,1.0,1.0,1.0,1.0,,0.2,0.2,25.0,,,4.0,,,,,1.0,0.5,,,,,,1.0,3.0,4.0,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,0.25,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,1610612753,2002,2001-02,True
