EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,DefensiveGoaltends,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Steals,LostBallSteals,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,ShortMidRangeAssists,OffThreePtRebounds,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,FG3APct,LiveBallTurnoverPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,FTDefRebounds,LostBallTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,DefFTReboundPct,Blocked2s,BlockedShortMidRange,Blocks,PtsPutbacks,BadPassOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,Travels,BlockedAtRim,AtRimPctBlocked,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,LostBallOutOfBoundsTurnovers,RecoveredBlocks,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,PenaltyArc3FGM,PenaltyFG3M,BlockedLongMidRange,PenaltyFg3Pct,PenaltyArc3Accuracy,HeaveAttempts,LongMidRangePctBlocked,PtsUnassisted3s,Blocked3s,BlockedArc3,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,OffCorner3ReboundPct,SecondChanceCorner3FGM,Fg3aBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,HeaveMakes,3SecondViolations,Arc3PctBlocked,OffensiveGoaltends,team_id,year,season,team_vs
147-2053-2199-2239-696,1610612741,"Jalen Rose, Dalibor Bagaric, Tyson Chandler, Trenton Hassell, Travis Best","Rose, Bagaric, Chandler, Hassell, Best",147-2053-2199-2239-696,CHI,1087.0,9,18.0,-20.0,34.0,37.0,12.0,15.0,1.0,71.0,4.0,9.0,,,1.0,2.0,5.0,4.0,9.0,10.0,23.0,3.0,29.0,49.0,,1.0,2.0,2.0,3.0,7.0,,9.0,12.0,8.0,3.0,6.0,8.0,3.0,3.0,18.0,2.0,,1.0,7.0,9.0,2.0,11.0,,1.0,4.0,,3.0,6.0,8.0,,3.0,,2.0,,,27.0,9.0,12.0,,0.6,0.6,0.43478260869565216,,0.42857142857142855,0.41935483870967744,,0.5,0.453125,0.5,0.5,0.13043478260869565,0.2,,0.7,0.15384615384615385,1.0,0.7272727272727273,0.10526315789473684,0.2,0.3333333333333333,0.75,1.0,,1.0,,94.05703771849126,16.735294117647058,14.0,16.676470588235293,13.405405405405405,0.2903225806451613,0.4444444444444444,0.5714285714285714,0.75,0.16129032258064516,0.2903225806451613,0.4444444444444444,0.4444444444444444,0.75,,,0.2222222222222222,0.5,0.5483870967741935,0.4823016129032258,0.3955,0.47276111111111113,0.0625,0.08333333333333333,0.06896551724137931,0.3103448275862069,9.621739130434783,0.35294117647058826,2.0,1.0,2.0,3.0,2.0,5.0,,8.0,2.0,5.0,,,1.0,3.0,2.0,0.25806451612903225,0.75,,,,0.6,0.4,0.5,,0.0967741935483871,0.16129032258064516,0.2222222222222222,,24.525,1.0,1.0,,1.0,0.5,1.0,,1.0,,1.0,,,1.0,0.2222222222222222,1.0,,,2.0,,,6.0,1.0,2.0,1.0,,1.0,,1.0,0.25,,0.25,1.0,0.2,0.2,1.0,,,,0.2,,1.0,,0.5,,,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,1.0,0.5,,,,,1610612741,2002,2001-02,False
147-2053-2199-696-697,1610612741,"Jalen Rose, Dalibor Bagaric, Tyson Chandler, Travis Best, Fred Hoiberg","Rose, Bagaric, Chandler, Best, Hoiberg",147-2053-2199-696-697,CHI,429.0,3,7.0,,13.0,14.0,2.0,10.0,2.0,27.0,4.0,7.0,2.0,2.0,1.0,1.0,,2.0,4.0,6.0,11.0,2.0,14.0,14.0,2.0,2.0,,4.0,1.0,1.0,,2.0,4.0,8.0,,2.0,2.0,1.0,1.0,4.0,2.0,,1.0,3.0,4.0,2.0,6.0,,,3.0,,1.0,,2.0,,2.0,,1.0,,,10.0,2.0,2.0,1.0,0.3333333333333333,0.5,0.5454545454545454,1.0,1.0,0.5454545454545454,1.0,1.0,0.5833333333333334,1.0,1.0,,,,0.5,0.4,0.5,0.5,0.4,0.6666666666666666,,,0.75,1.0,,,90.62937062937063,13.076923076923077,18.5,13.076923076923077,15.642857142857142,0.6363636363636364,0.5714285714285714,0.5714285714285714,0.25,,0.36363636363636365,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.6363636363636364,0.5139090909090909,0.56105,0.6115,0.08333333333333333,0.08333333333333333,0.2857142857142857,0.14285714285714285,6.090909090909091,0.15384615384615385,1.0,,,,,,,,,,,,1.0,3.0,1.0,,1.0,,,,,,,,,,,,,,2.0,,,,1.0,,1.0,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612741,2002,2001-02,False
147-2053-2239-696-697,1610612741,"Jalen Rose, Dalibor Bagaric, Trenton Hassell, Travis Best, Fred Hoiberg","Rose, Bagaric, Hassell, Best, Hoiberg",147-2053-2239-696-697,CHI,222.0,1,4.0,3.0,7.0,7.0,3.0,7.0,1.0,14.0,2.0,2.0,,,1.0,1.0,,,3.0,2.0,5.0,2.0,9.0,6.0,,2.0,,,1.0,2.0,,2.0,,4.0,,,1.0,,,3.0,1.0,,,4.0,4.0,2.0,6.0,,,,,,,1.0,,2.0,,1.0,,,9.0,2.0,3.0,,,,0.4,,0.5,0.4375,,0.3333333333333333,0.5,,0.3333333333333333,,,,1.0,0.3333333333333333,,1.0,0.4,,,1.0,1.0,,,,90.8108108108108,15.428571428571429,16.285714285714285,12.857142857142858,16.285714285714285,0.25,1.0,1.0,,,0.375,,,,,,0.3333333333333333,1.0,0.625,0.52251875,0.4053,0.5246333333333334,0.1111111111111111,0.16666666666666666,,0.2222222222222222,11.74,0.42857142857142855,,,,1.0,1.0,2.0,,3.0,1.0,2.0,,1.0,,,,0.375,,0.5,0.3333333333333333,1.0,1.0,,,,0.125,0.25,0.3333333333333333,,25.066666666666666,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,,3.0,1.0,1.0,1.0,,1.0,,1.0,0.3333333333333333,,0.3333333333333333,1.0,0.5,0.5,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2002,2001-02,False
147-2053-2239-696-891,1610612741,"Jalen Rose, Dalibor Bagaric, Trenton Hassell, Travis Best, Charles Oakley","Rose, Bagaric, Hassell, Best, Oakley",147-2053-2239-696-891,CHI,773.0,4,13.0,,25.0,26.0,4.0,20.0,4.0,51.0,3.0,5.0,1.0,1.0,1.0,2.0,4.0,4.0,9.0,9.0,18.0,1.0,25.0,25.0,1.0,2.0,,5.0,2.0,3.0,,4.0,10.0,8.0,,5.0,7.0,1.0,3.0,16.0,3.0,,1.0,6.0,7.0,4.0,11.0,,2.0,6.0,1.0,,3.0,6.0,1.0,1.0,,,1.0,,20.0,4.0,4.0,1.0,0.5555555555555556,0.625,0.5,0.5,0.6666666666666666,0.5217391304347826,0.8333333333333334,0.5,0.5208333333333334,0.8333333333333334,0.5,,,,0.6666666666666666,0.3333333333333333,1.0,0.7,0.36363636363636365,,0.5,1.0,0.7142857142857143,,1.0,,95.00646830530401,15.24,15.076923076923077,14.28,14.692307692307692,0.21739130434782608,0.6,0.6,0.3333333333333333,0.17391304347826086,0.391304347826087,0.4444444444444444,0.4444444444444444,0.75,0.3333333333333333,1.0,0.5,0.5,0.43478260869565216,0.48635,0.47845,0.478625,,,0.2,0.16,11.911111111111111,0.16,3.0,2.0,2.0,1.0,,4.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,4.0,3.0,0.21739130434782608,0.6666666666666666,0.5,0.4,0.5,,0.5,0.5,0.5,0.043478260869565216,0.17391304347826086,,0.25,25.639999999999997,,1.0,,,,1.0,,1.0,2.0,1.0,,,,,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,1.0,,1.0,,1.0,0.4,1.0,0.4,1.0,0.25,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.25,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,0.2,,,,,,,,,0.25,,1610612741,2002,2001-02,False
147-2053-696-697-891,1610612741,"Jalen Rose, Dalibor Bagaric, Travis Best, Fred Hoiberg, Charles Oakley","Rose, Bagaric, Best, Hoiberg, Oakley",147-2053-696-697-891,CHI,83.0,1,1.0,,2.0,2.0,,,,4.0,,,,,,,,1.0,2.0,1.0,2.0,,2.0,2.0,,,,,,,,,2.0,,,1.0,1.0,,1.0,2.0,,,,1.0,1.0,,1.0,,,,,,,2.0,,,,,,,2.0,,,,1.0,1.0,0.5,,,0.5,,,0.5,,,,,,1.0,,,0.5,,,,,1.0,,,,69.39759036144578,16.5,25.0,16.5,25.0,,,,,,1.0,0.5,0.5,1.0,,,,,,0.4051,,,,,,,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2002,2001-02,False
147-2062-2199-2201-2239,1610612741,"Jalen Rose, A.J. Guyton, Tyson Chandler, Eddy Curry, Trenton Hassell","Rose, Guyton, Chandler, Curry, Hassell",147-2062-2199-2201-2239,CHI,4098.0,7,68.0,-33.0,130.0,132.0,6.0,13.0,21.0,262.0,19.0,48.0,7.0,15.0,1.0,2.0,20.0,13.0,38.0,40.0,106.0,17.0,112.0,145.0,9.0,23.0,5.0,23.0,2.0,4.0,1.0,5.0,42.0,38.0,12.0,21.0,26.0,11.0,7.0,57.0,26.0,1.0,12.0,41.0,54.0,29.0,83.0,7.0,10.0,27.0,2.0,,19.0,35.0,2.0,24.0,,12.0,1.0,1.0,89.0,5.0,6.0,,0.525,0.6363636363636364,0.37735849056603776,0.391304347826087,0.5,0.3925619834710744,0.375,0.3333333333333333,0.42424242424242425,0.42592592592592593,0.35714285714285715,0.11320754716981132,0.1,0.2,0.7068965517241379,0.3939393939393939,0.8571428571428571,0.7361111111111112,0.3684210526315789,0.4827586206896552,0.3333333333333333,0.7777777777777778,0.7391304347826086,0.8181818181818182,1.0,0.109375,92.06442166910689,16.661538461538463,14.636363636363637,15.792307692307693,13.901515151515152,0.39669421487603307,0.3958333333333333,0.5,0.5789473684210527,0.1652892561983471,0.3140495867768595,0.34210526315789475,0.34210526315789475,0.5384615384615384,0.625,0.4666666666666667,0.3333333333333333,0.5,0.5206611570247934,0.4921681818181818,0.5252782608695652,0.5530833333333333,0.0916030534351145,0.10344827586206896,0.20535714285714285,0.044642857142857144,8.274528301886793,0.046153846153846156,6.0,5.0,8.0,4.0,1.0,11.0,1.0,15.0,2.0,11.0,3.0,2.0,1.0,17.0,11.0,0.12396694214876033,0.6296296296296297,0.2,0.32,0.14285714285714285,0.5882352941176471,0.4,0.4444444444444444,0.375,0.03305785123966942,0.09090909090909091,0.16666666666666666,0.16666666666666666,25.186666666666667,1.0,6.0,3.0,2.0,0.5,15.0,3.0,15.0,14.0,4.0,0.14285714285714285,1.0,12.0,0.20833333333333334,4.0,,1.0,5.0,,1.0,15.0,4.0,5.0,4.0,2.0,7.0,,1.0,0.3333333333333333,,0.3333333333333333,0.4666666666666667,0.36363636363636365,0.36363636363636365,1.0,0.041666666666666664,,,0.36363636363636365,,,,,,,,,,,1.0,1.0,0.25,0.25,1.0,,,0.3333333333333333,,,,,,,,,,,,,1.0,,,1610612741,2002,2001-02,False
147-2062-2199-2201-697,1610612741,"Jalen Rose, A.J. Guyton, Tyson Chandler, Eddy Curry, Fred Hoiberg","Rose, Guyton, Chandler, Curry, Hoiberg",147-2062-2199-2201-697,CHI,138.0,1,2.0,2.0,4.0,4.0,,4.0,,8.0,2.0,2.0,,,,,,1.0,2.0,3.0,4.0,,6.0,4.0,,,,,,,,,4.0,2.0,,2.0,2.0,2.0,,4.0,,,,2.0,2.0,,2.0,,,,,,,,,2.0,,1.0,,,6.0,,,,0.6666666666666666,0.6666666666666666,0.75,,,0.75,,,0.6,,,,,,1.0,,,0.6666666666666666,,,,,1.0,,,,83.47826086956522,15.75,18.75,15.75,17.25,0.5,1.0,1.0,1.0,,0.5,0.5,0.5,,,,,,0.5,0.569475,,,0.2,0.2,,,9.85,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2002,2001-02,False
147-2062-2199-696-697,1610612741,"Jalen Rose, A.J. Guyton, Tyson Chandler, Travis Best, Fred Hoiberg","Rose, Guyton, Chandler, Best, Hoiberg",147-2062-2199-696-697,CHI,183.0,2,3.0,1.0,7.0,6.0,6.0,6.0,2.0,13.0,,1.0,,,,1.0,1.0,,3.0,1.0,5.0,1.0,6.0,5.0,1.0,2.0,,2.0,1.0,5.0,1.0,6.0,,2.0,,,1.0,,,3.0,2.0,,,3.0,3.0,2.0,5.0,1.0,,,,,,1.0,,2.0,,1.0,,,4.0,6.0,6.0,1.0,,,0.2,0.5,0.2,0.35714285714285715,0.5,0.35714285714285715,0.375,0.5,0.375,,,,0.75,0.6666666666666666,,0.75,0.5,,,1.0,1.0,,,0.25,102.29508196721312,9.428571428571429,19.5,8.714285714285714,16.833333333333332,0.14285714285714285,,,,0.14285714285714285,0.42857142857142855,,,,,,0.14285714285714285,,0.42857142857142855,0.4526357142857143,0.4129,0.4526357142857143,0.125,0.16666666666666666,0.3333333333333333,1.0,12.4,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,0.2857142857142857,,,0.6666666666666666,,,1.0,1.0,,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,23.9,,,,,,,,,2.0,,,,,,,,,1.0,,,3.0,,1.0,,,,,1.0,0.5,,0.5,,,,,,,,,,1.0,,0.5,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,1610612741,2002,2001-02,False
147-2062-2201-2239-697,1610612741,"Jalen Rose, A.J. Guyton, Eddy Curry, Trenton Hassell, Fred Hoiberg","Rose, Guyton, Curry, Hassell, Hoiberg",147-2062-2201-2239-697,CHI,234.0,1,4.0,1.0,8.0,7.0,8.0,7.0,,15.0,2.0,2.0,,,2.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,12.0,11.0,,,,,3.0,4.0,3.0,12.0,2.0,4.0,,1.0,2.0,,1.0,5.0,,,1.0,1.0,2.0,,2.0,,,,,,1.0,1.0,,3.0,,1.0,1.0,,12.0,12.0,8.0,,0.3333333333333333,0.3333333333333333,0.75,,0.75,0.6428571428571429,,0.6428571428571429,0.75,,0.75,,,,0.25,,0.5,0.3333333333333333,,,,,1.0,1.0,,,92.3076923076923,15.375,15.857142857142858,15.375,14.714285714285714,0.2857142857142857,1.0,1.0,,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,,,0.2857142857142857,1.0,0.7142857142857143,0.5124785714285714,,0.5124785714285714,0.14285714285714285,0.25,,1.0,7.475,1.0,,,,1.0,1.0,2.0,2.0,3.0,3.0,2.0,,,,,,0.42857142857142855,,,,,,,,,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857,25.099999999999998,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,3.0,1.0,1.0,1.0,,,,1.0,0.3333333333333333,,0.3333333333333333,,0.5,0.5,1.0,,,,0.5,1.0,1.0,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2002,2001-02,False
147-21-2199-2201-2239,1610612741,"Jalen Rose, Greg Anthony, Tyson Chandler, Eddy Curry, Trenton Hassell","Rose, Anthony, Chandler, Curry, Hassell",147-21-2199-2201-2239,CHI,216.0,1,4.0,-5.0,5.0,6.0,,,2.0,11.0,1.0,3.0,1.0,2.0,,,1.0,1.0,1.0,2.0,5.0,,4.0,9.0,1.0,2.0,,2.0,,,,,2.0,2.0,,1.0,1.0,,1.0,2.0,1.0,,,3.0,3.0,2.0,5.0,,,,,,1.0,1.0,,,,,,1.0,2.0,,,,0.5,1.0,0.4,0.5,,0.2857142857142857,0.5,,0.2857142857142857,0.5,,,,,0.75,0.3333333333333333,,0.6,0.4,0.5,,,1.0,,,,73.33333333333333,20.4,19.0,20.0,15.166666666666666,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,1.0,0.5,,,0.7142857142857143,0.5206142857142857,0.5828,,,,0.5,,4.8,,,,,,,2.0,,2.0,,2.0,,1.0,,,,0.2857142857142857,,0.5,,0.5,0.6666666666666666,,,,,0.2857142857142857,,,25.5,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2002,2001-02,False
147-21-2199-2239-696,1610612741,"Jalen Rose, Greg Anthony, Tyson Chandler, Trenton Hassell, Travis Best","Rose, Anthony, Chandler, Hassell, Best",147-21-2199-2239-696,CHI,26.0,1,,1.0,2.0,2.0,2.0,2.0,,4.0,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,2.0,,,1.0,,1.0,1.0,2.0,,,,,,,,,,0.5,,0.5,,,,,,1.0,0.5,,,,,,,1.0,,221.53846153846152,2.0,11.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2002,2001-02,False
147-2199-2201-2239-696,1610612741,"Jalen Rose, Tyson Chandler, Eddy Curry, Trenton Hassell, Travis Best","Rose, Chandler, Curry, Hassell, Best",147-2199-2201-2239-696,CHI,8008.0,19,133.0,-66.0,250.0,259.0,47.0,40.0,33.0,509.0,47.0,81.0,14.0,19.0,6.0,8.0,51.0,24.0,59.0,85.0,191.0,53.0,241.0,307.0,17.0,24.0,9.0,43.0,14.0,28.0,21.0,49.0,78.0,92.0,20.0,39.0,45.0,21.0,11.0,96.0,32.0,1.0,17.0,57.0,80.0,35.0,115.0,2.0,12.0,41.0,2.0,10.0,37.0,67.0,5.0,65.0,,31.0,4.0,1.0,198.0,49.0,47.0,7.0,0.4588235294117647,0.5342465753424658,0.44502617801047123,0.7083333333333334,0.5,0.4413145539906103,0.6296296296296297,0.45161290322580644,0.49588477366255146,0.6515151515151515,0.5833333333333334,0.10471204188481675,0.13725490196078433,0.16666666666666666,0.5816326530612245,0.3018867924528302,0.85,0.6271186440677966,0.2809917355371901,0.4117647058823529,0.24324324324324326,0.5263157894736842,0.6944444444444444,0.7857142857142857,1.0,0.019801980198019802,91.52847152847153,15.68,15.783783783783784,15.136,14.76061776061776,0.38028169014084506,0.5802469135802469,0.6911764705882353,0.44680851063829785,0.23943661971830985,0.27699530516431925,0.4067796610169492,0.4067796610169492,0.4583333333333333,0.7037037037037037,0.7368421052631579,0.25806451612903225,0.75,0.4835680751173709,0.48907287735849053,0.5152884615384615,0.42311290322580647,0.1297071129707113,0.14285714285714285,0.17842323651452283,0.2033195020746888,8.002617801047121,0.188,17.0,5.0,14.0,6.0,,16.0,3.0,22.0,3.0,16.0,7.0,2.0,12.0,29.0,17.0,0.10328638497652583,0.7073170731707317,0.13333333333333333,0.2571428571428571,0.09090909090909091,0.5116279069767442,0.27450980392156865,0.3181818181818182,0.5,0.028169014084507043,0.07511737089201878,,0.0967741935483871,24.931818181818183,6.0,12.0,2.0,5.0,1.0,19.0,6.0,19.0,24.0,4.0,0.07142857142857142,,13.0,0.16049382716049382,4.0,,2.0,6.0,,3.0,18.0,4.0,6.0,4.0,1.0,11.0,,1.0,0.2727272727272727,,0.2727272727272727,0.5789473684210527,0.25,0.25,1.0,0.07407407407407407,,,0.25,,,,,,,,,,,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.037037037037037035,0.25,,,,,,,,,,,,,1.0,,,1610612741,2002,2001-02,False
147-2199-2201-696-697,1610612741,"Jalen Rose, Tyson Chandler, Eddy Curry, Travis Best, Fred Hoiberg","Rose, Chandler, Curry, Best, Hoiberg",147-2199-2201-696-697,CHI,1589.0,5,26.0,21.0,50.0,50.0,5.0,5.0,2.0,100.0,13.0,17.0,1.0,2.0,1.0,1.0,8.0,11.0,17.0,27.0,42.0,10.0,67.0,46.0,1.0,2.0,1.0,3.0,3.0,4.0,3.0,9.0,24.0,30.0,1.0,12.0,13.0,7.0,3.0,27.0,3.0,,4.0,15.0,20.0,3.0,23.0,,3.0,6.0,,,4.0,10.0,1.0,12.0,1.0,4.0,3.0,1.0,64.0,9.0,5.0,,0.4444444444444444,0.46153846153846156,0.6428571428571429,0.5,0.75,0.6333333333333333,0.5,0.75,0.673469387755102,0.5,0.75,0.023809523809523808,0.125,,0.7894736842105263,0.2,0.8,0.7916666666666666,0.17647058823529413,0.5,0.2,0.75,0.8181818181818182,0.5,1.0,,90.62303335431088,14.48,17.3,14.42,16.86,0.37777777777777777,0.7647058823529411,0.7647058823529411,0.5384615384615384,0.17777777777777778,0.37777777777777777,0.6470588235294118,0.6470588235294118,0.2727272727272727,1.0,0.5,0.25,1.0,0.4444444444444444,0.48401444444444447,0.54435,0.38675,0.08695652173913043,0.09302325581395349,0.04477611940298507,0.13432835820895522,9.247619047619047,0.1,4.0,3.0,3.0,2.0,,1.0,,3.0,,1.0,2.0,,1.0,3.0,3.0,0.06666666666666667,0.5,,,,0.75,0.375,0.42857142857142855,0.6666666666666666,0.044444444444444446,0.022222222222222223,,,24.266666666666666,1.0,,1.0,3.0,0.5,3.0,,3.0,2.0,1.0,,,3.0,,,,,1.0,,,3.0,,1.0,,,2.0,,1.0,0.3333333333333333,,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,1610612741,2002,2001-02,False
147-2199-2239-696-697,1610612741,"Jalen Rose, Tyson Chandler, Trenton Hassell, Travis Best, Fred Hoiberg","Rose, Chandler, Hassell, Best, Hoiberg",147-2199-2239-696-697,CHI,1339.0,8,22.0,16.0,47.0,45.0,23.0,14.0,5.0,92.0,6.0,12.0,,,5.0,9.0,2.0,3.0,11.0,10.0,25.0,24.0,56.0,40.0,1.0,2.0,3.0,5.0,7.0,14.0,17.0,34.0,10.0,10.0,2.0,5.0,8.0,3.0,2.0,19.0,4.0,,7.0,10.0,17.0,5.0,22.0,,3.0,6.0,1.0,1.0,4.0,8.0,,28.0,,5.0,9.0,,51.0,34.0,23.0,1.0,0.5,0.5,0.4,0.5,0.5,0.47058823529411764,0.5,0.53125,0.5833333333333334,0.625,0.6538461538461539,0.08,,,0.8333333333333334,0.2857142857142857,0.875,0.85,0.2631578947368421,0.4,,0.6666666666666666,0.8571428571428571,0.8571428571428571,1.0,,98.9395070948469,13.957446808510639,15.177777777777777,13.27659574468085,14.866666666666667,0.35294117647058826,0.5,0.5454545454545454,0.5,0.058823529411764705,0.3235294117647059,0.2727272727272727,0.3,0.6666666666666666,,,0.5625,0.5555555555555556,0.6176470588235294,0.4561117647058823,0.3691,0.475559375,0.1282051282051282,0.16666666666666666,0.08928571428571429,0.6071428571428571,8.6,0.48936170212765956,5.0,2.0,1.0,5.0,1.0,4.0,1.0,9.0,2.0,4.0,,1.0,3.0,3.0,1.0,0.2647058823529412,0.5,0.2,0.25,0.5,1.0,0.5,0.5,,0.14705882352941177,0.11764705882352941,0.0625,0.0625,25.58888888888889,,2.0,,,,2.0,1.0,2.0,,,,1.0,1.0,0.08333333333333333,2.0,,,4.0,,,9.0,2.0,3.0,2.0,1.0,2.0,,0.75,0.4444444444444444,,0.4444444444444444,1.0,0.5,0.5,1.0,,,,0.5,,1.0,,0.5,,,0.09090909090909091,3.0,,,2.0,1.0,0.4,0.4,0.5,,,,,,,,,,,,,1.0,1.0,,,,,1610612741,2002,2001-02,False
