EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,PenaltyFG3A,NonHeaveArc3FGA,DefThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,LiveBallTurnoverPct,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceFG2M,SecondChancePoints,Fg2aBlocked,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,LostBallTurnovers,SecondChanceTurnovers,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangePctAssisted,SecondChancePointsPct,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,NonHeaveArc3FGM,Arc3Assists,FTDefRebounds,Loose Ball Fouls,BlockedShortMidRange,SecondChanceFg3Pct,PenaltyFg3Pct,DefFTReboundPct,OffCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Steals,BadPassSteals,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LongMidRangePctBlocked,SecondChanceAtRimFGM,PtsPutbacks,SecondChanceAtRimAccuracy,DefensiveGoaltends,PenaltyCorner3FGM,PenaltyCorner3Accuracy,LostBallSteals,Travels,DefCorner3ReboundPct,SecondChanceFtPoints,SecondChanceAtRimPctAssisted,Offensive Fouls,SecondChanceCorner3FGA,HeaveAttempts,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,Fg3aBlocked,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,3SecondViolations,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,OffensiveGoaltends,team_id,year,season,team_vs
120-1495-1498-1520-198,1610612759,"Steven Smith, Tim Duncan, Antonio Daniels, Charles Smith, Danny Ferry","Smith, Duncan, Daniels, Smith, Ferry",120-1495-1498-1520-198,SAS,56.0,1,1.0,-2.0,3.0,2.0,3.0,2.0,,5.0,,,,1.0,,1.0,,,,2.0,,,,,2.0,,,2.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,128.57142857142856,14.333333333333334,6.5,14.333333333333334,6.5,,0.5,,,,0.5,,,,,,,,,0.40965,,0.40965,,,,12.2,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
120-1495-1498-1520-764,1610612759,"Steven Smith, Tim Duncan, Antonio Daniels, Charles Smith, David Robinson","Smith, Duncan, Daniels, Smith, Robinson",120-1495-1498-1520-764,SAS,7591.0,10,127.0,12.0,231.0,222.0,50.0,37.0,23.0,453.0,68.0,11.0,23.0,43.0,21.0,50.0,6.0,15.0,89.0,161.0,9.0,40.0,50.0,255.0,243.0,19.0,20.0,30.0,13.0,59.0,90.0,88.0,21.0,45.0,7.0,52.0,5.0,8.0,111.0,22.0,61.0,81.0,30.0,111.0,6.0,17.0,40.0,63.0,6.0,30.0,5.0,1.0,228.0,59.0,50.0,6.0,0.5056179775280899,0.5357142857142857,0.7777777777777778,0.225,0.225,0.5527950310559007,0.6666666666666666,0.5099502487562189,0.5348837209302325,0.5543478260869565,0.5784313725490197,0.19900497512437812,0.6559139784946236,0.3055555555555556,0.6608695652173913,0.2815533980582524,0.3,0.20689655172413793,0.7391304347826086,0.06593406593406594,85.93334211566328,16.89177489177489,16.617117117117118,16.216450216450216,15.743243243243244,0.3383084577114428,0.21393034825870647,0.5348837209302325,0.5609756097560976,0.34782608695652173,0.24875621890547264,0.42,0.42,0.07462686567164178,0.4,0.4,0.8333333333333334,0.44,0.5373134328358209,0.49862686567164183,0.49060714285714285,0.4855011627906977,0.13333333333333333,0.16216216216216217,0.23137254901960785,8.224844720496895,24.2625,0.21645021645021645,45.0,10.0,12.0,25.0,9.0,13.0,25.0,15.0,22.0,11.0,31.0,4.0,17.0,9.0,1.0,17.0,0.7096774193548387,0.6818181818181818,0.717948717948718,0.625,0.6617647058823529,0.7758620689655172,0.12437810945273632,0.27906976744186046,0.8333333333333334,0.20930232558139536,9.0,27.0,12.0,26.0,11.0,7.0,1.0,11.0,2.0,14.0,0.47368421052631576,0.42,0.48214285714285715,0.07453416149068323,0.14705882352941177,0.046511627906976744,0.14285714285714285,0.22580645161290322,0.43478260869565216,0.2727272727272727,0.5161290322580645,0.8235294117647058,0.5777777777777777,0.5238095238095238,0.10588235294117647,4.0,3.0,1.0,4.0,1.0,1.0,6.0,2.0,3.0,2.0,5.0,4.0,7.0,0.16666666666666666,0.15384615384615385,0.8333333333333334,0.1111111111111111,0.12,0.12,0.6666666666666666,0.16,0.25,,0.09302325581395349,0.1111111111111111,0.12,17.0,13.0,6.0,3.0,9.0,,6.0,10.0,0.5454545454545454,,1.0,0.25,4.0,,0.8333333333333334,6.0,0.3333333333333333,3.0,2.0,,1.0,,0.08,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
120-1495-1498-1520-990,1610612759,"Steven Smith, Tim Duncan, Antonio Daniels, Charles Smith, Malik Rose","Smith, Duncan, Daniels, Smith, Rose",120-1495-1498-1520-990,SAS,1221.0,7,20.0,-5.0,39.0,41.0,19.0,22.0,3.0,80.0,11.0,2.0,4.0,7.0,,5.0,,,11.0,23.0,3.0,7.0,8.0,39.0,44.0,2.0,3.0,11.0,5.0,17.0,6.0,16.0,9.0,3.0,3.0,6.0,,1.0,15.0,3.0,13.0,16.0,5.0,21.0,1.0,4.0,12.0,10.0,,2.0,3.0,,39.0,17.0,19.0,2.0,0.2727272727272727,0.2727272727272727,1.0,0.42857142857142855,0.42857142857142855,0.4782608695652174,0.2727272727272727,0.5166666666666667,0.42857142857142855,0.5428571428571428,0.4722222222222222,0.23333333333333334,0.6842105263157895,0.25,0.6818181818181818,0.3125,,,0.3333333333333333,0.0625,94.34889434889435,14.64102564102564,15.853658536585366,14.179487179487179,15.073170731707316,0.36666666666666664,0.23333333333333334,0.5714285714285714,0.5714285714285714,0.25,0.16666666666666666,,,,,,,0.6666666666666666,0.6,0.5250066666666666,0.610675,0.4627678571428571,0.0625,0.08,0.4358974358974359,7.0826086956521745,25.17142857142857,0.48717948717948717,7.0,2.0,4.0,7.0,3.0,3.0,7.0,2.0,5.0,2.0,10.0,4.0,1.0,1.0,,1.0,0.5,0.6666666666666666,0.7272727272727273,1.0,0.6363636363636364,0.6363636363636364,0.23333333333333334,0.2857142857142857,0.5,0.21428571428571427,,,,2.0,,2.0,,3.0,2.0,1.0,,,,,,,,0.5,0.75,0.5,0.8,1.0,0.2857142857142857,,,,3.0,,1.0,2.0,,1.0,2.0,3.0,3.0,1.0,,,,0.6666666666666666,1.0,,0.42857142857142855,0.42857142857142855,1.0,0.3333333333333333,,,,0.6666666666666666,0.42857142857142855,1.0,1.0,,2.0,5.0,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
120-1495-1498-1536-764,1610612759,"Steven Smith, Tim Duncan, Antonio Daniels, Stephen Jackson, David Robinson","Smith, Duncan, Daniels, Jackson, Robinson",120-1495-1498-1536-764,SAS,386.0,3,6.0,-2.0,11.0,11.0,7.0,,2.0,22.0,2.0,1.0,,2.0,2.0,3.0,,1.0,2.0,7.0,,2.0,5.0,9.0,11.0,2.0,,4.0,4.0,4.0,,4.0,,,,,,,,2.0,1.0,2.0,4.0,6.0,,3.0,3.0,8.0,,4.0,,,4.0,4.0,7.0,,,,,,,0.2857142857142857,,0.2222222222222222,,0.34615384615384615,0.25,0.2222222222222222,0.2,0.4,0.3333333333333333,0.5714285714285714,0.5,,,,82.07253886010362,19.818181818181817,15.272727272727273,15.545454545454545,14.454545454545455,0.2222222222222222,0.2222222222222222,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.1111111111111111,,,,0.3333333333333333,0.4444444444444444,0.48397777777777784,0.6066,0.48758,0.3076923076923077,0.36363636363636365,0.4444444444444444,10.028571428571428,24.15,0.6363636363636364,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,2.0,,,,,0.3333333333333333,1.0,,1.0,,,0.1111111111111111,0.2,,0.2,1.0,5.0,3.0,,,2.0,,1.0,,,0.5,0.3333333333333333,0.5,0.42857142857142855,0.5,1.0,,1.0,0.5,1.0,0.3333333333333333,,,,0.5555555555555556,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,0.3333333333333333,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,3.0,,,,,2.0,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
120-1495-1498-1536-95,1610612759,"Steven Smith, Tim Duncan, Antonio Daniels, Stephen Jackson, Mark Bryant","Smith, Duncan, Daniels, Jackson, Bryant",120-1495-1498-1536-95,SAS,43.0,1,1.0,1.0,2.0,1.0,,,,3.0,,,1.0,1.0,,,,,1.0,1.0,,,2.0,4.0,3.0,,,,,,,2.0,,,,,,,,,,,,,,,,3.0,,1.0,,,4.0,,,,,,,,,1.0,,1.0,,0.75,,,,,,,,,,,100.46511627906976,13.0,17.0,13.0,17.0,,1.0,1.0,1.0,,,,,,,,,,,0.3796,,,0.5,0.5,,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
120-1495-1498-1536-990,1610612759,"Steven Smith, Tim Duncan, Antonio Daniels, Stephen Jackson, Malik Rose","Smith, Duncan, Daniels, Jackson, Rose",120-1495-1498-1536-990,SAS,397.0,2,7.0,-1.0,10.0,11.0,6.0,4.0,1.0,21.0,4.0,,2.0,3.0,,,,,4.0,7.0,,3.0,2.0,10.0,11.0,1.0,2.0,4.0,2.0,6.0,2.0,6.0,,1.0,,1.0,,,2.0,1.0,4.0,5.0,1.0,6.0,,,2.0,2.0,,1.0,,,8.0,6.0,6.0,,0.25,0.25,,,,0.5714285714285714,0.5,0.4,0.2857142857142857,0.45454545454545453,0.375,0.3,0.6666666666666666,0.3333333333333333,0.5714285714285714,0.2,1.0,,,,76.17128463476071,18.8,19.0,18.3,18.0,0.4,0.3,0.6666666666666666,1.0,,,,,,,,,,0.7,0.52739,0.351,0.4734142857142857,0.09090909090909091,0.125,0.6,4.285714285714286,25.566666666666666,0.6,2.0,1.0,2.0,3.0,3.0,3.0,3.0,,1.0,,1.0,,,,,,1.0,,1.0,,0.5,0.5,0.3,0.2857142857142857,0.5,0.42857142857142855,1.0,2.0,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,0.14285714285714285,,0.3333333333333333,,,,,1.0,,0.5,,0.2,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
120-1495-1498-198-2225,1610612759,"Steven Smith, Tim Duncan, Antonio Daniels, Danny Ferry, Tony Parker","Smith, Duncan, Daniels, Ferry, Parker",120-1495-1498-198-2225,SAS,20.0,1,,2.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,2.0,2.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,2.0,,,1.0,,2.0,2.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,144.0,16.0,4.0,16.0,4.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
120-1495-1498-198-345,1610612759,"Steven Smith, Tim Duncan, Antonio Daniels, Danny Ferry, Terry Porter","Smith, Duncan, Daniels, Ferry, Porter",120-1495-1498-198-345,SAS,88.0,1,1.0,,3.0,3.0,,,,6.0,2.0,,,,,,,,1.0,2.0,,,1.0,3.0,3.0,,,,,,2.0,,,1.0,,1.0,,,2.0,,,,,,,1.0,2.0,2.0,,1.0,,,3.0,,,,1.0,1.0,,,,0.5,,0.5,,0.5,,,,,,,,,,,98.18181818181819,14.0,15.333333333333334,14.0,15.0,1.0,,,,,,,,,,,,,1.0,0.63585,,,0.3333333333333333,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,1.0,1.0,,,,,,,,,,0.5,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
120-1495-1498-198-764,1610612759,"Steven Smith, Tim Duncan, Antonio Daniels, Danny Ferry, David Robinson","Smith, Duncan, Daniels, Ferry, Robinson",120-1495-1498-198-764,SAS,955.0,6,16.0,7.0,30.0,29.0,9.0,11.0,3.0,59.0,5.0,,3.0,5.0,3.0,6.0,2.0,3.0,10.0,16.0,4.0,7.0,9.0,41.0,34.0,2.0,2.0,2.0,5.0,12.0,16.0,4.0,12.0,8.0,4.0,12.0,2.0,2.0,28.0,2.0,8.0,10.0,3.0,13.0,1.0,2.0,7.0,10.0,1.0,3.0,2.0,,36.0,12.0,9.0,2.0,0.8,0.8,1.0,0.5714285714285714,0.5714285714285714,0.625,1.0,0.6956521739130435,0.875,0.7407407407407407,0.8571428571428571,0.30434782608695654,0.7272727272727273,0.3333333333333333,0.75,0.3333333333333333,1.0,,,0.1111111111111111,88.96335078534032,15.133333333333333,17.275862068965516,14.233333333333333,17.137931034482758,0.21739130434782608,0.21739130434782608,0.6,0.6,0.6666666666666666,0.2608695652173913,0.5,0.5,0.13043478260869565,0.6666666666666666,0.6666666666666666,1.0,,0.5217391304347826,0.47501739130434784,0.39145,0.4987,0.12,0.16666666666666666,0.2926829268292683,9.96875,24.071428571428573,0.3,4.0,,,4.0,,2.0,4.0,1.0,5.0,2.0,5.0,2.0,3.0,3.0,,3.0,1.0,1.0,1.0,,0.8,0.8,0.17391304347826086,,,,2.0,5.0,,3.0,3.0,1.0,,3.0,1.0,2.0,1.0,1.0,1.25,,,,,0.3333333333333333,,,0.5,0.6666666666666666,0.75,1.0,0.12195121951219512,2.0,2.0,,,,,,1.0,2.0,2.0,1.0,,,,0.5,1.0,1.0,0.5,0.5,1.0,,,,0.5,,0.5,2.0,,,,,,,,,,1.0,0.5,2.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
120-1495-1498-198-990,1610612759,"Steven Smith, Tim Duncan, Antonio Daniels, Danny Ferry, Malik Rose","Smith, Duncan, Daniels, Ferry, Rose",120-1495-1498-198-990,SAS,524.0,2,9.0,5.0,18.0,17.0,4.0,,2.0,35.0,6.0,3.0,,3.0,1.0,2.0,1.0,3.0,3.0,11.0,1.0,4.0,6.0,15.0,10.0,4.0,,1.0,3.0,3.0,6.0,,3.0,3.0,1.0,4.0,1.0,,9.0,3.0,9.0,11.0,4.0,15.0,2.0,1.0,1.0,8.0,,2.0,2.0,,15.0,3.0,4.0,,1.0,1.0,1.0,0.25,0.25,0.2727272727272727,,0.3,,0.39473684210526316,0.5,0.26666666666666666,0.75,0.375,0.7692307692307693,0.36363636363636365,,,0.5,0.18181818181818182,96.18320610687024,14.277777777777779,15.705882352941176,13.666666666666666,15.647058823529411,0.4,0.2,,,,0.13333333333333333,0.5,0.5,0.2,0.3333333333333333,0.3333333333333333,1.0,0.75,0.6666666666666666,0.5160166666666667,0.48183333333333334,0.3255,0.11764705882352941,0.15384615384615385,0.2,6.8,23.25,0.2222222222222222,2.0,,,1.0,,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,0.5,1.0,0.8,1.0,0.3333333333333333,0.3333333333333333,0.06666666666666667,,,,,,,2.0,1.0,1.0,,,,1.0,,,,,,,,0.3333333333333333,0.75,1.0,0.8,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
120-1495-1498-2078-764,1610612759,"Steven Smith, Tim Duncan, Antonio Daniels, Jason Hart, David Robinson","Smith, Duncan, Daniels, Hart, Robinson",120-1495-1498-2078-764,SAS,127.0,1,2.0,-6.0,4.0,4.0,4.0,4.0,1.0,8.0,,,,,,2.0,,,,2.0,,1.0,,,6.0,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,2.0,,,,,,,,4.0,,,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,90.70866141732283,21.25,10.5,16.5,10.5,,,,,,0.6666666666666666,,,,,,,,0.3333333333333333,0.4343333333333333,,0.4343333333333333,,,,16.35,25.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,,,,,0.5,,,,,,0.3333333333333333,,,0.3333333333333333,,,,,,1.0,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
120-1495-1498-2078-990,1610612759,"Steven Smith, Tim Duncan, Antonio Daniels, Jason Hart, Malik Rose","Smith, Duncan, Daniels, Hart, Rose",120-1495-1498-2078-990,SAS,470.0,2,8.0,6.0,14.0,14.0,2.0,3.0,2.0,28.0,7.0,1.0,2.0,4.0,2.0,3.0,,,9.0,14.0,,,2.0,20.0,14.0,1.0,1.0,2.0,,2.0,12.0,6.0,,6.0,,6.0,,,12.0,2.0,3.0,6.0,2.0,8.0,,2.0,3.0,3.0,1.0,2.0,,,20.0,2.0,2.0,,0.6666666666666666,0.6666666666666666,,,,0.6428571428571429,0.5,0.6428571428571429,0.5,0.6666666666666666,0.5,,1.0,0.4,1.0,0.4,1.0,,,,85.7872340425532,16.857142857142858,16.714285714285715,16.285714285714285,15.5,0.5,0.2857142857142857,0.5,0.5,,0.21428571428571427,0.6666666666666666,0.6666666666666666,,,,,1.0,0.5,0.48010714285714284,0.1959,0.49005,0.13333333333333333,0.13333333333333333,0.1,7.435714285714285,,0.14285714285714285,5.0,,1.0,,,,,2.0,,,1.0,,,,,,,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,,0.5,,,,,,4.0,2.0,,,,1.0,,,,,,,,,,,,,,0.8,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
120-1495-1498-2225-345,1610612759,"Steven Smith, Tim Duncan, Antonio Daniels, Tony Parker, Terry Porter","Smith, Duncan, Daniels, Parker, Porter",120-1495-1498-2225-345,SAS,11.0,1,,-2.0,1.0,2.0,1.0,2.0,,3.0,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,392.72727272727275,9.0,1.0,9.0,1.0,,,,,,,,,,,,,,1.0,0.4128,,0.4128,,,,,25.1,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
120-1495-1498-2225-685,1610612759,"Steven Smith, Tim Duncan, Antonio Daniels, Tony Parker, Cherokee Parks","Smith, Duncan, Daniels, Parker, Parks",120-1495-1498-2225-685,SAS,1257.0,3,21.0,8.0,38.0,40.0,11.0,12.0,5.0,78.0,12.0,3.0,2.0,6.0,4.0,8.0,3.0,6.0,13.0,26.0,4.0,8.0,7.0,45.0,37.0,3.0,2.0,4.0,4.0,8.0,10.0,16.0,12.0,5.0,4.0,9.0,3.0,,22.0,5.0,10.0,14.0,6.0,20.0,1.0,2.0,7.0,9.0,,4.0,,,40.0,8.0,11.0,3.0,0.38461538461538464,0.4166666666666667,1.0,0.5,0.5,0.5,0.5,0.5588235294117647,0.2857142857142857,0.5789473684210527,0.3888888888888889,0.23529411764705882,0.7142857142857143,0.38461538461538464,0.6875,0.375,0.25,0.25,0.25,0.07142857142857142,89.35560859188544,16.31578947368421,15.925,15.394736842105264,15.275,0.35294117647058826,0.17647058823529413,0.3333333333333333,0.4,,0.23529411764705882,0.5,0.5714285714285714,0.17647058823529413,0.5,0.5,1.0,0.75,0.5882352941176471,0.5507166666666666,0.6326666666666666,0.6013166666666666,0.10526315789473684,0.13333333333333333,0.17777777777777778,7.31923076923077,25.3875,0.2894736842105263,7.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,6.0,2.0,4.0,2.0,,4.0,0.5,0.5,0.8333333333333334,0.5,0.5833333333333334,0.5833333333333334,0.058823529411764705,0.2857142857142857,0.5,0.14285714285714285,1.0,5.0,2.0,3.0,2.0,1.0,,,2.0,3.0,0.3333333333333333,0.625,0.625,0.07692307692307693,,0.16666666666666666,,0.3333333333333333,0.6,,1.0,0.75,0.42857142857142855,0.5,0.1111111111111111,2.0,1.0,,,,1.0,1.0,,1.0,1.0,3.0,,2.0,1.0,,1.0,0.3333333333333333,0.5,0.5,1.0,,,,0.2857142857142857,,0.5,1.0,,,,3.0,0.125,1.0,2.0,0.3333333333333333,,,,1.0,1.0,,,,,1.0,,1.0,1.0,0.25,1.0,,,,,,,,,,1.0,1.0,,,,1610612759,2002,2001-02,False
120-1495-1498-2225-764,1610612759,"Steven Smith, Tim Duncan, Antonio Daniels, Tony Parker, David Robinson","Smith, Duncan, Daniels, Parker, Robinson",120-1495-1498-2225-764,SAS,6420.0,27,107.0,-15.0,194.0,201.0,72.0,58.0,21.0,395.0,51.0,11.0,20.0,49.0,10.0,34.0,1.0,9.0,63.0,134.0,11.0,31.0,47.0,206.0,221.0,16.0,26.0,48.0,20.0,78.0,52.0,74.0,27.0,26.0,9.0,35.0,1.0,7.0,79.0,17.0,50.0,64.0,23.0,87.0,1.0,18.0,43.0,59.0,5.0,23.0,7.0,,176.0,78.0,72.0,10.0,0.4126984126984127,0.45614035087719296,0.8181818181818182,0.3548387096774194,0.36666666666666664,0.4701492537313433,0.5416666666666666,0.4818181818181818,0.48333333333333334,0.531578947368421,0.5273972602739726,0.18787878787878787,0.6329113924050633,0.24285714285714285,0.6813186813186813,0.25842696629213485,0.1724137931034483,0.17391304347826086,0.5925925925925926,0.0125,88.59813084112149,17.02577319587629,15.507462686567164,16.438144329896907,14.800995024875622,0.3090909090909091,0.296969696969697,0.40816326530612246,0.4166666666666667,0.35,0.20606060606060606,0.29411764705882354,0.29411764705882354,0.05454545454545454,0.1111111111111111,0.1111111111111111,1.0,0.6470588235294118,0.49696969696969695,0.4716984756097561,0.5322107142857143,0.4893635593220339,0.12568306010928962,0.1513157894736842,0.3786407766990291,8.21044776119403,25.687096774193545,0.3711340206185567,33.0,16.0,22.0,22.0,8.0,12.0,21.0,12.0,22.0,10.0,29.0,10.0,13.0,8.0,1.0,13.0,0.7586206896551724,1.0,0.75,1.0,0.6470588235294118,0.7674418604651163,0.13333333333333333,0.36666666666666664,0.7272727272727273,0.13333333333333333,11.0,30.0,9.0,13.0,6.0,6.0,,12.0,2.0,4.0,0.6875,0.6470588235294118,0.6904761904761905,0.06716417910447761,0.1568627450980392,0.02040816326530612,,0.3157894736842105,0.4444444444444444,0.2727272727272727,0.5,0.3076923076923077,0.3939393939393939,0.6,0.14563106796116504,4.0,10.0,,,1.0,,1.0,2.0,10.0,8.0,2.0,2.0,4.0,,0.16666666666666666,0.6666666666666666,0.375,0.45454545454545453,0.45454545454545453,0.8,,,,0.06666666666666667,0.125,0.47619047619047616,14.0,10.0,6.0,1.0,7.0,,9.0,12.0,0.8181818181818182,2.0,1.0,0.25,4.0,,1.0,8.0,0.1111111111111111,1.0,1.0,1.0,,4.0,0.058823529411764705,,,,,,,,,,,,,,1.0,,1610612759,2002,2001-02,False
